,ID,latitude,longitude,geometry,aoi_area,total_harvest_area,harvest_date,2019-10-31,2019-11-05,2019-11-12,2019-11-17,2019-11-24,2019-11-29,2019-12-06,2019-12-11,2019-12-18,2019-12-23,2019-12-30
636,ID636,16.403182103393103,-16.319857549364613,"POLYGON ((-16.32449947729965 16.39865662431374, -16.324560304917533 16.407648826559633, -16.31521541195532 16.407707530593374, -16.315155013179208 16.398715294414533, -16.32449947729965 16.39865662431374))",66.93,0.7200000000000002,2019-11-12,0.0,0.0010458688181682356,0.0044822949350067235,0.0044822949350067235,0.00776931122067832,0.008217540714178993,0.008217540714178993,0.008964589870013447,0.009861048857014791,0.010757507844016136,0.010757507844016136
637,ID637,16.00757385960875,-16.307901036345275,"POLYGON ((-16.312534718836528 16.003049139982014, -16.31259346449599 16.01204171993617, -16.30326715022259 16.01209852891926, -16.303208821677163 16.003105915401434, -16.312534718836528 16.003049139982014))",0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,ID638,16.016566452500648,-16.30795959208147,"POLYGON ((-16.31259346449599 16.01204171993617, -16.31265224755541 16.021034292161044, -16.30332551590246 16.0210911347107, -16.30326715022259 16.01209852891926, -16.31259346449599 16.01204171993617))",66.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,ID639,16.025559037662767,-16.30801818508879,"POLYGON ((-16.31265224755541 16.021034292161044, -16.312711068022644 16.03002685665274, -16.30338391872458 16.03008373277186, -16.30332551590246 16.0210911347107, -16.31265224755541 16.021034292161044))",104.18,0.030000000000000002,2019-11-29,0.0,0.0,0.0,0.0,0.0,0.0002879631407179881,0.0002879631407179881,0.0002879631407179881,0.0002879631407179881,0.0002879631407179881,0.0002879631407179881
640,ID640,16.034551615091203,-16.308076815375063,"POLYGON ((-16.312711068022644 16.03002685665274, -16.312769925905577 16.039019413407345, -16.303442358696767 16.03907632309883, -16.30338391872458 16.03008373277186, -16.312711068022644 16.03002685665274))",103.83,9.55,2019-11-05,0.0,0.038331888664162574,0.038331888664162574,0.05566791871328133,0.05566791871328133,0.06905518636232302,0.06905518636232302,0.08947317730906289,0.08947317730906289,0.09197727053838003,0.09197727053838003
641,ID641,16.043544184782046,-16.308135482948146,"POLYGON ((-16.312769925905577 16.039019413407345, -16.31282882121208 16.04801196242096, -16.303500835826846 16.048068905687703, -16.303442358696767 16.03907632309883, -16.312769925905577 16.039019413407345))",103.76,2.7399999999999998,2019-12-11,0.0,0.007806476484194295,0.007806476484194295,0.01445643793369314,0.01445643793369314,0.016191210485736317,0.016191210485736317,0.024190439475713185,0.024190439475713185,0.0264070932922128,0.0264070932922128
642,ID642,16.0525367467314,-16.308194187815882,"POLYGON ((-16.31282882121208 16.04801196242096, -16.312887753950033 16.057004503689676, -16.303559350122644 16.05706148053458, -16.303500835826846 16.048068905687703, -16.31282882121208 16.04801196242096))",104.0,20.42,2019-11-05,0.0,0.07942307692307692,0.07942307692307692,0.10625,0.10625,0.12211538461538461,0.12211538461538461,0.15682692307692309,0.15682692307692309,0.19634615384615386,0.19634615384615386
643,ID643,16.061529300935355,-16.308252929986143,"POLYGON ((-16.312887753950033 16.057004503689676, -16.31294672412733 16.06599703720958, -16.303617901591988 16.066054047635554, -16.303559350122644 16.05706148053458, -16.312887753950033 16.057004503689676))",103.77000000000001,6.640000000000001,2019-11-05,0.0,0.026019080659150044,0.026019080659150044,0.03873952009251229,0.03873952009251229,0.048183482702129715,0.048183482702129715,0.05839838103498121,0.05839838103498121,0.06398766502842826,0.06398766502842826
644,ID644,16.070521847389994,-16.30831170946677,"POLYGON ((-16.31294672412733 16.06599703720958, -16.31300573175186 16.07498956297678, -16.30367649024272 16.07504660698672, -16.303617901591988 16.066054047635554, -16.31294672412733 16.06599703720958))",103.94000000000001,19.68,2019-11-17,0.0,0.04685395420434866,0.04685395420434866,0.11458533769482393,0.11458533769482393,0.1375793727150279,0.1375793727150279,0.15085626322878584,0.15085626322878584,0.18934000384837407,0.18934000384837407
645,ID645,16.079514386091436,-16.308370526265655,"POLYGON ((-16.31300573175186 16.07498956297678, -16.313064776831535 16.08398208098737, -16.303735116082688 16.084039158584183, -16.30367649024272 16.07504660698672, -16.31300573175186 16.07498956297678))",104.18,26.160000000000004,2019-11-05,0.00998272221155692,0.12065655596083702,0.12065655596083702,0.1667306584757151,0.1667306584757151,0.21030908043770397,0.21030908043770397,0.2374736033787675,0.2374736033787675,0.2511038587060856,0.2511038587060856
646,ID646,16.08850691703577,-16.308429380390663,"POLYGON ((-16.313064776831535 16.08398208098737, -16.31312385937425 16.092974591237432, -16.303793779119736 16.09303170242404, -16.303735116082688 16.084039158584183, -16.313064776831535 16.08398208098737))",103.96000000000001,0.04,2019-11-05,0.0,0.0003847633705271258,0.0003847633705271258,0.0003847633705271258,0.0003847633705271258,0.0003847633705271258,0.0003847633705271258,0.0003847633705271258,0.0003847633705271258,0.0003847633705271258,0.0003847633705271258
647,ID647,16.097499440219096,-16.308488271849676,"POLYGON ((-16.31312385937425 16.092974591237432, -16.313182979387925 16.101967093723093, -16.303852479361726 16.102024238502395, -16.303793779119736 16.09303170242404, -16.31312385937425 16.092974591237432))",103.96000000000001,0.21000000000000002,2019-11-05,0.0,0.0020200076952674104,0.0020200076952674104,0.0020200076952674104,0.0020200076952674104,0.0020200076952674104,0.0020200076952674104,0.0020200076952674104,0.0020200076952674104,0.0020200076952674104,0.0020200076952674104
648,ID648,16.106491955637505,-16.308547200650583,"POLYGON ((-16.313182979387925 16.101967093723093, -16.313242136880476 16.11095958844042, -16.30391121681652 16.11101676681534, -16.303852479361726 16.102024238502395, -16.313182979387925 16.101967093723093))",104.18,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,ID649,16.115484463287107,-16.308606166801283,"POLYGON ((-16.313242136880476 16.11095958844042, -16.313301331859826 16.119952075385537, -16.30396999149198 16.12000928735898, -16.30391121681652 16.11101676681534, -16.313242136880476 16.11095958844042))",103.98,0.060000000000000005,2019-11-05,0.0,0.0005770340450086556,0.0005770340450086556,0.0005770340450086556,0.0005770340450086556,0.0005770340450086556,0.0005770340450086556,0.0005770340450086556,0.0005770340450086556,0.0005770340450086556,0.0005770340450086556
650,ID650,16.124476963164,-16.30866517030966,"POLYGON ((-16.313301331859826 16.119952075385537, -16.3133605643339 16.128944554554533, -16.304028803395987 16.12900180012942, -16.30396999149198 16.12000928735898, -16.313301331859826 16.119952075385537))",103.84,0.030000000000000002,2019-11-05,0.0,0.0002889060092449923,0.0002889060092449923,0.0002889060092449923,0.0002889060092449923,0.0002889060092449923,0.0002889060092449923,0.0002889060092449923,0.0002889060092449923,0.0002889060092449923,0.0002889060092449923
651,ID651,16.133469455264287,-16.308724211183634,"POLYGON ((-16.3133605643339 16.128944554554533, -16.313419834310647 16.137937025943504, -16.304087652536417 16.137994305122763, -16.304028803395987 16.12900180012942, -16.3133605643339 16.128944554554533))",104.0,0.23,2019-11-05,0.0,0.0013461538461538463,0.0013461538461538463,0.0018269230769230771,0.0018269230769230771,0.0018269230769230771,0.0018269230769230771,0.002211538461538462,0.002211538461538462,0.002211538461538462,0.002211538461538462
652,ID652,16.142461939584066,-16.308783289431112,"POLYGON ((-16.313419834310647 16.137937025943504, -16.313479141798 16.14692948954857, -16.30414653892116 16.146986802335114, -16.304087652536417 16.137994305122763, -16.313419834310647 16.137937025943504))",103.84,0.5900000000000001,2019-11-05,0.0,0.0036594761171032356,0.0036594761171032356,0.005104006163328197,0.005104006163328197,0.005104006163328197,0.005104006163328197,0.005681818181818181,0.005681818181818181,0.005681818181818181,0.005681818181818181
653,ID653,16.15145441611945,-16.308842405060002,"POLYGON ((-16.313479141798 16.14692948954857, -16.313538486803903 16.15592194536581, -16.304205462558098 16.155979291762566, -16.30414653892116 16.146986802335114, -16.313479141798 16.14692948954857))",103.94000000000001,8.24,2019-11-05,0.0,0.03617471618241293,0.03617471618241293,0.056378680007696746,0.056378680007696746,0.06195882239753704,0.06195882239753704,0.07436982874735425,0.07436982874735425,0.07927650567635175,0.07927650567635175
654,ID654,16.16044688486652,-16.30890155807823,"POLYGON ((-16.313538486803903 16.15592194536581, -16.31359786933632 16.164914393391342, -16.304264423455134 16.164971773401234, -16.304205462558098 16.155979291762566, -16.313538486803903 16.15592194536581))",104.14,14.71,2019-11-05,0.0,0.06769733051661225,0.06769733051661225,0.09026310735548301,0.09026310735548301,0.09871327059727292,0.09871327059727292,0.11907048204340312,0.11907048204340312,0.1412521605531016,0.1412521605531016
655,ID655,16.1694393458214,-16.308960748493735,"POLYGON ((-16.31359786933632 16.164914393391342, -16.3136572894032 16.173906833621263, -16.304323421620175 16.173964247247223, -16.304264423455134 16.164971773401234, -16.31359786933632 16.164914393391342))",104.03,10.72,2019-11-05,0.008747476689416514,0.04277612227242142,0.04277612227242142,0.06565413822935692,0.06565413822935692,0.07651638950302798,0.07651638950302798,0.09199269441507259,0.09199269441507259,0.10304719792367588,0.10304719792367588
656,ID656,16.178431798980192,-16.309019976314442,"POLYGON ((-16.3136572894032 16.173906833621263, -16.313716747012517 16.182899266051688, -16.304382457061124 16.182956713296637, -16.304323421620175 16.173964247247223, -16.3136572894032 16.173906833621263))",104.08,3.9200000000000004,2019-11-05,0.0,0.024980784012298234,0.024980784012298234,0.033724058416602615,0.033724058416602615,0.03439661798616449,0.03439661798616449,0.0356456571867794,0.0356456571867794,0.03766333589546503,0.03766333589546503
657,ID657,16.187424244339002,-16.30907924154829,"POLYGON ((-16.313716747012517 16.182899266051688, -16.313776242172235 16.191891690678702, -16.304441529785894 16.19194917154558, -16.304382457061124 16.182956713296637, -16.313716747012517 16.182899266051688))",104.12,4.930000000000001,2019-11-05,0.0,0.03361505954667691,0.03361505954667691,0.041874759892431807,0.041874759892431807,0.04360353438340376,0.04360353438340376,0.04590856703803303,0.04590856703803303,0.047349212447176325,0.047349212447176325
658,ID658,16.196416681893933,-16.309138544203226,"POLYGON ((-16.313776242172235 16.191891690678702, -16.313835774890336 16.200884107498435, -16.30450063980241 16.200941621990168, -16.304441529785894 16.19194917154558, -16.313776242172235 16.191891690678702))",104.04,3.8000000000000003,2019-11-05,0.0,0.02162629757785467,0.02162629757785467,0.02816224529027297,0.02816224529027297,0.030084582852748943,0.030084582852748943,0.03460207612456748,0.03460207612456748,0.03652441368704345,0.03652441368704345
659,ID659,16.20540911164109,-16.309197884287197,"POLYGON ((-16.313835774890336 16.200884107498435, -16.313895345174803 16.209876516506974, -16.304559787118595 16.209934064626502, -16.30450063980241 16.200941621990168, -16.313835774890336 16.200884107498435))",104.10000000000001,3.33,2019-11-17,0.0,0.006051873198847262,0.006051873198847262,0.0159462055715658,0.0159462055715658,0.02536023054755043,0.02536023054755043,0.031604226705091255,0.031604226705091255,0.031988472622478385,0.031988472622478385
660,ID660,16.21440153357658,-16.309257261808167,"POLYGON ((-16.313895345174803 16.209876516506974, -16.31395495303362 16.218868917700433, -16.304618971742386 16.218926499450692, -16.304559787118595 16.209934064626502, -16.313895345174803 16.209876516506974))",103.93,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,ID661,16.223393947696525,-16.309316676774106,"POLYGON ((-16.31395495303362 16.218868917700433, -16.314014598474785 16.227861311074925, -16.304678193681717 16.227918926458855, -16.304618971742386 16.218926499450692, -16.31395495303362 16.218868917700433))",103.9,0.62,2019-11-05,0.0,0.002694898941289702,0.002694898941289702,0.005101058710298364,0.005101058710298364,0.005101058710298364,0.005101058710298364,0.005101058710298364,0.005101058710298364,0.005967276227141482,0.005967276227141482
662,ID662,16.23238635399702,-16.30937612919297,"POLYGON ((-16.314014598474785 16.227861311074925, -16.314074281506297 16.236853696626554, -16.304737452944536 16.236911345647094, -16.304678193681717 16.227918926458855, -16.314014598474785 16.227861311074925))",103.99000000000001,0.7700000000000001,2019-11-05,0.0,0.004135012982017502,0.004135012982017502,0.005385133185883258,0.005385133185883258,0.006731416482354072,0.006731416482354072,0.007116068852774305,0.007116068852774305,0.00740455813058948,0.00740455813058948
663,ID663,16.24137875247418,-16.30943561907274,"POLYGON ((-16.314074281506297 16.236853696626554, -16.31413400213617 16.245846074351427, -16.304796749538784 16.245903757011522, -16.304737452944536 16.236911345647094, -16.314074281506297 16.236853696626554))",104.04,11.950000000000001,2019-11-29,0.0,0.021434063821607074,0.021434063821607074,0.04382929642445213,0.04382929642445213,0.08044982698961937,0.08044982698961937,0.1117839292579777,0.1117839292579777,0.11485966935793926,0.11485966935793926
664,ID664,16.250371143124113,-16.3094951464214,"POLYGON ((-16.31413400213617 16.245846074351427, -16.314193760372405 16.254838444245653, -16.304856083472423 16.254896160548256, -16.304796749538784 16.245903757011522, -16.31413400213617 16.245846074351427))",104.08,8.15,2019-11-05,0.008647194465795541,0.056110684089162186,0.056110684089162186,0.06975403535741738,0.06975403535741738,0.07225211375864721,0.07225211375864721,0.07647963105303614,0.07647963105303614,0.07830514988470408,0.07830514988470408
665,ID665,16.25936352594294,-16.309554711246932,"POLYGON ((-16.314193760372405 16.254838444245653, -16.314253556223026 16.263830806305354, -16.304915454753417 16.263888556253406, -16.304856083472423 16.254896160548256, -16.314193760372405 16.254838444245653))",104.18,3.4100000000000006,2019-11-05,0.0,0.022941063543866384,0.022941063543866384,0.02505279324246496,0.02505279324246496,0.030332117488961412,0.030332117488961412,0.03177193319255135,0.03177193319255135,0.03273181032827798,0.03273181032827798
666,ID666,16.268355900926764,-16.309614313557333,"POLYGON ((-16.314253556223026 16.263830806305354, -16.31431338969606 16.272823160526634, -16.304974863389727 16.272880944123084, -16.304915454753417 16.263888556253406, -16.314253556223026 16.263830806305354))",104.10000000000001,1.4100000000000001,2019-12-23,0.0,0.004899135446685879,0.004899135446685879,0.006147934678194044,0.006147934678194044,0.006340057636887608,0.006340057636887608,0.0069164265129683,0.0069164265129683,0.013544668587896254,0.013544668587896254
667,ID667,16.277348268071695,-16.309673953360598,"POLYGON ((-16.31431338969606 16.272823160526634, -16.31437326079953 16.2818155069056, -16.30503430938933 16.2818733241534, -16.304974863389727 16.272880944123084, -16.31431338969606 16.272823160526634))",104.11,4.5,2019-12-23,0.0,0.014215733358947267,0.014215733358947267,0.02141965229084622,0.02141965229084622,0.02141965229084622,0.02141965229084622,0.021803861300547497,0.021803861300547497,0.04322351359139372,0.04322351359139372
668,ID668,16.286340627373857,-16.309733630664738,"POLYGON ((-16.31437326079953 16.2818155069056, -16.31443316954148 16.290807845438376, -16.30509379276021 16.290865696340475, -16.30503430938933 16.2818733241534, -16.31437326079953 16.2818155069056))",104.17,2.67,2019-11-05,0.0,0.010847652875107998,0.010847652875107998,0.012767591437074014,0.012767591437074014,0.018239416338677164,0.018239416338677164,0.025151195161754826,0.025151195161754826,0.02563117980224633,0.02563117980224633
669,ID669,16.295332978829357,-16.309793345477747,"POLYGON ((-16.31443316954148 16.290807845438376, -16.31449311592995 16.299800176121067, -16.30515331351034 16.299858060680428, -16.30509379276021 16.290865696340475, -16.31443316954148 16.290807845438376))",104.04,1.9600000000000002,2019-11-17,0.0,0.004901960784313725,0.004901960784313725,0.009996155324875048,0.009996155324875048,0.011149557862360632,0.011149557862360632,0.015955401768550558,0.015955401768550558,0.01883890811226451,0.01883890811226451
670,ID670,16.304325322434316,-16.30985309780766,"POLYGON ((-16.31449311592995 16.299800176121067, -16.31455309997298 16.30879249894979, -16.30521287164772 16.30885041716937, -16.30515331351034 16.299858060680428, -16.31449311592995 16.299800176121067))",103.96000000000001,1.39,2019-12-23,0.0,0.0,0.0,0.0009619084263178145,0.0009619084263178145,0.006733358984224701,0.006733358984224701,0.007502885725278952,0.007502885725278952,0.01337052712581762,0.01337052712581762
671,ID671,16.313317658184847,-16.30991288766249,"POLYGON ((-16.31455309997298 16.30879249894979, -16.314613121678633 16.317784813920667, -16.30527246718034 16.31784276580342, -16.30521287164772 16.30885041716937, -16.31455309997298 16.30879249894979))",104.0,0.060000000000000005,2019-11-05,0.0,0.000576923076923077,0.000576923076923077,0.000576923076923077,0.000576923076923077,0.000576923076923077,0.000576923076923077,0.000576923076923077,0.000576923076923077,0.000576923076923077,0.000576923076923077
672,ID672,16.322309986077062,-16.309972715050268,"POLYGON ((-16.314613121678633 16.317784813920667, -16.314673181054964 16.326777121029803, -16.30533210011621 16.326835106578695, -16.30527246718034 16.31784276580342, -16.314613121678633 16.317784813920667))",103.98,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,ID673,16.331302306107084,-16.310032579979033,"POLYGON ((-16.314673181054964 16.326777121029803, -16.314733278110044 16.335769420273316, -16.305391770463338 16.33582743949131, -16.30533210011621 16.326835106578695, -16.314673181054964 16.326777121029803))",104.15,1.04,2019-10-31,0.009985597695631301,0.009985597695631301,0.009985597695631301,0.009985597695631301,0.009985597695631301,0.009985597695631301,0.009985597695631301,0.009985597695631301,0.009985597695631301,0.009985597695631301,0.009985597695631301
674,ID674,16.340294618271027,-16.310092482456817,"POLYGON ((-16.314733278110044 16.335769420273316, -16.314793412851934 16.344761711647333, -16.305451478229728 16.34481976453739, -16.305391770463338 16.33582743949131, -16.314733278110044 16.335769420273316))",104.17,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,ID675,16.349286922565014,-16.310152422491665,"POLYGON ((-16.314793412851934 16.344761711647333, -16.314853585288724 16.35375399514796, -16.305511223423412 16.35381208171306, -16.305451478229728 16.34481976453739, -16.314793412851934 16.344761711647333))",104.15,0.03,2019-12-23,0.0,9.601536245799327e-05,9.601536245799327e-05,9.601536245799327e-05,9.601536245799327e-05,9.601536245799327e-05,9.601536245799327e-05,9.601536245799327e-05,9.601536245799327e-05,0.0002880460873739798,0.0002880460873739798
676,ID676,16.35827921898516,-16.310212400091636,"POLYGON ((-16.314853585288724 16.35375399514796, -16.314913795428488 16.362746270771332, -16.30557100605241 16.362804391014425, -16.305511223423412 16.35381208171306, -16.314853585288724 16.35375399514796))",104.17,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,ID677,16.36727150752759,-16.31027241526478,"POLYGON ((-16.314913795428488 16.362746270771332, -16.314974043279324 16.371738538513547, -16.305630826124755 16.37179669243762, -16.30557100605241 16.362804391014425, -16.314913795428488 16.362746270771332))",104.17,0.030000000000000002,2019-11-24,0.0,0.0,0.0,0.0,0.0002879907842949026,0.0002879907842949026,0.0002879907842949026,0.0002879907842949026,0.0002879907842949026,0.0002879907842949026,0.0002879907842949026
678,ID678,16.376263788188425,-16.31033246801917,"POLYGON ((-16.314974043279324 16.371738538513547, -16.31503432884932 16.38073079837074, -16.30569068364849 16.38078898597876, -16.305630826124755 16.37179669243762, -16.314974043279324 16.371738538513547))",104.18,0.35000000000000003,2019-11-24,0.0004799385678633135,0.0004799385678633135,0.0004799385678633135,0.0004799385678633135,0.00249568055288923,0.00249568055288923,0.0033595699750431944,0.0033595699750431944,0.0033595699750431944,0.0033595699750431944,0.0033595699750431944
679,ID679,16.385256060963776,-16.310392558362867,"POLYGON ((-16.31503432884932 16.38073079837074, -16.315094652146577 16.389723050339025, -16.30575057863165 16.389781271633975, -16.30569068364849 16.38078898597876, -16.31503432884932 16.38073079837074))",104.09,0.28,2019-10-31,0.0009607070804111827,0.0009607070804111827,0.0013449899125756557,0.0013449899125756557,0.0013449899125756557,0.0013449899125756557,0.002113555576904602,0.002113555576904602,0.0026899798251513113,0.0026899798251513113,0.0026899798251513113
680,ID680,16.394248325849773,-16.310452686303954,"POLYGON ((-16.315094652146577 16.389723050339025, -16.315155013179208 16.398715294414533, -16.30581051108229 16.398773549399383, -16.30575057863165 16.389781271633975, -16.315094652146577 16.389723050339025))",104.0,0.04,2019-12-30,0.0,0.0,9.615384615384615e-05,9.615384615384615e-05,9.615384615384615e-05,9.615384615384615e-05,9.615384615384615e-05,9.615384615384615e-05,9.615384615384615e-05,9.615384615384615e-05,0.0003846153846153846
681,ID681,16.40324058284255,-16.310512851850508,"POLYGON ((-16.315155013179208 16.398715294414533, -16.31521541195532 16.407707530593374, -16.305870481008466 16.407765819271106, -16.30581051108229 16.398773549399383, -16.315155013179208 16.398715294414533))",95.25,0.16000000000000003,2019-12-18,0.0,0.0,0.00010498687664041995,0.00010498687664041995,0.00010498687664041995,0.00010498687664041995,0.0007349081364829397,0.0007349081364829397,0.0016797900262467192,0.0016797900262467192,0.0016797900262467192
682,ID682,16.41223283193821,-16.31057305501061,"POLYGON ((-16.31521541195532 16.407707530593374, -16.31527584848304 16.416699758871683, -16.305930488418237 16.41675808124528, -16.305870481008466 16.407765819271106, -16.31521541195532 16.407707530593374))",40.0,1.6900000000000004,2019-10-31,0.027250000000000003,0.027250000000000003,0.029500000000000005,0.029500000000000005,0.030000000000000006,0.030000000000000006,0.03925000000000001,0.03925000000000001,0.04050000000000001,0.04050000000000001,0.04225000000000001
683,ID683,16.42122507313289,-16.310633295792368,"POLYGON ((-16.31527584848304 16.416699758871683, -16.315336322770488 16.425691979245574, -16.305990533319672 16.42575033531802, -16.305930488418237 16.41675808124528, -16.31527584848304 16.416699758871683))",32.79,0.060000000000000005,2019-11-24,0.0,0.0003049710277523635,0.0003049710277523635,0.0003049710277523635,0.0015248551387618177,0.0015248551387618177,0.0015248551387618177,0.0015248551387618177,0.0015248551387618177,0.0015248551387618177,0.0018298261665141812
684,ID684,16.430217306422712,-16.31069357420387,"POLYGON ((-16.315336322770488 16.425691979245574, -16.315396834825794 16.43468419171118, -16.306050615720846 16.434742581485455, -16.305990533319672 16.42575033531802, -16.315336322770488 16.425691979245574))",36.2,0.96,2019-12-18,0.0,0.0,0.0,0.0,0.004696132596685083,0.004696132596685083,0.00580110497237569,0.00580110497237569,0.026519337016574586,0.026519337016574586,0.026519337016574586
685,ID685,16.439209531803805,-16.310753890253228,"POLYGON ((-16.315396834825794 16.43468419171118, -16.315457384657098 16.443676396264618, -16.306110735629836 16.443734819743717, -16.306050615720846 16.434742581485455, -16.315396834825794 16.43468419171118))",32.690000000000005,0.26,2019-11-24,0.0,0.0,0.0009177118384827164,0.0009177118384827164,0.006118078923218109,0.006118078923218109,0.0067298868155399195,0.0067298868155399195,0.007953502600183541,0.007953502600183541,0.007953502600183541
686,ID686,16.44820174927229,-16.310814243948546,"POLYGON ((-16.315457384657098 16.443676396264618, -16.315517972272538 16.452668592902018, -16.30617089305473 16.45272705008893, -16.306110735629836 16.443734819743717, -16.315457384657098 16.443676396264618))",21.080000000000002,0.01,2019-11-24,0.0,0.0,0.0,0.0,0.00047438330170777984,0.00047438330170777984,0.00047438330170777984,0.00047438330170777984,0.00047438330170777984,0.00047438330170777984,0.00047438330170777984
687,ID687,16.457193958824305,-16.310874635297946,"POLYGON ((-16.315517972272538 16.452668592902018, -16.315578597680272 16.461660781619518, -16.306231088003614 16.461719272517225, -16.30617089305473 16.45272705008893, -16.315517972272538 16.452668592902018))",2.62,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,ID688,16.01662307579735,-16.298633050452043,"POLYGON ((-16.30326715022259 16.01209852891926, -16.30332551590246 16.0210911347107, -16.293998746877975 16.021147572201116, -16.293940798585513 16.012154933082282, -16.30326715022259 16.01209852891926))",2.7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,ID689,16.02561569440789,-16.2986912259431,"POLYGON ((-16.30332551590246 16.0210911347107, -16.30338391872458 16.03008373277186, -16.29405673204712 16.030140203592538, -16.293998746877975 16.021147572201116, -16.30332551590246 16.0210911347107))",78.12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,ID690,16.034608305287637,-16.29874943844751,"POLYGON ((-16.30338391872458 16.03008373277186, -16.303442358696767 16.03907632309883, -16.294114754100693 16.03913282725265, -16.29405673204712 16.030140203592538, -16.30338391872458 16.03008373277186))",104.09,0.08,2019-11-05,0.0,0.000384282832164473,0.000384282832164473,0.000384282832164473,0.000384282832164473,0.000768565664328946,0.000768565664328946,0.000768565664328946,0.000768565664328946,0.000768565664328946,0.000768565664328946
691,ID691,16.043600908432683,-16.298807687973067,"POLYGON ((-16.303442358696767 16.03907632309883, -16.303500835826846 16.048068905687703, -16.294172813046476 16.048125443177547, -16.294114754100693 16.03913282725265, -16.303442358696767 16.03907632309883))",103.93,0.2,2019-11-05,0.0,0.001154623304147022,0.001154623304147022,0.001154623304147022,0.001154623304147022,0.0012508419128259406,0.0012508419128259406,0.0019243721735783701,0.0019243721735783701,0.0019243721735783701,0.0019243721735783701
692,ID692,16.05259350383912,-16.29886597452758,"POLYGON ((-16.303500835826846 16.048068905687703, -16.303559350122644 16.05706148053458, -16.29423090889223 16.05711805136332, -16.294172813046476 16.048125443177547, -16.303500835826846 16.048068905687703))",104.10000000000001,16.6,2019-11-05,0.0,0.06157540826128722,0.06157540826128722,0.1073967339097022,0.1073967339097022,0.12670509125840537,0.12670509125840537,0.13611911623439,0.13611911623439,0.159462055715658,0.159462055715658
693,ID693,16.061586091503045,-16.298924298118834,"POLYGON ((-16.303559350122644 16.05706148053458, -16.303617901591988 16.066054047635554, -16.294289041645733 16.06611065180608, -16.29423090889223 16.05711805136332, -16.303559350122644 16.05706148053458))",104.01,12.1,2019-11-17,0.0,0.03586193635227382,0.03586193635227382,0.07258917411787327,0.07258917411787327,0.0926833958273243,0.0926833958273243,0.1016248437650226,0.1016248437650226,0.1163349677915585,0.1163349677915585
694,ID694,16.070578671420563,-16.298982658754642,"POLYGON ((-16.303617901591988 16.066054047635554, -16.30367649024272 16.07504660698672, -16.294347211314772 16.075103244501918, -16.294289041645733 16.06611065180608, -16.303617901591988 16.066054047635554))",103.79,0.39000000000000007,2019-11-17,0.0,0.00028904518739762984,0.00028904518739762984,0.0028904518739762985,0.0028904518739762985,0.0028904518739762985,0.0028904518739762985,0.003661239040369978,0.003661239040369978,0.0037575874361691877,0.0037575874361691877
695,ID695,16.079571243587775,-16.299041056442825,"POLYGON ((-16.30367649024272 16.07504660698672, -16.303735116082688 16.084039158584183, -16.294405417907132 16.08409582944694, -16.294347211314772 16.075103244501918, -16.30367649024272 16.07504660698672))",104.0,11.550000000000002,2019-11-05,0.01,0.042692307692307696,0.042692307692307696,0.06951923076923078,0.06951923076923078,0.07990384615384616,0.07990384615384616,0.09778846153846155,0.09778846153846155,0.11105769230769232,0.11105769230769232
696,ID696,16.088563808000774,-16.299099491191193,"POLYGON ((-16.303735116082688 16.084039158584183, -16.303793779119736 16.09303170242404, -16.294463661430612 16.093088406637243, -16.294405417907132 16.08409582944694, -16.303735116082688 16.084039158584183))",103.79,11.760000000000002,2019-11-17,0.0,0.01753540803545621,0.01753540803545621,0.05597841795934098,0.05597841795934098,0.09047114365545814,0.09047114365545814,0.09904615088158782,0.09904615088158782,0.1133057134598709,0.1133057134598709
697,ID697,16.097556364655667,-16.299157963007577,"POLYGON ((-16.303793779119736 16.09303170242404, -16.303852479361726 16.102024238502395, -16.29452194189301 16.102080976068937, -16.294463661430612 16.093088406637243, -16.303793779119736 16.09303170242404))",103.87,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,ID698,16.10654891354855,-16.299216471899808,"POLYGON ((-16.303852479361726 16.102024238502395, -16.30391121681652 16.11101676681534, -16.29458025930213 16.111073537738115, -16.29452194189301 16.102080976068937, -16.303852479361726 16.102024238502395))",104.18,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
