,ID,geometry,latitude,longitude,aoi_area,date,p,year,2022-07-04,2022-07-16,2022-07-28,2022-08-04,2022-08-09,2022-08-16,2022-08-21,2022-08-28,2022-09-02,2022-09-09,2022-09-14,2022-09-21,2022-09-26
0,5509970,"MULTIPOLYGON (((-15.916666666666686 16.25, -15.916666666666686 16.33333333333337, -15.833333333333314 16.33333333333337, -15.833333333333314 16.25, -15.916666666666686 16.25)))",16.2916666667,-15.875,1114.78,2022-07-04,0.0164337358043739,2022,18.32,21.531909691329407,24.57430453160505,27.343193228524605,29.80238966647383,31.958983526043614,33.842192378674625,35.48928416241872,36.93767289321756,38.221175761351844,39.368691269071356,40.404127198487366,41.34688749973199
1,5509969,"MULTIPOLYGON (((-16 16.25, -16 16.33333333333337, -15.916666666666686 16.33333333333337, -15.916666666666686 16.25, -16 16.25)))",16.2916666667,-15.9583333333,6401.76,2022-07-04,0.0017026567693884,2022,10.9,24.884402683799056,36.938946225457315,44.626290480523245,49.18832620020561,52.088483039271516,54.23903203534999,56.121879085590805,57.978579844031415,59.92924948699258,62.03437246944683,64.32495215672277,66.81689042371178
2,5505644,"MULTIPOLYGON (((-16.416666666666686 16.166666666666686, -16.416666666666686 16.25, -16.333333333333314 16.25, -16.333333333333314 16.166666666666686, -16.416666666666686 16.166666666666686)))",16.2083333333,-16.375,6766.410000000001,2022-07-04,0.0016892266356901,2022,11.43,32.76588443371163,63.08395525149493,94.01470249086115,120.41017040473272,141.02450417097023,156.48341342969846,167.8903126855762,176.27167534173537,182.4378418019516,186.99058549442452,190.3667087371185,192.88131561152576
3,5505643,"MULTIPOLYGON (((-16.5 16.166666666666686, -16.5 16.25, -16.416666666666686 16.25, -16.416666666666686 16.166666666666686, -16.5 16.166666666666686)))",16.2083333333,-16.4583333333,1883.63,2022-07-04,0.0074271486438419,2022,13.99,23.653122936679235,30.213347268655774,33.93154462311609,35.899301569706815,36.918473808002574,37.44528153159762,37.7192398675341,37.86301197655817,37.93921425769179,37.97999492525731,38.00201506339546,38.014001068246245
4,5527255,"MULTIPOLYGON (((-15.5 16.583333333333314, -15.5 16.6666666666668, -15.416666666666686 16.6666666666668, -15.416666666666686 16.583333333333314, -15.5 16.583333333333314)))",16.625,-15.4583333333,223.7,2022-07-04,0.0,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5505648,"MULTIPOLYGON (((-16.08333333333337 16.166666666666686, -16.08333333333337 16.25, -16 16.25, -16 16.166666666666686, -16.08333333333337 16.166666666666686)))",16.2083333333,-16.0416666667,6196.900000000001,2022-07-04,0.0031451209475705,2022,19.49,24.414602868174846,28.91267642657644,32.785028156522685,36.01450821651314,38.67290389054127,40.859376293456364,42.67005276233535,44.18668864670801,45.47462769247422,46.584482937643294,47.55486537712739,48.41505451210254
6,5505647,"MULTIPOLYGON (((-16.16666666666663 16.166666666666686, -16.16666666666663 16.25, -16.08333333333337 16.25, -16.08333333333337 16.166666666666686, -16.16666666666663 16.166666666666686)))",16.2083333333,-16.125,8602.560000000001,2022-07-04,0.0022260815385187,2022,19.15,25.433183013783207,30.908390191035885,35.302267740905485,38.69152165203433,41.273023886096844,43.24759654858178,44.78051849378099,45.996372197030944,46.98533029850515,47.811455635937506,48.51992176291377,49.14252789454533
7,5505646,"MULTIPOLYGON (((-16.25 16.166666666666686, -16.25 16.25, -16.16666666666663 16.25, -16.16666666666663 16.166666666666686, -16.25 16.166666666666686)))",16.2083333333,-16.2083333333,8592.73,2022-07-04,0.0009682603782499,2022,8.32,34.800644032746625,68.75473679888549,94.34239582586436,110.2387111306861,120.19652285661506,127.45256527787632,133.98905351568288,140.94762574532453,149.02463685975815,158.70186107404655,170.3629686924967,184.34795304349015
8,5505645,"MULTIPOLYGON (((-16.333333333333314 16.166666666666686, -16.333333333333314 16.25, -16.25 16.25, -16.25 16.166666666666686, -16.333333333333314 16.166666666666686)))",16.2083333333,-16.2916666667,8602.2,2022-07-04,0.0038734277277905,2022,33.32,151.81962990496308,305.86216736351446,424.380944692298,497.12386944700154,537.794922980476,559.7136138222193,571.3851093444545,577.595055690803,580.9132174984161,582.6975248018008,583.6637459532238,584.1905756052668
9,5522926,"MULTIPOLYGON (((-16.25 16.5, -16.25 16.583333333333314, -16.16666666666663 16.583333333333314, -16.16666666666663 16.5, -16.25 16.5)))",16.5416666667,-16.2083333333,1952.78,2022-07-04,0.012254324603898,2022,23.93,74.64096466981309,136.92488674224836,182.9656981928968,213.3746105128622,235.24986631855333,253.10742542610635,268.99929303604983,283.7468381241866,297.6742366026221,310.93252527130204,323.62289829321867,335.83641192844954
10,5522925,"MULTIPOLYGON (((-16.333333333333314 16.5, -16.333333333333314 16.583333333333314, -16.25 16.583333333333314, -16.25 16.5, -16.333333333333314 16.5)))",16.5416666667,-16.2916666667,865.6700000000001,2022-07-04,0.0232998717756188,2022,20.17,41.26798027688791,61.79726192107749,77.66346387334323,88.66389342340497,95.94053023745464,100.67050223807242,103.73395626876786,105.72350417654881,107.02274720713439,107.87675348378507,108.44186499508137,108.81821830303106
11,5522930,"MULTIPOLYGON (((-15.916666666666686 16.5, -15.916666666666686 16.583333333333314, -15.833333333333314 16.583333333333314, -15.833333333333314 16.5, -15.916666666666686 16.5)))",16.5416666667,-15.875,948.7,2022-07-04,0.0096342363233899,2022,9.14,17.907719153057187,27.830845718633054,37.82398031884331,47.638418288126154,57.04345554575629,65.83265070084893,73.8988079966634,81.23370164077707,87.89492493619852,93.97277253045586,99.56721824809998,104.77468639167029
