,ID,geometry,latitude,longitude,aoi_area,date,p,year,2022-08-02,2022-08-05,2022-08-07,2022-08-10,2022-08-12,2022-08-15,2022-08-17,2022-08-20,2022-08-22,2022-08-25,2022-08-27,2022-08-30,2022-09-01,2022-09-04,2022-09-06,2022-09-11,2022-09-16,2022-09-19,2022-09-24,2022-09-26,2022-09-29
0,5509970,"MULTIPOLYGON (((-15.916666666666686 16.25, -15.916666666666686 16.33333333333337, -15.833333333333314 16.33333333333337, -15.833333333333314 16.25, -15.916666666666686 16.25)))",16.2916666667,-15.875,1114.78,2022-08-02,0.0,2022.0,0.0012844367412061706,0.009174065270248008,0.03853528602695555,0.11248198405627002,0.263706372974102,0.49528404487075944,0.7373497280594912,0.9255467874721734,1.0488251236345352,1.1229817998413703,1.1659486335315419,1.190520628684627,1.204559112428018,1.2126185579325153,1.2172803501722207,1.2199999999999112,1.2216005216309096,1.2225504151791702,1.2231186451545728,1.2234610413848128,1.2236687194344509
1,5509969,"MULTIPOLYGON (((-16 16.25, -16 16.33333333333337, -15.916666666666686 16.33333333333337, -15.916666666666686 16.25, -16 16.25)))",16.2916666667,-15.9583333333,6401.76,2022-08-02,0.0003483417060308,2022.0,0.11221203759698781,0.920481367470406,3.944710818152331,10.603317211386605,20.288805601401346,30.417817698268824,38.7566386608273,44.66034113768884,48.49452576733289,50.87175964493288,52.31137524676599,53.173816746854015,53.688552660865824,53.995811181634465,54.179640605347515,54.28999999999983,54.35651594021231,54.396774097323764,54.42124184330661,54.43617297127634,54.445319686306846
2,5505644,"MULTIPOLYGON (((-16.416666666666686 16.166666666666686, -16.416666666666686 16.25, -16.333333333333314 16.25, -16.333333333333314 16.166666666666686, -16.416666666666686 16.166666666666686)))",16.2083333333,-16.375,6766.410000000001,2022-08-02,0.0086293913611501,2022.0,29.89113900967746,41.99883130600966,54.94873230506036,67.30358452935238,78.15492994439289,87.19584371359018,94.50801115177799,100.34097571110591,104.97693493077178,108.67008150640643,111.6284543411843,114.01478675152366,115.95381783283041,117.5405424632952,118.84740790044293,119.92999999999971,120.83133397562976,121.58502280456901,122.21759709519132,122.75020257595398,123.19984754488918
3,5505643,"MULTIPOLYGON (((-16.5 16.166666666666686, -16.5 16.25, -16.416666666666686 16.25, -16.416666666666686 16.166666666666686, -16.5 16.166666666666686)))",16.2083333333,-16.4583333333,1883.63,2022-08-02,0.0122157748602432,2022.0,9.312025546057258,15.84417787442335,21.67758910647912,25.97193086242987,28.838580714455365,30.666704829334503,31.810695854310204,32.522805859135744,32.96682660426941,33.24513085055654,33.420773587110105,33.53246830584482,33.604046906732094,33.65026405765377,33.680320736632034,33.69999999999986,33.71296594848705,33.721558520926635,33.727283409961416,33.73111648307991,33.733694502345706
4,5527255,"MULTIPOLYGON (((-15.5 16.583333333333314, -15.5 16.6666666666668, -15.416666666666686 16.6666666666668, -15.416666666666686 16.583333333333314, -15.5 16.583333333333314)))",16.625,-15.4583333333,223.7,2022-08-02,0.005543138131426,2022.0,5.414785610932607,7.483621334048711,9.909501949709128,12.536064467799847,15.172880003691704,17.65332851878139,19.86950699706377,21.775352603720012,23.37105234050315,24.683666548000865,25.751773886200528,26.615833579636856,27.313183831716096,27.876029624944483,28.331084529683167,28.699999999999978,29.000089726273846,29.245098330935487,29.445902555819696,29.611106157195113,29.747524885760587
5,5505648,"MULTIPOLYGON (((-16.08333333333337 16.166666666666686, -16.08333333333337 16.25, -16 16.25, -16 16.166666666666686, -16.08333333333337 16.166666666666686)))",16.2083333333,-16.0416666667,6196.900000000001,2022-08-02,0.0001968726298633,2022.0,1.9281850167944683,7.942730587683023,22.75085499999868,46.05885257054092,70.07366441815572,88.60820765570153,100.78117022034294,108.14905350707024,112.43899281387186,114.89551873312621,116.29473244120548,117.09214420255469,117.54820181970618,117.81034465358188,117.9618828604377,118.04999999999964,118.101538689221,118.13185414652537,118.14978275551448,118.1604404164087,118.16680672242617
6,5505647,"MULTIPOLYGON (((-16.16666666666663 16.166666666666686, -16.16666666666663 16.25, -16.08333333333337 16.25, -16.08333333333337 16.166666666666686, -16.16666666666663 16.166666666666686)))",16.2083333333,-16.125,8602.560000000001,2022-08-02,0.0009927277461592,2022.0,3.2114084592600105,8.144904959827693,18.636433460311466,34.583673412875534,52.061600103426855,66.94919056004193,77.73063944549156,84.851712343229,89.33672857739677,92.10036643004867,93.79034903544348,94.82395066238603,95.45889034364023,95.85153335831015,96.09623565768152,96.24999999999982,96.34742745969098,96.40966334617623,96.44973114768096,96.47571889989813,96.49269209054133
7,5505646,"MULTIPOLYGON (((-16.25 16.166666666666686, -16.25 16.25, -16.16666666666663 16.25, -16.16666666666663 16.166666666666686, -16.25 16.166666666666686)))",16.2083333333,-16.2083333333,8592.73,2022-08-02,0.0041011413136453,2022.0,16.519978434709383,22.965703132123778,30.75839161638717,39.32432313198373,47.83835995483046,55.63308003436408,62.372772496085354,67.99560314887765,72.59193683837242,76.3105327683563,79.30676675926473,81.72019133238727,83.66779644000701,85.2443303596041,86.52521184221212,87.56999999999985,88.42561013624291,89.12902138937947,89.70945488095738,90.1900855679664,90.58937187076957
8,5505645,"MULTIPOLYGON (((-16.333333333333314 16.166666666666686, -16.333333333333314 16.25, -16.25 16.25, -16.25 16.166666666666686, -16.333333333333314 16.166666666666686)))",16.2083333333,-16.2916666667,8602.2,2022-08-02,0.0028050963706958,2022.0,3.332982380927693,6.358370970401885,12.046176076992515,21.501380265632545,34.5003706968612,49.50083623681594,63.84308215098898,75.44985960226973,83.87761725188635,89.65932562556655,93.53160376529644,96.10962686222554,97.8316552647167,98.99087822125097,99.77884304213076,100.31999999999933,100.69547243642968,100.95854675431518,101.1445658121434,101.27721939575176,101.3725568274891
9,5522926,"MULTIPOLYGON (((-16.25 16.5, -16.25 16.583333333333314, -16.16666666666663 16.583333333333314, -16.16666666666663 16.5, -16.25 16.5)))",16.5416666667,-16.2083333333,1952.78,2022-08-02,0.0061655690861233,2022.0,0.2745520253026359,0.9090930934158735,2.629534459877287,6.896424895067022,15.949126076531092,31.929193431833855,56.13542191682621,87.13099079338832,120.16149185563783,150.4214113306132,175.4428811359295,194.88554442585445,209.4771854941993,220.23701099260032,228.11309329821586,233.87,238.08568999736326,241.18377674168207,243.47047195896124,245.16607977659282,246.42914652718818
