,ID,geometry,latitude,longitude,aoi_area,date,p,year,2022-07-01,2022-07-06,2022-07-11,2022-07-16,2022-07-21,2022-07-26,2022-07-31,2022-08-05,2022-08-10,2022-08-15,2022-08-20,2022-08-25,2022-08-30,2022-09-04,2022-09-11,2022-09-19,2022-09-24,2022-09-29
10,5522925,"MULTIPOLYGON (((-16.333333333333314 16.5, -16.333333333333314 16.583333333333314, -16.25 16.583333333333314, -16.25 16.5, -16.333333333333314 16.5)))",16.5416666667,-16.2916666667,865.67,2022-07-01,0.0007970704772026,2022.0,1.5356202889134392,2.0617595295033455,2.75517509733768,3.6665054670024273,4.8684344381780065,6.429650659436088,8.317082437222115,10.365532501707166,12.37453451920729,14.202367973624684,15.787626100360917,17.126937757886658,18.24650124591746,19.182348649775864,19.970000000000013,20.640251508522223,21.218169958735906,21.723489217455533
11,5522930,"MULTIPOLYGON (((-15.916666666666686 16.5, -15.916666666666686 16.583333333333314, -15.833333333333314 16.583333333333314, -15.833333333333314 16.5, -15.916666666666686 16.5)))",16.5416666667,-15.875,948.7,2022-07-01,0.0012754295351533,2022.0,0.42328612119600934,0.59011750855762,0.8411771743698399,1.2267475581057266,1.8140005216905675,2.6824304652653557,3.9318549196117196,5.714885277636714,8.248971007862666,11.667090139027106,15.821630976544322,20.347907600113782,24.878936079362422,29.169207179035418,33.10000000000004,36.6387992382946,39.80008261472078,42.619639287957405
12,5522927,"MULTIPOLYGON (((-16.16666666666663 16.5, -16.16666666666663 16.583333333333314, -16.08333333333337 16.583333333333314, -16.08333333333337 16.5, -16.16666666666663 16.5)))",16.5416666667,-16.125,4323.02,2022-07-01,0.0003793644257949,2022.0,2.068183248691112e-28,4.982081659614411e-16,6.93705206089597e-09,9.513956695786245e-05,0.029933800850786552,1.0329736599586916,9.407426875208593,39.45468714782287,98.62343331610644,168.1848752794445,223.731377401564,259.39344955757423,279.9882741269075,291.32420332900915,297.44,300.71787729511703,302.47459543265427,303.4189349423773
13,5522934,"MULTIPOLYGON (((-15.583333333333371 16.5, -15.583333333333371 16.583333333333314, -15.5 16.583333333333314, -15.5 16.5, -15.583333333333371 16.5)))",16.5416666667,-15.5416666667,2145.3,2022-07-01,0.001389083111919,2022.0,9.745041788675658e-06,0.0005907943705133213,0.010732741662449773,0.08499492907542777,0.3972668579127877,1.432731556594324,4.463101647373564,11.86338131266671,24.894210736339517,40.124318590404144,53.27249203411684,62.854436038819514,69.29057051304297,73.4707531434777,76.15999999999993,77.89335424588346,79.0182792080208,79.75467877421858
14,5522933,"MULTIPOLYGON (((-15.666666666666629 16.5, -15.666666666666629 16.583333333333314, -15.583333333333371 16.583333333333314, -15.583333333333371 16.5, -15.666666666666629 16.5)))",16.5416666667,-15.625,1342.94,2022-07-01,0.0008265447451114,2022.0,2.7279975175231777e-06,0.000165385188804412,0.003004491232187886,0.02379322331785874,0.11120968238544973,0.4010684885991777,1.2436735604974325,3.1926552469106424,6.550546368084948,10.730010110830383,14.549456358826752,17.39465572870106,19.305822229595417,20.536478904222022,21.319999999999993,21.82022976306252,22.14233648808964,22.3519078493998
15,5518605,"MULTIPOLYGON (((-16.333333333333314 16.41666666666663, -16.333333333333314 16.5, -16.25 16.5, -16.25 16.41666666666663, -16.333333333333314 16.41666666666663)))",16.4583333333,-16.2916666667,5119.12,2022-07-01,0.0014260263482786,2022.0,0.22500414667514457,1.1179717988710287,4.177333778658371,12.442186258712725,29.222757963098676,55.92110039642153,89.86391855355673,123.77257032916526,151.6918891825154,172.0396052529171,185.90133328887342,195.03024578465778,200.95441679140518,204.78267245555188,207.25999999999985,208.8700713631162,209.922520890367,210.61482637093553
16,5522931,"MULTIPOLYGON (((-15.833333333333314 16.5, -15.833333333333314 16.583333333333314, -15.75 16.583333333333314, -15.75 16.5, -15.833333333333314 16.5)))",16.5416666667,-15.7916666667,236.44,2022-07-01,0.0001691761123329,2022.0,0.008126351527454183,0.030631990347973936,0.0939118924861643,0.23393734274231684,0.4445813093011193,0.649492805363941,0.7950884315081065,0.8829073773265783,0.932202870058138,0.959148137850144,0.9737943233707055,0.9817868100442741,0.986184258112296,0.98862787497541,0.9899999999999929,0.9907784404621149,0.9912244390774511,0.9914823422228122
17,5501324,"MULTIPOLYGON (((-16.416666666666686 16.083333333333428, -16.416666666666686 16.166666666666686, -16.333333333333314 16.166666666666686, -16.333333333333314 16.083333333333428, -16.416666666666686 16.083333333333428)))",16.125,-16.375,8602.56,2022-07-01,0.0001464680281218,2022.0,1.7147608220891193,3.8739082021974185,8.330057410629783,16.75831283566668,30.714090887173015,51.15836234591382,76.92411884588728,104.13332133193806,128.83984578263622,149.02987133528552,164.4642451291955,175.79826864715173,183.9291954649432,189.68763862302995,193.7399999999996,196.5852794023079,198.58367003167598,199.99001190675108
18,5518609,"MULTIPOLYGON (((-16 16.41666666666663, -16 16.5, -15.916666666666686 16.5, -15.916666666666686 16.41666666666663, -16 16.41666666666663)))",16.4583333333,-15.9583333333,7911.29,2022-07-01,0.0031865852471594,2022.0,1.9922152043220802,4.118610600235574,8.089283911263003,15.25072944783464,27.882222255529214,51.01123596578019,94.62106190735601,171.6148410870327,291.03562294050886,445.7110650185105,612.251832051849,768.124821624268,901.6646040937192,1010.4874809276234,1096.910000000001,1164.7609298118598,1217.862010785814,1259.4841668610884
19,5501323,"MULTIPOLYGON (((-16.5 16.083333333333428, -16.5 16.166666666666686, -16.416666666666686 16.166666666666686, -16.416666666666686 16.083333333333428, -16.5 16.083333333333428)))",16.125,-16.4583333333,3556.02,2022-07-01,0.0008183306055646,2022.0,0.11907459408182634,0.3815064603974711,1.068395760784629,2.756969138315766,6.472955156860668,13.662811686176484,25.743205297091727,41.85277609880475,58.39531533826748,72.40391091733069,82.99020096104384,90.53069272285246,95.75903741310076,99.35122364916816,101.82000000000012,103.52538871069221,104.7121839356582,105.54496576738121
20,5522936,"MULTIPOLYGON (((-15.416666666666686 16.5, -15.416666666666686 16.583333333333314, -15.333333333333258 16.583333333333314, -15.333333333333258 16.5, -15.416666666666686 16.5)))",16.5416666667,-15.375,2194.49,2022-07-01,0.0007655537277453,2022.0,1.9375185095977533e-05,0.003005406571456851,0.08213409398770749,0.8095566199088373,4.104469662563796,14.475714996238471,37.95590171819252,72.97073077607283,107.20393409224913,131.75505297084456,146.68258076482127,155.12060238200277,159.763629609706,162.30417959721757,163.69999999999993,164.47334442272773,164.90616811602487,165.1509896115554
21,5518608,"MULTIPOLYGON (((-16.08333333333337 16.41666666666663, -16.08333333333337 16.5, -16 16.5, -16 16.41666666666663, -16.08333333333337 16.41666666666663)))",16.4583333333,-16.0416666667,7465.62,2022-07-01,0.0005545420206225,2022.0,5.1641981810745574e-05,0.0011193256085844277,0.012602821377040536,0.09062739428034876,0.4729935382137161,1.8632547479968065,5.858815766754063,15.792346537442029,38.37229940317356,81.16518843165952,137.98851881484433,193.00249734855174,237.46331846058044,270.49726665709534,294.2099999999998,311.0359748267191,322.9597947220755,331.43747965419993
22,5522935,"MULTIPOLYGON (((-15.5 16.5, -15.5 16.583333333333314, -15.416666666666686 16.583333333333314, -15.416666666666686 16.5, -15.5 16.5)))",16.5416666667,-15.4583333333,5720.01,2022-07-01,0.0002342653247109,2022.0,1.4844860194916485e-09,1.542437478653956e-06,0.00020612633768168234,0.006511350947259031,0.07563063162548875,0.46985797483209696,2.193536963180165,8.379233322951983,24.271416375546856,52.34251179340361,86.14558415550509,116.11595915288653,138.3538200757512,153.52789492684485,163.54999999999976,170.1142503917869,174.42269987984292,177.26788406230224
23,5518607,"MULTIPOLYGON (((-16.16666666666663 16.41666666666663, -16.16666666666663 16.5, -16.08333333333337 16.5, -16.08333333333337 16.41666666666663, -16.16666666666663 16.41666666666663)))",16.4583333333,-16.125,8611.84,2022-07-01,0.0013307260701545,2022.0,0.6138072761213909,1.2703385329094325,2.5286438392820134,5.0695596319812,10.626837693969563,22.37700440539561,44.075478236095115,78.69341577428074,124.8017116870907,175.3491347953387,222.7517879223017,262.8241532510135,294.694885719767,319.2607745147645,337.9699999999999,352.219818142837,363.1520567323335,371.6326863315478
24,5518606,"MULTIPOLYGON (((-16.25 16.41666666666663, -16.25 16.5, -16.16666666666663 16.5, -16.16666666666663 16.41666666666663, -16.25 16.41666666666663)))",16.4583333333,-16.2083333333,8602.56,2022-07-01,0.0001336811367778,2022.0,1.1183636992599215e-08,5.628286007982553e-05,0.0132116143446255,0.4985112063945338,6.071937931747005,34.176200271834894,121.01801430028227,320.619379656694,628.706331552049,927.8691840265917,1140.8014270098683,1270.158813515212,1343.4057376827168,1383.795094358053,1405.9399999999964,1418.1309766725094,1424.8993153659856,1428.6959690954636
25,5501327,"MULTIPOLYGON (((-16.16666666666663 16.083333333333428, -16.16666666666663 16.166666666666686, -16.08333333333337 16.166666666666686, -16.08333333333337 16.083333333333428, -16.16666666666663 16.083333333333428)))",16.125,-16.125,2231.16,2022-07-01,0.0,2022.0,4.1713169097841825e-18,7.691214544310181e-12,7.620800743482335e-08,2.8701346713882903e-05,0.0015790962755635367,0.023756345771010972,0.15128183694255687,0.5785595402570428,1.5191889770562088,2.874846127591365,4.15303579640484,5.048618376302436,5.58773383264456,5.892000537500806,6.059999999999939,6.152525783616368,6.203794236309162,6.232478421320674
26,5518613,"MULTIPOLYGON (((-15.666666666666629 16.41666666666663, -15.666666666666629 16.5, -15.583333333333371 16.5, -15.583333333333371 16.41666666666663, -15.666666666666629 16.41666666666663)))",16.4583333333,-15.625,2349.42,2022-07-01,7.66146538294558e-05,2022.0,1.0848589993592046,1.7884058045550812,2.870510005564003,4.33861607530492,6.052525031764185,7.802583786236189,9.418822010975779,10.813857726320062,11.968044546276282,12.89940366428042,13.640645489826824,14.226537556697114,14.688421193113662,15.052527955981109,15.339999999999979,15.567540485225695,15.748207882965382,15.892159416597616
27,5501326,"MULTIPOLYGON (((-16.25 16.083333333333428, -16.25 16.166666666666686, -16.16666666666663 16.166666666666686, -16.16666666666663 16.083333333333428, -16.25 16.083333333333428)))",16.125,-16.2083333333,6238.32,2022-07-01,0.0,2022.0,7.70936458573165e-18,1.4214767196624685e-11,1.40585314819434e-07,4.9590221084460903e-05,0.0020935698721809017,0.024485429276221073,0.15761078227208772,0.6767102182780098,2.0291166265054925,4.3658462843811465,6.875182712197273,8.803056319474418,10.044673376579192,10.780179060266011,11.199999999999443,11.436224506008214,11.568742553148063,11.64327746453973
28,5518612,"MULTIPOLYGON (((-15.75 16.41666666666663, -15.75 16.5, -15.666666666666629 16.5, -15.666666666666629 16.41666666666663, -15.75 16.41666666666663)))",16.4583333333,-15.7083333333,2464.97,2022-07-01,0.0028479048426552,2022.0,9.805798254075293e-29,3.957060433115542e-18,2.2908512961913605e-11,4.7508790718675735e-07,0.0003187441069987242,0.02658812738493772,0.4849983837080911,3.4939041420040673,14.292101083839135,37.62096170839618,68.16295458962607,94.41302653123746,112.0108692123616,122.50437282282117,128.46999999999997,131.81049784670716,133.68033758792262,134.7334920470759
29,5501325,"MULTIPOLYGON (((-16.333333333333314 16.083333333333428, -16.333333333333314 16.166666666666686, -16.25 16.166666666666686, -16.25 16.083333333333428, -16.333333333333314 16.083333333333428)))",16.125,-16.2916666667,8611.84,2022-07-01,3.71581450653983e-05,2022.0,2.33102303909092e-49,2.1186815909925885e-28,2.6186623970376344e-16,2.489871036495463e-09,3.093185344338672e-05,0.009954319186635027,0.2896940471317588,2.0820783190864027,7.793742273126864,19.906333839641025,35.17801647375337,47.512132493911956,55.19375297426746,59.41412724678352,61.60999999999939,62.72910810500424,63.29655700579677,63.58488949195589
30,5518611,"MULTIPOLYGON (((-15.833333333333314 16.41666666666663, -15.833333333333314 16.5, -15.75 16.5, -15.75 16.41666666666663, -15.833333333333314 16.41666666666663)))",16.4583333333,-15.7916666667,2687.35,2022-07-01,0.0015442722384505,2022.0,0.0031641459869312057,0.03721074554937667,0.23679881593879426,0.9919013607526321,3.1065064725947864,8.399592554383833,19.660226114170904,36.140732136576695,52.646412024825196,65.57511753994017,74.44265340376796,80.13666539772787,83.68517562189598,85.87266960666523,87.21999999999994,88.05349841309223,88.57276756484295,88.89895724055893
31,5518610,"MULTIPOLYGON (((-15.916666666666686 16.41666666666663, -15.916666666666686 16.5, -15.833333333333314 16.5, -15.833333333333314 16.41666666666663, -15.916666666666686 16.41666666666663)))",16.4583333333,-15.875,7730.15,2022-07-01,0.0002354417443387,2022.0,0.00024111527390010136,0.005226106575194881,0.0588422950028457,0.423137360047161,2.2089823642969697,8.822563033729208,30.046072566626698,89.64890804425123,220.19710787868388,431.51730530929257,683.059229620814,920.7461649305664,1116.032549558422,1264.7346244884668,1373.6599999999996,1452.0132968216822,1507.9901379203359,1547.9546453637004
32,5518614,"MULTIPOLYGON (((-15.583333333333371 16.41666666666663, -15.583333333333371 16.5, -15.5 16.5, -15.5 16.41666666666663, -15.583333333333371 16.41666666666663)))",16.4583333333,-15.5416666667,784.25,2022-07-01,0.0,2022.0,4.928620564259205e-11,5.121653948688141e-08,6.909363272427558e-06,0.00023941225915781063,0.0034739649815950947,0.026072442382143454,0.12947528424091936,0.46284953456862105,1.195720599054967,2.3138198067610536,3.443286268780964,4.297184849897721,4.85957089501046,5.211805262858173,5.429999999999936,5.565771883206921,5.651092423160631,5.705306436488947
33,5497004,"MULTIPOLYGON (((-16.416666666666686 16, -16.416666666666686 16.083333333333428, -16.333333333333314 16.083333333333428, -16.333333333333314 16, -16.416666666666686 16)))",16.0416666667,-16.375,8545.14,2022-07-01,0.000218837842329,2022.0,1.3082419588778453,2.955519620970386,6.355248197920888,12.785414577474457,23.432692133958195,39.030234016463055,58.68769488288759,79.44640356185518,98.2957448391222,113.69931496886879,125.47465713093052,134.12172028871476,140.32504584326085,144.7183331520087,147.81000000000026,149.98074815967402,151.50537972221605,152.57831970649835
34,5514288,"MULTIPOLYGON (((-16.08333333333337 16.33333333333337, -16.08333333333337 16.41666666666663, -16 16.41666666666663, -16 16.33333333333337, -16.08333333333337 16.33333333333337)))",16.375,-16.0416666667,8602.08,2022-07-01,2.32501906515633e-05,2022.0,2.8886324724874134e-05,0.0017601619974305697,0.0338829335214996,0.31816746584363925,1.7810950239835512,6.716108431997195,19.253683498688897,44.99102712564586,84.45798576599383,127.0688149783314,162.6844341283799,188.59887861700795,206.2741775420616,218.01209724830682,225.73999999999964,230.8262812701816,234.18538622935768,236.41481692549257
35,5497003,"MULTIPOLYGON (((-16.5 16, -16.5 16.083333333333428, -16.416666666666686 16.083333333333428, -16.416666666666686 16, -16.5 16)))",16.0416666667,-16.4583333333,7575.04,2022-07-01,0.0004726047651233,2022.0,0.007047318618242038,0.08290867307947362,0.5371720444143252,2.477134343937301,8.716218959412526,23.827245183356393,52.01088750902413,89.40549810467334,124.69808694104039,151.29552419014223,169.08701983376,180.3453264144179,187.31488180297552,191.60759219738904,194.26000000000022,195.9105392714691,196.94666793048629,197.60315142831445
36,5514287,"MULTIPOLYGON (((-16.16666666666663 16.33333333333337, -16.16666666666663 16.41666666666663, -16.08333333333337 16.41666666666663, -16.08333333333337 16.33333333333337, -16.16666666666663 16.33333333333337)))",16.375,-16.125,8602.52,2022-07-01,0.0026782849676606,2022.0,0.01913452169262303,0.11761442409523601,0.48431781380130284,1.474668811716698,3.712288722501184,8.769458054026378,20.651243333040394,47.95140498721293,103.27900897817972,184.19067465431812,267.12059483760254,334.57880170149247,383.292077446431,416.63572640461155,439.02000000000027,454.01448522006547,464.1234586108446,471.0103933097572
37,5514286,"MULTIPOLYGON (((-16.25 16.33333333333337, -16.25 16.41666666666663, -16.16666666666663 16.41666666666663, -16.16666666666663 16.33333333333337, -16.25 16.33333333333337)))",16.375,-16.2083333333,8593.29,2022-07-01,0.0001000780841796,2022.0,8.057769255372919e-05,0.004879439808046148,0.08795741355611933,0.6778608983909817,3.001167266471113,10.273314178469453,31.64778976861391,87.05758795892369,197.03184606798015,334.9791526397384,452.0568338652801,532.2233804346796,582.081691626815,611.9864455800664,629.7799999999997,640.4210660115693,646.8547293163136,650.7965899576127
38,5514285,"MULTIPOLYGON (((-16.333333333333314 16.33333333333337, -16.333333333333314 16.41666666666663, -16.25 16.41666666666663, -16.25 16.33333333333337, -16.333333333333314 16.33333333333337)))",16.375,-16.2916666667,8171.52,2022-07-01,0.0008395010964912,2022.0,0.32101735650842234,1.5250641097265136,5.476398532392737,16.19794509683518,39.75668873507178,80.97482991279107,134.9092335461461,187.8742085585385,230.03867893302623,259.562994714481,278.8202131031697,290.93382476079813,298.43030137017973,303.0455502641696,305.88999999999993,307.6510640462574,308.74842974980646,309.4373288759932
39,5514292,"MULTIPOLYGON (((-15.75 16.33333333333337, -15.75 16.41666666666663, -15.666666666666629 16.41666666666663, -15.666666666666629 16.33333333333337, -15.75 16.33333333333337)))",16.375,-15.7083333333,1758.0,2022-07-01,0.0035153583617747,2022.0,4.289593726815812,5.475159901154291,6.796253074347433,8.155998309221886,9.467269310412336,10.670931047399359,11.737501133106308,12.660147266531778,13.446037213034554,14.109361179138805,14.666731848265519,15.134558516056218,15.527758349867232,15.859269573502536,16.139999999999908,16.378985910535683,16.583633509292937,16.7599755512017
40,5497006,"MULTIPOLYGON (((-16.25 16, -16.25 16.083333333333428, -16.16666666666663 16.083333333333428, -16.16666666666663 16, -16.25 16)))",16.0416666667,-16.2083333333,150.92,2022-07-01,0.0,2022.0,6.855462356909971e-07,3.978029145093453e-05,0.00045170819516432377,0.002078509955000956,0.00574551555062545,0.010810327667747059,0.015014210648563116,0.017533285036411467,0.01882860168328496,0.019454276699853917,0.019749844354522494,0.01988877241993076,0.01995422385327344,0.01998522321167463,0.019999999999999088,0.0200070912395294,0.020010516795139034,0.020012182051477336
41,5514291,"MULTIPOLYGON (((-15.833333333333314 16.33333333333337, -15.833333333333314 16.41666666666663, -15.75 16.41666666666663, -15.75 16.33333333333337, -15.833333333333314 16.33333333333337)))",16.375,-15.7916666667,3360.76,2022-07-01,0.0025232387912257,2022.0,2.778815959877734,4.683100794203992,8.058368001370537,14.448270411183623,26.165449776909906,45.08640559750547,71.62434932032387,103.56324685583147,136.2967066579489,165.7900432795648,190.2567547906075,209.65762768920334,224.72356187990903,236.3429474316358,245.31000000000012,252.26090573144563,257.68235143252474,261.939845317476
42,5497005,"MULTIPOLYGON (((-16.333333333333314 16, -16.333333333333314 16.083333333333428, -16.25 16.083333333333428, -16.25 16, -16.333333333333314 16)))",16.0416666667,-16.2916666667,5624.9,2022-07-01,0.0,2022.0,3.8937581498959595e-10,1.958979460159273e-06,0.00044966128758724304,0.01459559170861158,0.14363845945187528,0.727396524147187,2.537150674853117,7.052692631471538,15.7592637671266,26.536188112330915,35.59578666062624,41.72695944924361,45.478116899437694,47.67827919146279,48.949999999999754,49.683743719892966,50.108821834714384,50.35672041998255
43,5514290,"MULTIPOLYGON (((-15.916666666666686 16.33333333333337, -15.916666666666686 16.41666666666663, -15.833333333333314 16.41666666666663, -15.833333333333314 16.33333333333337, -15.916666666666686 16.33333333333337)))",16.375,-15.875,7818.43,2022-07-01,3.70918458053599e-05,2022.0,1.1812688661150258e-05,0.0007189758713258134,0.013740657007466066,0.12645939606594436,0.689234371067582,2.656118221160654,8.263781210252699,20.094797533222486,37.480514557034105,55.363949885115595,69.62051336840693,79.48263014639451,85.85078921640189,89.8424482732162,92.32000000000025,93.85798429687269,94.81757719463663,95.42075388433717
44,5514289,"MULTIPOLYGON (((-16 16.33333333333337, -16 16.41666666666663, -15.916666666666686 16.41666666666663, -15.916666666666686 16.33333333333337, -16 16.33333333333337)))",16.375,-15.9583333333,8593.29,2022-07-01,5.12027407430681e-05,2022.0,2.808012276025867,4.727843340049964,8.031263397687388,13.73479855539175,23.290156754161305,38.71406039783427,62.179846697049975,93.1809391901615,127.21762715061193,159.24135237360574,186.4383886013085,208.19973258215447,225.0836027666985,238.0136638406693,247.8899999999997,255.45805649886444,261.2936487381278,265.8278755474536
45,5509964,"MULTIPOLYGON (((-16.416666666666686 16.25, -16.416666666666686 16.33333333333337, -16.333333333333314 16.33333333333337, -16.333333333333314 16.25, -16.416666666666686 16.25)))",16.2916666667,-16.375,2938.47,2022-07-01,0.0001531409202748,2022.0,0.8989886781589189,1.7921161154665675,3.238951061023826,5.130319246805044,7.1234837426193724,8.904667728785537,10.333811710200198,11.409059128680061,12.189329507459085,12.744838979411481,13.136773292875654,13.412434222591994,13.606384665281448,13.743174717371735,13.83999999999985,13.908831414849752,13.957989786547765,13.993265749317665
46,5492684,"MULTIPOLYGON (((-16.416666666666686 15.916666666666742, -16.416666666666686 16, -16.333333333333314 16, -16.333333333333314 15.916666666666742, -16.416666666666686 15.916666666666742)))",15.9583333333,-16.375,1657.07,2022-07-01,3.62084884766485e-05,2022.0,0.02315454115437265,0.15766308408006371,0.6949509970794049,2.3735489391119593,5.912195620511398,10.688300495451797,15.123020772299336,18.292741726626392,20.24299108303911,21.357711231812896,21.975219464979325,22.313979037249478,22.499988273782698,22.602746798091935,22.660000000000057,22.692205279454615,22.710499660822837,22.720992786347878
47,5509968,"MULTIPOLYGON (((-16.08333333333337 16.25, -16.08333333333337 16.33333333333337, -16 16.33333333333337, -16 16.25, -16.08333333333337 16.25)))",16.2916666667,-16.0416666667,8611.84,2022-07-01,0.0002043697978596,2022.0,1.3867741277472635e-05,0.002155670262108191,0.06014340607481443,0.6647780510012425,4.012208844328907,14.600340857567975,34.90542058646851,59.54403903948794,80.7333414297586,95.58809259223354,104.98122412469667,110.65000579556956,114.00888334056764,115.98973702118718,117.16000000000032,117.85468365057027,118.26954285430163,118.51886918756021
