,ID,latitude,longitude,geometry,aoi_area,total_flooding_area,flooding_date,2021-02-01,2021-02-06,2021-02-11,2021-02-16,2021-02-21,2021-02-26,2021-03-03,2021-03-08,2021-03-13,2021-03-18,2021-03-23,2021-03-28,2021-04-02,2021-04-07,2021-04-12,2021-04-17,2021-04-22,2021-04-27,2021-05-02,2021-05-07,2021-05-12,2021-05-17,2021-05-22,2021-05-27
2294,ID2294,16.315263091694316,-15.945609614710547,"POLYGON ((-15.950258773507056 16.31074541786569, -15.95030216902377 16.319738867920996, -15.940960246240286 16.319780709216467, -15.940917277167994 16.310787234855862, -15.950258773507056 16.31074541786569))",104.23,0.15000000000000002,2021-02-21,9.594166746618056e-05,9.594166746618056e-05,9.594166746618056e-05,9.594166746618056e-05,0.0014391250119927086,0.0014391250119927086,0.0014391250119927086,0.0014391250119927086,0.0014391250119927086,0.0014391250119927086,0.0014391250119927086,0.0014391250119927086,0.0014391250119927086,0.0014391250119927086,0.0014391250119927086,0.0014391250119927086,0.0014391250119927086,0.0014391250119927086,0.0014391250119927086,0.0014391250119927086,0.0014391250119927086,0.0014391250119927086,0.0014391250119927086,0.0014391250119927086
2295,ID2295,16.32425655004177,-15.945652810556648,"POLYGON ((-15.95030216902377 16.319738867920996, -15.950345591777271 16.32873231021444, -15.941003242281731 16.328774175817355, -15.940960246240286 16.319780709216467, -15.95030216902377 16.319738867920996))",104.0,6.15,2021-02-21,0.0040384615384615385,0.0040384615384615385,0.004134615384615385,0.004134615384615385,0.034326923076923074,0.034326923076923074,0.034326923076923074,0.034326923076923074,0.034326923076923074,0.034326923076923074,0.034326923076923074,0.034326923076923074,0.034326923076923074,0.034326923076923074,0.03528846153846153,0.03528846153846153,0.03528846153846153,0.03528846153846153,0.03528846153846153,0.05913461538461538,0.05913461538461538,0.05913461538461538,0.05913461538461538,0.05913461538461538
2296,ID2296,16.333250000626528,-15.945696033508625,"POLYGON ((-15.950345591777271 16.32873231021444, -15.950389041773391 16.337725744742215, -15.941046265298105 16.337767634654714, -15.941003242281731 16.328774175817355, -15.950345591777271 16.32873231021444))",104.0,0.35,2021-05-07,0.0003846153846153846,0.0003846153846153846,0.0013461538461538463,0.0013461538461538463,0.002307692307692308,0.002307692307692308,0.002307692307692308,0.002307692307692308,0.002307692307692308,0.002307692307692308,0.002307692307692308,0.002307692307692308,0.002307692307692308,0.002307692307692308,0.002307692307692308,0.002307692307692308,0.002307692307692308,0.002307692307692308,0.002307692307692308,0.0033653846153846156,0.0033653846153846156,0.0033653846153846156,0.0033653846153846156,0.0033653846153846156
2297,ID2297,16.34224344344477,-15.945739283572282,"POLYGON ((-15.950389041773391 16.337725744742215, -15.950432519017973 16.346719171500496, -15.941089315295192 16.34676108572471, -15.941046265298105 16.337767634654714, -15.950389041773391 16.337725744742215))",104.0,0.5900000000000001,2021-05-07,9.615384615384615e-05,9.615384615384615e-05,0.000576923076923077,0.000576923076923077,0.000576923076923077,0.000576923076923077,0.000576923076923077,0.000576923076923077,0.000576923076923077,0.000576923076923077,0.000576923076923077,0.000576923076923077,0.000576923076923077,0.000576923076923077,0.000576923076923077,0.000576923076923077,0.000576923076923077,0.000576923076923077,0.000576923076923077,0.005673076923076924,0.005673076923076924,0.005673076923076924,0.005673076923076924,0.005673076923076924
2298,ID2298,16.351236878492696,-15.945782560753434,"POLYGON ((-15.950432519017973 16.346719171500496, -15.950476023516856 16.355712590485478, -15.941132392278776 16.355754529023567, -15.941089315295192 16.34676108572471, -15.950432519017973 16.346719171500496))",104.02000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299,ID2299,16.360230305766486,-15.945825865057888,"POLYGON ((-15.950476023516856 16.355712590485478, -15.950519555275884 16.36470600169335, -15.941175496254644 16.36474796454744, -15.941132392278776 16.355754529023567, -15.950476023516856 16.355712590485478))",104.09,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,ID2300,16.369223725262326,-15.945869196491469,"POLYGON ((-15.950519555275884 16.36470600169335, -15.950563114300907 16.373699405120288, -15.94121862722859 16.373741392292537, -15.941175496254644 16.36474796454744, -15.950519555275884 16.36470600169335))",104.29,7.360000000000001,2021-03-03,0.0,0.0,0.0,0.0,0.0,0.00028765941125707164,0.049573305206635346,0.057531882251414326,0.05772365519225237,0.06069613577524211,0.06069613577524211,0.06855882634960207,0.0686547128200211,0.0686547128200211,0.06942180458337328,0.06942180458337328,0.07057244222840157,0.07057244222840157,0.07057244222840157,0.07057244222840157,0.07057244222840157,0.07057244222840157,0.07057244222840157,0.07057244222840157
2301,ID2301,16.37821713697641,-15.945912555060003,"POLYGON ((-15.950563114300907 16.373699405120288, -15.950606700597788 16.38269280076248, -15.941261785206411 16.382734812255038, -15.94121862722859 16.373741392292537, -15.950563114300907 16.373699405120288))",104.26,38.28,2021-03-18,0.032610780740456556,0.032610780740456556,0.032610780740456556,0.032610780740456556,0.04316132745060426,0.046038749280644546,0.10751966238250528,0.14559754460003838,0.1537502397851525,0.27421830040283907,0.27421830040283907,0.3625551505850758,0.36380203337809325,0.36380203337809325,0.36687128333013624,0.36706311145213893,0.3671590255131403,0.3671590255131403,0.3671590255131403,0.3671590255131403,0.3671590255131403,0.3671590255131403,0.3671590255131403,0.3671590255131403
2302,ID2302,16.387210540904917,-15.945955940769316,"POLYGON ((-15.950606700597788 16.38269280076248, -15.950650314172375 16.39168618861612, -15.941304970193912 16.391728224431134, -15.941261785206411 16.382734812255038, -15.950606700597788 16.38269280076248))",104.31,49.650000000000006,2021-02-21,0.023008340523439745,0.023008340523439745,0.023008340523439745,0.02521330649026939,0.38126737609049943,0.39411369954941994,0.41184929536957143,0.41817658901351734,0.41827245709903166,0.418655929441089,0.418655929441089,0.4187517975266033,0.4187517975266033,0.4187517975266033,0.4187517975266033,0.4187517975266033,0.418943533697632,0.4190394017831463,0.4190394017831463,0.4759850445786597,0.4759850445786597,0.4759850445786597,0.4759850445786597,0.4759850445786597
2303,ID2303,16.396203937044046,-15.945999353625243,"POLYGON ((-15.950650314172375 16.39168618861612, -15.950693955030541 16.400679568677404, -15.941348182196892 16.400721628817024, -15.941304970193912 16.391728224431134, -15.950650314172375 16.39168618861612))",104.19000000000001,17.79,2021-02-21,0.0,0.0,0.0,0.0,0.0896439197619733,0.11373452346674344,0.15606104232651885,0.16585084940973222,0.16585084940973222,0.16863422593339092,0.16863422593339092,0.16882618293502255,0.16882618293502255,0.16882618293502255,0.16930607543910164,0.1696899894423649,0.170169881946444,0.17055379594970727,0.1707457529513389,0.1707457529513389,0.1707457529513389,0.1707457529513389,0.1707457529513389,0.1707457529513389
