,ID,latitude,longitude,geometry,aoi_area,total_flooding_area,flooding_date,2021-07-04,2021-07-09,2021-07-16,2021-07-21,2021-07-28,2021-08-02,2021-08-09,2021-08-14,2021-08-21,2021-08-26,2021-09-02,2021-09-07,2021-09-14,2021-09-19,2021-09-26,2021-10-01,2021-10-08
2733,ID2733,16.478311649622267,-15.63784685174707,"POLYGON ((-15.642507119503108 16.473800377115616, -15.642536771459262 16.48279436327629, -15.633186370663005 16.482822861151107, -15.633157150140828 16.47382885858138, -15.642507119503108 16.473800377115616))",104.0,1.2200000000000002,2021-07-04,0.005096153846153847,0.005096153846153847,0.006346153846153847,0.006346153846153847,0.00826923076923077,0.00826923076923077,0.00951923076923077,0.00951923076923077,0.010192307692307693,0.010192307692307693,0.010192307692307693,0.010192307692307693,0.010865384615384617,0.010865384615384617,0.011442307692307694,0.011442307692307694,0.011730769230769232
2734,ID2734,16.487305640122628,-15.63787629715626,"POLYGON ((-15.642536771459262 16.48279436327629, -15.642566441889704 16.491788341666698, -15.633215609390676 16.49181685595204, -15.633186370663005 16.482822861151107, -15.642536771459262 16.48279436327629))",47.53,1.38,2021-09-02,0.0006311803071744162,0.0006311803071744162,0.0006311803071744162,0.0006311803071744162,0.002103934357248054,0.002103934357248054,0.008415737428992216,0.008415737428992216,0.008415737428992216,0.008415737428992216,0.024405638544077426,0.024405638544077426,0.024826425415527036,0.024826425415527036,0.02566799915842626,0.02566799915842626,0.029034294130023144
2735,ID2735,16.469345915953266,-15.628467661757673,"POLYGON ((-15.63312794782022 16.464834848246625, -15.633157150140828 16.47382885858138, -15.623807162464626 16.4738569226008, -15.62377839131322 16.464862896098918, -15.63312794782022 16.464834848246625))",41.230000000000004,0.24000000000000005,2021-07-28,0.0,0.0,0.00218287654620422,0.00218287654620422,0.004608294930875576,0.004608294930875576,0.005821004123211254,0.005821004123211254,0.005821004123211254,0.005821004123211254,0.005821004123211254,0.005821004123211254,0.005821004123211254,0.005821004123211254,0.005821004123211254,0.005821004123211254,0.005821004123211254
2736,ID2736,16.478339930509346,-15.62849665752736,"POLYGON ((-15.633157150140828 16.47382885858138, -15.633186370663005 16.482822861151107, -15.623835951548866 16.48285094133908, -15.623807162464626 16.4738569226008, -15.633157150140828 16.47382885858138))",104.23,5.02,2021-07-16,0.0038376666986472225,0.0038376666986472225,0.019380216828168473,0.019380216828168473,0.02350570852921424,0.02350570852921424,0.03569030029741917,0.03569030029741917,0.0375131919792766,0.0375131919792766,0.04106303367552528,0.04106303367552528,0.04326969202724743,0.04326969202724743,0.0473951837282932,0.0473951837282932,0.048162717068022644
2737,ID2737,16.48733393729923,-15.628525671366196,"POLYGON ((-15.633186370663005 16.482822861151107, -15.633215609390676 16.49181685595204, -15.623864758569807 16.49184495231, -15.623835951548866 16.48285094133908, -15.633186370663005 16.482822861151107))",95.13000000000001,6.36,2021-07-04,0.01324503311258278,0.01324503311258278,0.020813623462630083,0.020813623462630083,0.03195627036686639,0.03195627036686639,0.035425207610638075,0.035425207610638075,0.04446546830652791,0.04446546830652791,0.052139177966992536,0.052139177966992536,0.05413644486492169,0.05413644486492169,0.060443603489961105,0.060443603489961105,0.06685588142541785
2738,ID2738,16.49632793631916,-15.628554703278082,"POLYGON ((-15.633215609390676 16.49181685595204, -15.63324486632778 16.5008108429804, -15.62389358353133 16.500838955509803, -15.623864758569807 16.49184495231, -15.633215609390676 16.49181685595204))",19.93,1.08,2021-07-04,0.05218263923733066,0.05218263923733066,0.05218263923733066,0.05218263923733066,0.05218263923733066,0.05218263923733066,0.05218263923733066,0.05218263923733066,0.05218263923733066,0.05218263923733066,0.05218263923733066,0.05218263923733066,0.05218263923733066,0.05218263923733066,0.054189663823381834,0.054189663823381834,0.054189663823381834
2739,ID2739,16.50532192756538,-15.628583753266936,"POLYGON ((-15.63324486632778 16.5008108429804, -15.633274141478259 16.509804822232457, -15.62392242643732 16.509832950934733, -15.62389358353133 16.500838955509803, -15.63324486632778 16.5008108429804))",29.020000000000003,1.15,2021-10-08,0.002412129565816678,0.002412129565816678,0.002412129565816678,0.002412129565816678,0.006547208821502412,0.006547208821502412,0.0068917987594762226,0.0068917987594762226,0.007925568573397657,0.007925568573397657,0.007925568573397657,0.007925568573397657,0.007925568573397657,0.007925568573397657,0.016884906960716747,0.016884906960716747,0.03962784286698828
2740,ID2740,16.514315911034117,-15.628612821336663,"POLYGON ((-15.633274141478259 16.509804822232457, -15.633303434846052 16.518798793704427, -15.623951287291655 16.51882693858102, -15.62392242643732 16.509832950934733, -15.633274141478259 16.509804822232457))",66.31,3.42,2021-07-28,0.004222590861106922,0.004222590861106922,0.011159704418639723,0.011159704418639723,0.034685567787664004,0.034685567787664004,0.036495249585281254,0.036495249585281254,0.036796863218217464,0.036796863218217464,0.036796863218217464,0.036796863218217464,0.037098476851153674,0.037098476851153674,0.0380033177499623,0.0380033177499623,0.0515759312320917
2741,ID2741,16.523309886721616,-15.628641907491179,"POLYGON ((-15.633303434846052 16.518798793704427, -15.633332746435103 16.52779275739256, -15.623980166098226 16.527820918444917, -15.623951287291655 16.51882693858102, -15.633303434846052 16.518798793704427))",27.220000000000002,0.9400000000000001,2021-10-08,0.0073475385745775165,0.0073475385745775165,0.0073475385745775165,0.0073475385745775165,0.011021307861866274,0.011021307861866274,0.011021307861866274,0.011021307861866274,0.011021307861866274,0.011021307861866274,0.011021307861866274,0.011021307861866274,0.01138868479059515,0.01138868479059515,0.013960323291697281,0.013960323291697281,0.034533431300514325
2742,ID2742,16.46937376322433,-15.61911788066279,"POLYGON ((-15.62377839131322 16.464862896098918, -15.623807162464626 16.4738569226008, -15.614457156744896 16.47388456917024, -15.614428816766587 16.46489052674172, -15.62377839131322 16.464862896098918))",39.24,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2743,ID2743,16.478367793828006,-15.619146445126958,"POLYGON ((-15.623807162464626 16.4738569226008, -15.623835951548866 16.48285094133908, -15.6144855143873 16.48287860383658, -15.614457156744896 16.47388456917024, -15.623807162464626 16.4738569226008))",104.5,11.5,2021-07-28,0.015598086124401915,0.015598086124401915,0.03090909090909091,0.03090909090909091,0.052822966507177035,0.052822966507177035,0.06784688995215311,0.06784688995215311,0.06822966507177033,0.06822966507177033,0.07186602870813397,0.07186602870813397,0.07770334928229665,0.07770334928229665,0.08842105263157894,0.08842105263157894,0.11004784688995214
2744,ID2744,16.48736181666692,-15.61917502739151,"POLYGON ((-15.623835951548866 16.48285094133908, -15.623864758569807 16.49184495231, -15.614513889697609 16.491872630736975, -15.6144855143873 16.48287860383658, -15.623835951548866 16.48285094133908))",104.41000000000001,3.83,2021-08-09,0.006225457331673211,0.006225457331673211,0.009002969064265873,0.009002969064265873,0.016569294128914853,0.016569294128914853,0.02758356479264438,0.02758356479264438,0.028637103725696767,0.028637103725696767,0.030744181591801548,0.030744181591801548,0.03151039172493056,0.03151039172493056,0.03371324585767647,0.03371324585767647,0.03668231012355138
2745,ID2745,16.49635583173729,-15.619203627460289,"POLYGON ((-15.623864758569807 16.49184495231, -15.62389358353133 16.500838955509803, -15.614542282679647 16.50086664986767, -15.614513889697609 16.491872630736975, -15.623864758569807 16.49184495231))",104.41000000000001,2.39,2021-07-04,0.013312901063116559,0.013312901063116559,0.01436643999616895,0.01436643999616895,0.015228426395939087,0.015228426395939087,0.015803083995785845,0.015803083995785845,0.016377741595632603,0.016377741595632603,0.016473517862273728,0.016473517862273728,0.017622833061967245,0.017622833061967245,0.020017239727995403,0.020017239727995403,0.02289052772722919
2746,ID2746,16.50534983903539,-15.619232245337157,"POLYGON ((-15.62389358353133 16.500838955509803, -15.62392242643732 16.509832950934733, -15.614570693337239 16.50986066122491, -15.614542282679647 16.50086664986767, -15.62389358353133 16.500838955509803))",104.32000000000001,20.18,2021-08-21,0.006326687116564417,0.006326687116564417,0.019842791411042945,0.019842791411042945,0.04658742331288343,0.04658742331288343,0.089340490797546,0.089340490797546,0.1683282208588957,0.1683282208588957,0.17273773006134968,0.17273773006134968,0.17810582822085888,0.17810582822085888,0.17935199386503067,0.17935199386503067,0.19344325153374234
2747,ID2747,16.514343838557433,-15.61926088102595,"POLYGON ((-15.62392242643732 16.509832950934733, -15.623951287291655 16.51882693858102, -15.614599121674207 16.518854664804927, -15.614570693337239 16.50986066122491, -15.62392242643732 16.509832950934733))",104.0,22.580000000000002,2021-07-28,0.017788461538461538,0.017788461538461538,0.06038461538461539,0.06038461538461539,0.12000000000000001,0.12000000000000001,0.14615384615384616,0.14615384615384616,0.15673076923076923,0.15673076923076923,0.16038461538461538,0.16038461538461538,0.18163461538461537,0.18163461538461537,0.2010576923076923,0.2010576923076923,0.2171153846153846
2748,ID2748,16.523337830299674,-15.619289534530543,"POLYGON ((-15.623951287291655 16.51882693858102, -15.623980166098226 16.527820918444917, -15.61462756769438 16.527848660603976, -15.614599121674207 16.518854664804927, -15.623951287291655 16.51882693858102))",72.57000000000001,2.58,2021-07-04,0.011850626980846077,0.011850626980846077,0.015984566625327268,0.015984566625327268,0.023839051949841532,0.023839051949841532,0.03224472922695329,0.03224472922695329,0.03224472922695329,0.03224472922695329,0.034311699049193886,0.034311699049193886,0.034449497037343256,0.034449497037343256,0.034725093013642,0.034725093013642,0.03555188094253824
2749,ID2749,16.469401193163883,-15.609768081661514,"POLYGON ((-15.614428816766587 16.46489052674172, -15.614457156744896 16.47388456917024, -15.605107133252035 16.47391179828615, -15.605079224450662 16.464917740171472, -15.614428816766587 16.46489052674172))",8.67,0.22,2021-08-09,0.0011534025374855825,0.0011534025374855825,0.006920415224913495,0.006920415224913495,0.00922722029988466,0.00922722029988466,0.025374855824682817,0.025374855824682817,0.025374855824682817,0.025374855824682817,0.025374855824682817,0.025374855824682817,0.025374855824682817,0.025374855824682817,0.025374855824682817,0.025374855824682817,0.025374855824682817
2750,ID2750,16.478395239574663,-15.609796214816289,"POLYGON ((-15.614457156744896 16.47388456917024, -15.6144855143873 16.48287860383658, -15.605135059448758 16.482905848640044, -15.605107133252035 16.47391179828615, -15.614457156744896 16.47388456917024))",95.46000000000001,7.630000000000001,2021-07-28,0.008170961659333752,0.008170961659333752,0.02440812905929185,0.02440812905929185,0.05237795935470354,0.05237795935470354,0.06547244919337943,0.06547244919337943,0.06945317410433689,0.06945317410433689,0.07311963125916614,0.07311963125916614,0.07427194636496962,0.07427194636496962,0.07490048187722606,0.07490048187722606,0.0799287659752776
2751,ID2751,16.48738927822208,-15.609824365502687,"POLYGON ((-15.6144855143873 16.48287860383658, -15.614513889697609 16.491872630736975, -15.605163003044593 16.49189989122939, -15.605135059448758 16.482905848640044, -15.6144855143873 16.48287860383658))",104.0,6.11,2021-07-16,0.006057692307692307,0.006057692307692307,0.02615384615384616,0.02615384615384616,0.029807692307692313,0.029807692307692313,0.030673076923076928,0.030673076923076928,0.03711538461538462,0.03711538461538462,0.044903846153846155,0.044903846153846155,0.04730769230769231,0.04730769230769231,0.049326923076923074,0.049326923076923074,0.05875
2752,ID2752,16.496383309102374,-15.609852533724485,"POLYGON ((-15.614513889697609 16.491872630736975, -15.614542282679647 16.50086664986767, -15.605190964043299 16.500893926050427, -15.605163003044593 16.49189989122939, -15.614513889697609 16.491872630736975))",104.0,1.1700000000000002,2021-07-04,0.01,0.01,0.010096153846153847,0.010096153846153847,0.010096153846153847,0.010096153846153847,0.010096153846153847,0.010096153846153847,0.010673076923076924,0.010673076923076924,0.010673076923076924,0.010673076923076924,0.010961538461538462,0.010961538461538462,0.01125,0.01125,0.01125
2753,ID2753,16.50537733221179,-15.609880719485476,"POLYGON ((-15.614542282679647 16.50086664986767, -15.614570693337239 16.50986066122491, -15.605218942448642 16.509887953099405, -15.605190964043299 16.500893926050427, -15.614542282679647 16.50086664986767))",104.33,0.05,2021-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.584970765839164e-05,9.584970765839164e-05,0.00019169941531678328,0.00019169941531678328,0.00047924853829195825,0.00047924853829195825,0.00047924853829195825
