,ID,latitude,longitude,geometry,aoi_area,total_harvest_area,harvest_date,2021-06-03,2021-06-10,2021-06-15,2021-06-22,2021-06-27,2021-07-04,2021-07-09,2021-07-16,2021-07-21,2021-07-28,2021-08-02,2021-08-09,2021-08-14,2021-08-21,2021-08-26
10,ID10,15.943413752116598,-16.493948193454543,"POLYGON ((-16.498575997680444 15.938885454127009, -16.498642785173608 15.94787736702203, -16.489320187314096 15.947942002453715, -16.48925381490999 15.938950051235997, -16.498575997680444 15.938885454127009))",62.7,4.390000000000001,2021-08-14,0.0004784688995215311,0.0004784688995215311,0.0014354066985645933,0.0014354066985645933,0.010526315789473686,0.010526315789473686,0.01499202551834131,0.01499202551834131,0.015311004784688997,0.015311004784688997,0.015948963317384372,0.015948963317384372,0.043859649122807015,0.043859649122807015,0.07001594896331738
11,ID11,15.9524056803117,-16.494014794660227,"POLYGON ((-16.498642785173608 15.94787736702203, -16.49870961531303 15.956869272153263, -16.489386602099465 15.956933945910922, -16.489320187314096 15.947942002453715, -16.498642785173608 15.94787736702203))",96.87,5.12,2021-08-14,0.00041292453804067306,0.00041292453804067306,0.004335707649427067,0.004335707649427067,0.012078042737689688,0.012078042737689688,0.019820377825952307,0.019820377825952307,0.021678538247135337,0.021678538247135337,0.025394859089501395,0.025394859089501395,0.04026014245896563,0.04026014245896563,0.05285434086920616
12,ID12,15.961397600742677,-16.494081438384136,"POLYGON ((-16.49870961531303 15.956869272153263, -16.498776488107644 15.965861169516739, -16.48945305927497 15.965925881603667, -16.489386602099465 15.956933945910922, -16.49870961531303 15.956869272153263))",100.71000000000001,2.3400000000000003,2021-08-14,0.0003971800218449012,0.0003971800218449012,0.0021844901201469565,0.0021844901201469565,0.0056598153112898415,0.0056598153112898415,0.007943600436898023,0.007943600436898023,0.011518220633502134,0.011518220633502134,0.012312580677191936,0.012312580677191936,0.017873100983020553,0.017873100983020553,0.02323503127792672
13,ID13,15.970389513405571,-16.494148124635167,"POLYGON ((-16.498776488107644 15.965861169516739, -16.498843403566397 15.97485305910851, -16.4895195588495 15.974917809528, -16.48945305927497 15.965925881603667, -16.498776488107644 15.965861169516739))",104.14,0.09,2021-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003840983291722681,0.0003840983291722681,0.0008642212406376032
14,ID14,15.979381418296432,-16.494214853422232,"POLYGON ((-16.498843403566397 15.97485305910851, -16.49891036169823 15.983844940924621, -16.489586100831946 15.983909729679974, -16.4895195588495 15.974917809528, -16.498843403566397 15.97485305910851))",103.87,2.6999999999999997,2021-08-14,0.0003850967555598344,0.0003850967555598344,0.0009627418888995861,0.0009627418888995861,0.004043515933378261,0.004043515933378261,0.0046211610667180126,0.0046211610667180126,0.006065273900067392,0.006065273900067392,0.006065273900067392,0.006065273900067392,0.017521902377972465,0.017521902377972465,0.025994031000288822
15,ID15,15.988373315411309,-16.49428162475426,"POLYGON ((-16.49891036169823 15.983844940924621, -16.4989773625121 15.992836814961121, -16.48965268523121 15.992901642055628, -16.489586100831946 15.983909729679974, -16.49891036169823 15.983844940924621))",103.88000000000001,2.42,2021-08-14,0.0036580670003850593,0.0036580670003850593,0.008471313053523295,0.008471313053523295,0.009722757027339235,0.009722757027339235,0.009915286869464765,0.009915286869464765,0.009915286869464765,0.009915286869464765,0.014150943396226412,0.014150943396226412,0.02329611089718906,0.02329611089718906,0.02329611089718906
16,ID16,15.997365204746245,-16.49434843864018,"POLYGON ((-16.4989773625121 15.992836814961121, -16.49904440601696 16.00182868121405, -16.489719312056188 16.001893546651015, -16.48965268523121 15.992901642055628, -16.4989773625121 15.992836814961121))",103.82000000000001,2.4200000000000004,2021-06-03,0.010595261028703526,0.010595261028703526,0.011654787131573878,0.011654787131573878,0.014737044885378539,0.014737044885378539,0.016181853207474475,0.016181853207474475,0.017337699865151223,0.017337699865151223,0.018204584858408784,0.018204584858408784,0.02147948372182624,0.02147948372182624,0.023309574263147757
17,ID17,16.006357086297292,-16.49441529508893,"POLYGON ((-16.49904440601696 16.00182868121405, -16.499111492221786 16.010820539679465, -16.489785981315798 16.01088544346219, -16.489719312056188 16.001893546651015, -16.49904440601696 16.00182868121405))",104.0,0.6200000000000001,2021-08-26,0.001153846153846154,0.001153846153846154,0.00125,0.00125,0.0020192307692307693,0.0020192307692307693,0.0027884615384615383,0.0027884615384615383,0.003076923076923077,0.003076923076923077,0.0035576923076923077,0.0035576923076923077,0.004615384615384615,0.004615384615384615,0.005961538461538461
18,ID18,16.015348960060496,-16.49448219410945,"POLYGON ((-16.499111492221786 16.010820539679465, -16.499178621135552 16.019812390353408, -16.489852693018957 16.019877332485205, -16.489785981315798 16.01088544346219, -16.499111492221786 16.010820539679465))",103.75,0.9400000000000001,2021-06-27,0.0012530120481927711,0.0012530120481927711,0.00163855421686747,0.00163855421686747,0.005301204819277108,0.005301204819277108,0.00655421686746988,0.00655421686746988,0.007421686746987952,0.007421686746987952,0.007614457831325301,0.007614457831325301,0.008578313253012048,0.008578313253012048,0.009060240963855421
19,ID19,16.02434082603192,-16.494549135710685,"POLYGON ((-16.499178621135552 16.019812390353408, -16.499245792767233 16.028804233231934, -16.489919447174593 16.028869213716103, -16.489852693018957 16.019877332485205, -16.499178621135552 16.019812390353408))",103.85000000000001,0.9900000000000001,2021-07-09,0.0006740491092922485,0.0006740491092922485,0.002599903707270101,0.002599903707270101,0.002599903707270101,0.002599903707270101,0.005007221954742416,0.005007221954742416,0.005681271064034665,0.005681271064034665,0.0072219547424169465,0.0072219547424169465,0.007896003851709195,0.007896003851709195,0.00953298025999037
20,ID20,16.0333326842076,-16.4946161199016,"POLYGON ((-16.499245792767233 16.028804233231934, -16.49931300712582 16.037796068311092, -16.48998624379163 16.037861087150944, -16.489919447174593 16.028869213716103, -16.499245792767233 16.028804233231934))",100.79,0.33999999999999997,2021-06-03,0.0011905943049905746,0.0011905943049905746,0.0013890266891556703,0.0013890266891556703,0.0017858914574858616,0.0017858914574858616,0.0018851076495684095,0.0018851076495684095,0.0029764857624764362,0.0029764857624764362,0.0033733505308066276,0.0033733505308066276,0.0033733505308066276,0.0033733505308066276,0.0033733505308066276
21,ID21,16.04232453458359,-16.494683146691152,"POLYGON ((-16.49931300712582 16.037796068311092, -16.499380264220303 16.046787895586927, -16.49005308287901 16.046852952785773, -16.48998624379163 16.037861087150944, -16.49931300712582 16.037796068311092))",69.31,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,ID22,16.051316377155953,-16.494750216088313,"POLYGON ((-16.499380264220303 16.046787895586927, -16.49944756405969 16.0557797150555, -16.490119964445682 16.055844810616655, -16.49005308287901 16.046852952785773, -16.499380264220303 16.046787895586927))",12.08,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,ID23,15.916502221225718,-16.48442747732954,"POLYGON ((-16.48905495189654 15.911974151059356, -16.48912119721007 15.920966125534866, -16.47979980120683 15.921030243733739, -16.479733970196598 15.912038231184244, -16.48905495189654 15.911974151059356))",3.62,1.08,2021-06-03,0.2983425414364641,0.2983425414364641,0.2983425414364641,0.2983425414364641,0.2983425414364641,0.2983425414364641,0.2983425414364641,0.2983425414364641,0.2983425414364641,0.2983425414364641,0.2983425414364641,0.2983425414364641,0.2983425414364641,0.2983425414364641,0.2983425414364641
24,ID24,15.92549421088452,-16.484493536602724,"POLYGON ((-16.48912119721007 15.920966125534866, -16.489187484878272 15.929958092261732, -16.47986567430689 15.930022248537849, -16.47979980120683 15.921030243733739, -16.48912119721007 15.920966125534866))",42.57,0.31000000000000005,2021-08-14,0.0002349072116513977,0.0002349072116513977,0.0002349072116513977,0.0002349072116513977,0.0002349072116513977,0.0002349072116513977,0.0007047216349541931,0.0007047216349541931,0.0014094432699083862,0.0014094432699083862,0.003288700963119568,0.003288700963119568,0.005402865867982148,0.005402865867982148,0.007282123561193329
25,ID25,15.934486192794333,-16.48455963810257,"POLYGON ((-16.489187484878272 15.929958092261732, -16.48925381490999 15.938950051235997, -16.47993158950558 15.93901424559263, -16.47986567430689 15.930022248537849, -16.489187484878272 15.929958092261732))",95.11,1.7000000000000002,2021-08-26,0.00031542424561034594,0.00031542424561034594,0.00042056566081379455,0.00042056566081379455,0.0026285353800862164,0.0026285353800862164,0.005887919251393124,0.005887919251393124,0.0077804647250552,0.0077804647250552,0.009778151613920724,0.009778151613920724,0.012616969824413838,0.012616969824413838,0.01787404058458627
26,ID26,15.943478166951204,-16.4846257818379,"POLYGON ((-16.48925381490999 15.938950051235997, -16.489320187314096 15.947942002453715, -16.479997546811706 15.94800623489412, -16.47993158950558 15.93901424559263, -16.48925381490999 15.938950051235997))",104.0,3.4300000000000006,2021-08-26,0.0009615384615384616,0.0009615384615384616,0.0034615384615384616,0.0034615384615384616,0.004903846153846154,0.004903846153846154,0.010769230769230769,0.010769230769230769,0.013557692307692307,0.013557692307692307,0.015769230769230768,0.015769230769230768,0.020288461538461536,0.020288461538461536,0.03298076923076923
27,ID27,15.952470133351175,-16.48469196781757,"POLYGON ((-16.489320187314096 15.947942002453715, -16.489386602099465 15.956933945910922, -16.480063546234085 15.956998216438368, -16.479997546811706 15.94800623489412, -16.489320187314096 15.947942002453715))",103.71000000000001,7.43,2021-08-02,0.0008678044547295343,0.0008678044547295343,0.0012534953234982161,0.0012534953234982161,0.00414617683926333,0.00414617683926333,0.021984379519814867,0.021984379519814867,0.029408928743611992,0.029408928743611992,0.05274322630411725,0.05274322630411725,0.06161411628579693,0.06161411628579693,0.07164207887378266
28,ID28,15.961462091990308,-16.48475819605043,"POLYGON ((-16.489386602099465 15.956933945910922, -16.48945305927497 15.965925881603667, -16.48012958778154 15.965990190221433, -16.480063546234085 15.956998216438368, -16.489386602099465 15.956933945910922))",103.84,9.9,2021-07-09,0.0,0.0,0.004429892141756549,0.004429892141756549,0.009437596302003082,0.009437596302003082,0.040061633281972264,0.040061633281972264,0.044780431432973805,0.044780431432973805,0.058551617873651776,0.058551617873651776,0.08359013867488443,0.08359013867488443,0.09533898305084745
29,ID29,15.970454042864638,-16.48482446654532,"POLYGON ((-16.48945305927497 15.965925881603667, -16.4895195588495 15.974917809528, -16.480195671462905 15.974982156239355, -16.48012958778154 15.965990190221433, -16.48945305927497 15.965925881603667))",103.88000000000001,2.79,2021-08-14,0.0,0.0,0.0022140931844435888,0.0022140931844435888,0.0025028879476318828,0.0025028879476318828,0.009626492106276472,0.009626492106276472,0.010685406237966884,0.010685406237966884,0.011070465922217942,0.011070465922217942,0.023584905660377357,0.023584905660377357,0.026857912976511356
30,ID30,15.979445985970218,-16.484890779311105,"POLYGON ((-16.4895195588495 15.974917809528, -16.489586100831946 15.983909729679974, -16.48026179728701 15.983974114488193, -16.480195671462905 15.974982156239355, -16.4895195588495 15.974917809528))",104.14,1.82,2021-08-26,0.0002880737468792011,0.0002880737468792011,0.0014403687343960054,0.0014403687343960054,0.004321106203188017,0.004321106203188017,0.005665450355290955,0.005665450355290955,0.0057614749375840225,0.0057614749375840225,0.0057614749375840225,0.0057614749375840225,0.009602458229306703,0.009602458229306703,0.0174764739773382
31,ID31,15.9884379213031,-16.484957134356655,"POLYGON ((-16.489586100831946 15.983909729679974, -16.48965268523121 15.992901642055628, -16.480327965262706 15.992966064963992, -16.48026179728701 15.983974114488193, -16.489586100831946 15.983909729679974))",103.88000000000001,1.09,2021-06-15,0.0,0.0,0.0033692722371967657,0.0033692722371967657,0.004813246053138236,0.004813246053138236,0.007701193685021177,0.007701193685021177,0.008278783211397765,0.008278783211397765,0.00837504813246053,0.00837504813246053,0.01001155179052753,0.01001155179052753,0.010492876395841353
32,ID32,15.997429848859332,-16.48502353169085,"POLYGON ((-16.48965268523121 15.992901642055628, -16.489719312056188 16.001893546651015, -16.480394175398835 16.001958007662804, -16.480327965262706 15.992966064963992, -16.48965268523121 15.992901642055628))",103.88000000000001,1.11,2021-06-03,0.010011551790527531,0.010011551790527531,0.010011551790527531,0.010011551790527531,0.010011551790527531,0.010011551790527531,0.010011551790527531,0.010011551790527531,0.01020408163265306,0.01020408163265306,0.010492876395841354,0.010492876395841354,0.010685406237966884,0.010685406237966884,0.010685406237966884
33,ID33,16.00642176863497,-16.485089971322562,"POLYGON ((-16.489719312056188 16.001893546651015, -16.489785981315798 16.01088544346219, -16.480460427704255 16.010949942580684, -16.480394175398835 16.001958007662804, -16.489719312056188 16.001893546651015))",103.94000000000001,0.09,2021-08-14,0.0,0.0,9.620935154897056e-05,9.620935154897056e-05,0.00019241870309794111,0.00019241870309794111,0.00019241870309794111,0.00019241870309794111,0.00019241870309794111,0.00019241870309794111,0.00028862805464691165,0.00028862805464691165,0.0008658841639407349,0.0008658841639407349,0.0008658841639407349
34,ID34,16.015413680626054,-16.48515645326068,"POLYGON ((-16.489785981315798 16.01088544346219, -16.489852693018957 16.019877332485205, -16.480526722187832 16.01994186971368, -16.480460427704255 16.010949942580684, -16.489785981315798 16.01088544346219))",104.09,0.37000000000000005,2021-08-26,0.00048035354020559135,0.00048035354020559135,0.0006724949562878278,0.0006724949562878278,0.0016332020366990104,0.0016332020366990104,0.0020174848688634833,0.0020174848688634833,0.0021135555769046014,0.0021135555769046014,0.0021135555769046014,0.0021135555769046014,0.002401767701027956,0.002401767701027956,0.003554616197521375
35,ID35,16.02440558482865,-16.485222977514095,"POLYGON ((-16.489852693018957 16.019877332485205, -16.489919447174593 16.028869213716103, -16.480593058858428 16.02893378905786, -16.480526722187832 16.01994186971368, -16.489852693018957 16.019877332485205))",103.82000000000001,0.31,2021-08-14,0.0003852822192255827,0.0003852822192255827,0.0010595261028703525,0.0010595261028703525,0.001252167212483144,0.001252167212483144,0.0013484877672895396,0.0013484877672895396,0.0016374494317087267,0.0016374494317087267,0.0019264110961279138,0.0019264110961279138,0.0029859371989982664,0.0029859371989982664,0.0029859371989982664
36,ID36,16.033397481238804,-16.485289544091717,"POLYGON ((-16.489919447174593 16.028869213716103, -16.48998624379163 16.037861087150944, -16.480659437724928 16.037925700609268, -16.480593058858428 16.02893378905786, -16.489919447174593 16.028869213716103))",103.77000000000001,3.9800000000000004,2021-08-26,0.0006745687578298159,0.0006745687578298159,0.0022164402042979666,0.0022164402042979666,0.004432880408595933,0.004432880408595933,0.008962127782596127,0.008962127782596127,0.01522598053387299,0.01522598053387299,0.017731521634383733,0.017731521634383733,0.024380842247277632,0.024380842247277632,0.03835405223089525
37,ID37,16.04238936985257,-16.485356153002442,"POLYGON ((-16.48998624379163 16.037861087150944, -16.49005308287901 16.046852952785773, -16.480725858796205 16.046917604363955, -16.480659437724928 16.037925700609268, -16.48998624379163 16.037861087150944))",103.87,1.46,2021-07-09,9.62741888899586e-05,9.62741888899586e-05,0.001444112833349379,0.001444112833349379,0.0031770482333686343,0.0031770482333686343,0.006739193222297102,0.006739193222297102,0.009434870511215943,0.009434870511215943,0.009916241455665735,0.009916241455665735,0.011264080100125156,0.011264080100125156,0.014056031577933956
38,ID38,16.05138125066601,-16.48542280425519,"POLYGON ((-16.49005308287901 16.046852952785773, -16.490119964445682 16.055844810616655, -16.480792322081154 16.05590950031799, -16.480725858796205 16.046917604363955, -16.49005308287901 16.046852952785773))",96.18,0.41000000000000003,2021-08-26,0.0,0.0,0.0001039717196922437,0.0001039717196922437,0.0006238303181534623,0.0006238303181534623,0.0019754626741526303,0.0019754626741526303,0.002495321272613849,0.002495321272613849,0.002495321272613849,0.002495321272613849,0.002495321272613849,0.002495321272613849,0.004262840507381992
39,ID39,16.06037312367518,-16.485489497858882,"POLYGON ((-16.490119964445682 16.055844810616655, -16.490186888500592 16.064836660639642, -16.48085882758867 16.064901388467423, -16.480792322081154 16.05590950031799, -16.490119964445682 16.055844810616655))",24.02,0.08,2021-07-09,0.0,0.0,0.0,0.0,0.00041631973355537054,0.00041631973355537054,0.0020815986677768525,0.0020815986677768525,0.0020815986677768525,0.0020815986677768525,0.002497918401332223,0.002497918401332223,0.002497918401332223,0.002497918401332223,0.0033305578684429643
40,ID40,15.907574083949308,-16.475040664442876,"POLYGON ((-16.47966818126739 15.903046210893322, -16.479733970196598 15.912038231184244, -16.470412946155854 15.91210190926516, -16.470347571274004 15.903109851142341, -16.47966818126739 15.903046210893322))",4.55,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,ID41,15.916566119306081,-16.475106267322893,"POLYGON ((-16.479733970196598 15.912038231184244, -16.47979980120683 15.921030243733739, -16.470478362853942 15.921093959649777, -16.470412946155854 15.91210190926516, -16.479733970196598 15.912038231184244))",77.32000000000001,1.3800000000000003,2021-06-03,0.014614588722193482,0.014614588722193482,0.01487325400931195,0.01487325400931195,0.015002586652871184,0.015002586652871184,0.015519917227108122,0.015519917227108122,0.016037247801345057,0.016037247801345057,0.01616658044490429,0.01616658044490429,0.016942576306259696,0.016942576306259696,0.017847904811174337
42,ID42,15.925558146921055,-16.47517191215593,"POLYGON ((-16.47979980120683 15.921030243733739, -16.47986567430689 15.930022248537849, -16.470543821377007 15.930086002292258, -16.470478362853942 15.921093959649777, -16.47979980120683 15.921030243733739))",103.88000000000001,1.5900000000000003,2021-07-09,0.0014439738159414707,0.0014439738159414707,0.002406623026569118,0.002406623026569118,0.0061609549480169425,0.0061609549480169425,0.010300346553715825,0.010300346553715825,0.011166730843280707,0.011166730843280707,0.011455525606469001,0.011455525606469001,0.014054678475163649,0.014054678475163649,0.01530612244897959
43,ID43,15.934550166790306,-16.475237598950756,"POLYGON ((-16.47986567430689 15.930022248537849, -16.47993158950558 15.93901424559263, -16.4706093217338 15.939078037188649, -16.470543821377007 15.930086002292258, -16.47986567430689 15.930022248537849))",103.84,2.5,2021-07-21,0.0005778120184899846,0.0005778120184899846,0.0032742681047765797,0.0032742681047765797,0.00423728813559322,0.00423728813559322,0.006741140215716487,0.006741140215716487,0.011556240369799691,0.011556240369799691,0.014445300462249615,0.014445300462249615,0.01926040061633282,0.01926040061633282,0.024075500770416022
44,ID44,15.943542178909867,-16.47530332771615,"POLYGON ((-16.47993158950558 15.93901424559263, -16.479997546811706 15.94800623489412, -16.47067486393307 15.948070064334997, -16.4706093217338 15.939078037188649, -16.47993158950558 15.93901424559263))",103.86,1.9700000000000002,2021-08-14,0.0011554015020219528,0.0011554015020219528,0.0044290390910841524,0.0044290390910841524,0.005391873676102447,0.005391873676102447,0.005777007510109764,0.005777007510109764,0.009435778933179281,0.009435778933179281,0.00962834585018294,0.00962834585018294,0.016368187945310995,0.016368187945310995,0.018967841324860388
45,ID45,15.952534183275786,-16.4753690984609,"POLYGON ((-16.479997546811706 15.94800623489412, -16.480063546234085 15.956998216438368, -16.470740447983584 15.957062083727353, -16.47067486393307 15.948070064334997, -16.479997546811706 15.94800623489412))",104.14,2.4,2021-08-14,0.0003840983291722681,0.0003840983291722681,0.0016324178989821393,0.0016324178989821393,0.00355290954484348,0.00355290954484348,0.004129057038601882,0.004129057038601882,0.00451315536777415,0.00451315536777415,0.010754753216823506,0.010754753216823506,0.020837334357595542,0.020837334357595542,0.023045899750336083
46,ID46,15.961526179884125,-16.475434911193787,"POLYGON ((-16.480063546234085 15.956998216438368, -16.48012958778154 15.965990190221433, -16.470806073894106 15.966054095361779, -16.470740447983584 15.957062083727353, -16.480063546234085 15.956998216438368))",103.73,2.4299999999999997,2021-08-14,0.0011568495131591633,0.0011568495131591633,0.0011568495131591633,0.0011568495131591633,0.005302226935312832,0.005302226935312832,0.005398631061409429,0.005398631061409429,0.005398631061409429,0.005398631061409429,0.005784247565795817,0.005784247565795817,0.020919695362961534,0.020919695362961534,0.023426202641473055
47,ID47,15.970518168730925,-16.47550076592363,"POLYGON ((-16.48012958778154 15.965990190221433, -16.480195671462905 15.974982156239355, -16.470871741673413 15.975046099234314, -16.470806073894106 15.966054095361779, -16.48012958778154 15.965990190221433))",102.83,4.59,2021-08-14,0.0031119323154721384,0.0031119323154721384,0.009822036370708939,0.009822036370708939,0.011961489837596033,0.011961489837596033,0.01390644753476612,0.01390644753476612,0.023922979675192066,0.023922979675192066,0.02956335699698532,0.02956335699698532,0.04415053972576097,0.04415053972576097,0.04463677915005349
48,ID48,15.979510149812231,-16.47556666265921,"POLYGON ((-16.480195671462905 15.974982156239355, -16.48026179728701 15.983974114488193, -16.470937451330286 15.984038095341015, -16.470871741673413 15.975046099234314, -16.480195671462905 15.974982156239355))",103.82000000000001,0.22999999999999998,2021-08-14,0.0,0.0,9.632055480639568e-05,9.632055480639568e-05,9.632055480639568e-05,9.632055480639568e-05,0.000288961664419187,0.000288961664419187,0.000288961664419187,0.000288961664419187,0.0007705644384511654,0.0007705644384511654,0.0022153727605471003,0.0022153727605471003,0.0022153727605471003
49,ID49,15.98850212312412,-16.475632601409366,"POLYGON ((-16.48026179728701 15.983974114488193, -16.480327965262706 15.992966064963992, -16.471003202873508 15.993030083677935, -16.470937451330286 15.984038095341015, -16.48026179728701 15.983974114488193))",104.05000000000001,0.27,2021-08-14,0.00048053820278712154,0.00048053820278712154,0.0007688611244593944,0.0007688611244593944,0.0007688611244593944,0.0007688611244593944,0.0007688611244593944,0.0007688611244593944,0.0007688611244593944,0.0007688611244593944,0.0007688611244593944,0.0007688611244593944,0.0025949062950504564,0.0025949062950504564,0.0025949062950504564
50,ID50,15.997494088662615,-16.475698582182893,"POLYGON ((-16.480327965262706 15.992966064963992, -16.480394175398835 16.001958007662804, -16.471068996311875 16.002022064241128, -16.471003202873508 15.993030083677935, -16.480327965262706 15.992966064963992))",103.89,1.6400000000000003,2021-06-03,0.009818076812012706,0.009818076812012706,0.010203099432091635,0.010203099432091635,0.012513235152565213,0.012513235152565213,0.014149581287900665,0.014149581287900665,0.014149581287900665,0.014149581287900665,0.014149581287900665,0.014149581287900665,0.014823370873038791,0.014823370873038791,0.015785927423236115
