,ID,Latitude,Longitude,nasapid,LatNP,LonNP,geometry,aoi_area,total_flooding_area,flooding_date,2022-07-04,2022-07-16,2022-07-28,2022-08-04,2022-08-09,2022-08-16,2022-08-21,2022-08-28,2022-09-02,2022-09-09,2022-09-14,2022-09-21,2022-09-26
10,5522925,16.5416666667,-16.2916666667,153688,16.75,-16.25,"MULTIPOLYGON (((-16.333333333333314 16.5, -16.333333333333314 16.583333333333314, -16.25 16.583333333333314, -16.25 16.5, -16.333333333333314 16.5)))",865.6700000000001,62.18000000000001,2022-07-04,0.023299871775618885,0.02422401145933208,0.024489701618399622,0.024489701618399622,0.025229013365370177,0.025229013365370177,0.02613004955699054,0.026245567017454688,0.03936835052618203,0.05594510610278744,0.06267977404784733,0.06442408770085599,0.07182875691660795
11,5522930,16.5416666667,-15.875,153689,16.75,-15.75,"MULTIPOLYGON (((-15.916666666666686 16.5, -15.916666666666686 16.583333333333314, -15.833333333333314 16.583333333333314, -15.833333333333314 16.5, -15.916666666666686 16.5)))",948.7,44.79,2022-09-09,0.009634236323389903,0.009634236323389903,0.009634236323389903,0.012343206493095817,0.012343206493095817,0.01789817645198693,0.01789817645198693,0.019479287445978707,0.019479287445978707,0.03708232317908717,0.03708232317908717,0.047211974280594496,0.047211974280594496
12,5522927,16.5416666667,-16.125,153688,16.75,-16.25,"MULTIPOLYGON (((-16.16666666666663 16.5, -16.16666666666663 16.583333333333314, -16.08333333333337 16.583333333333314, -16.08333333333337 16.5, -16.16666666666663 16.5)))",4323.02,384.51,2022-08-21,0.0218735976238833,0.03202390921161595,0.03598179050756184,0.03885015567820643,0.04846380539530235,0.049291930178440066,0.07314099865371892,0.07389741430759052,0.07891936655393682,0.08139680131019518,0.083374585359309,0.08354344879274211,0.08894476546488335
13,5522934,16.5416666667,-15.5416666667,153689,16.75,-15.75,"MULTIPOLYGON (((-15.583333333333371 16.5, -15.583333333333371 16.583333333333314, -15.5 16.583333333333314, -15.5 16.5, -15.583333333333371 16.5)))",2145.3,107.87,2022-07-04,0.012869994872512003,0.012869994872512003,0.012869994872512003,0.019022980468932082,0.019022980468932082,0.029548314920990068,0.029548314920990068,0.04200811075374073,0.04200811075374073,0.04751316832144688,0.04751316832144688,0.05028201183983591,0.05028201183983591
14,5522933,16.5416666667,-15.625,153689,16.75,-15.75,"MULTIPOLYGON (((-15.666666666666629 16.5, -15.666666666666629 16.583333333333314, -15.583333333333371 16.583333333333314, -15.583333333333371 16.5, -15.666666666666629 16.5)))",1342.94,31.64,2022-07-04,0.006902765574039048,0.006902765574039048,0.006902765574039048,0.010685510894008666,0.010685510894008666,0.015160766676098707,0.015160766676098707,0.02093913354282395,0.02093913354282395,0.02198906875958717,0.02198906875958717,0.023560248410204473,0.023560248410204473
15,5518605,16.4583333333,-16.2916666667,152968,16.25,-16.25,"MULTIPOLYGON (((-16.333333333333314 16.41666666666663, -16.333333333333314 16.5, -16.25 16.5, -16.25 16.41666666666663, -16.333333333333314 16.41666666666663)))",5119.12,298.77,2022-07-28,0.006553860819828409,0.01052915344824892,0.022539030145806313,0.024998437231399148,0.03015362015346388,0.030397802747347203,0.036307021519323635,0.03912195846161059,0.04361101126756161,0.04774062729531638,0.05120802012845958,0.0516455953366985,0.0583635468596165
16,5522931,16.5416666667,-15.7916666667,153689,16.75,-15.75,"MULTIPOLYGON (((-15.833333333333314 16.5, -15.833333333333314 16.583333333333314, -15.75 16.583333333333314, -15.75 16.5, -15.833333333333314 16.5)))",236.44,19.68,2022-07-04,0.0783708340382338,0.0783708340382338,0.0783708340382338,0.07892065640331586,0.07892065640331586,0.07938589071223144,0.07938589071223144,0.07985112502114702,0.07985112502114702,0.08023177127389614,0.08023177127389614,0.0832346472678058,0.0832346472678058
17,5501324,16.125,-16.375,152968,16.25,-16.25,"MULTIPOLYGON (((-16.416666666666686 16.083333333333428, -16.416666666666686 16.166666666666686, -16.333333333333314 16.166666666666686, -16.333333333333314 16.083333333333428, -16.416666666666686 16.083333333333428)))",8602.560000000001,252.88000000000005,2022-07-16,0.004434726407023025,0.011069960569876872,0.014360841423948218,0.014360841423948218,0.017500604471227168,0.017500604471227168,0.020405553695644084,0.020405553695644084,0.023563915857605176,0.023563915857605176,0.02597482609827772,0.02597482609827772,0.029395900755124053
18,5518609,16.4583333333,-15.9583333333,152969,16.25,-15.75,"MULTIPOLYGON (((-16 16.41666666666663, -16 16.5, -15.916666666666686 16.5, -15.916666666666686 16.41666666666663, -16 16.41666666666663)))",7911.29,1340.4700000000003,2022-09-09,0.0021627319944029356,0.003515229501130663,0.0054327423214166086,0.025400408782891286,0.02593255967105238,0.059059900471351706,0.06071070583937639,0.08776318400665378,0.0887554368503746,0.15539311540848585,0.15667735603169647,0.16654047569991745,0.16943760120030993
19,5501323,16.125,-16.4583333333,152968,16.25,-16.25,"MULTIPOLYGON (((-16.5 16.083333333333428, -16.5 16.166666666666686, -16.416666666666686 16.166666666666686, -16.416666666666686 16.083333333333428, -16.5 16.083333333333428)))",3556.02,139.48,2022-07-16,0.011195100140044207,0.023737211826705136,0.024392438737689887,0.024392438737689887,0.024645530677555243,0.024645530677555243,0.0252332664045759,0.0252332664045759,0.028498152428838984,0.028498152428838984,0.03318316544901322,0.03318316544901322,0.0392236264137997
20,5522936,16.5416666667,-15.375,153690,16.75,-15.25,"MULTIPOLYGON (((-15.416666666666686 16.5, -15.416666666666686 16.583333333333314, -15.333333333333258 16.583333333333314, -15.333333333333258 16.5, -15.416666666666686 16.5)))",2194.4900000000002,177.08,2022-08-04,0.004228772972307917,0.004228772972307917,0.004228772972307917,0.05084096988366317,0.05084096988366317,0.07299645931400917,0.07299645931400917,0.07705662819151601,0.07705662819151601,0.07773104457072029,0.07773104457072029,0.08069300839830665,0.08069300839830665
21,5518608,16.4583333333,-16.0416666667,152968,16.25,-16.25,"MULTIPOLYGON (((-16.08333333333337 16.41666666666663, -16.08333333333337 16.5, -16 16.5, -16 16.41666666666663, -16.08333333333337 16.41666666666663)))",7465.620000000001,522.45,2022-09-02,0.011473929827663343,0.015653087084528814,0.01984028118227287,0.020130946927381783,0.024840535682234027,0.025184780366533523,0.033046150219271805,0.03530048408571558,0.05626994141142999,0.059895896121152696,0.06318698246093425,0.06374152448155679,0.06998079195030017
22,5522935,16.5416666667,-15.4583333333,153690,16.75,-15.25,"MULTIPOLYGON (((-15.5 16.5, -15.5 16.583333333333314, -15.416666666666686 16.583333333333314, -15.416666666666686 16.5, -15.5 16.5)))",5720.01,194.01,2022-08-04,0.0015052421237025811,0.0015052421237025811,0.0015052421237025811,0.011146833659381716,0.011146833659381716,0.020311153302179544,0.020311153302179544,0.02827092959627693,0.02827092959627693,0.03177966472086587,0.03177966472086587,0.03391777287102645,0.03391777287102645
23,5518607,16.4583333333,-16.125,152968,16.25,-16.25,"MULTIPOLYGON (((-16.16666666666663 16.41666666666663, -16.16666666666663 16.5, -16.08333333333337 16.5, -16.08333333333337 16.41666666666663, -16.16666666666663 16.41666666666663)))",8611.84,460.84,2022-07-04,0.017142677987514864,0.02345027311236623,0.025150258249108205,0.025662343935790727,0.029116890234839477,0.030740236697384068,0.03647071938168847,0.038909222651605235,0.046496451397146255,0.048170890309155764,0.04984300683709869,0.050754542583234245,0.05351237366230678
24,5518606,16.4583333333,-16.2083333333,152968,16.25,-16.25,"MULTIPOLYGON (((-16.25 16.41666666666663, -16.25 16.5, -16.16666666666663 16.5, -16.16666666666663 16.41666666666663, -16.25 16.41666666666663)))",8602.560000000001,1492.6100000000001,2022-08-09,0.013969097570955621,0.040640228025146,0.058208254287095924,0.06730089647732766,0.11333138042629168,0.12164402224454113,0.14695974221627048,0.1553909533906186,0.16349203027935869,0.1684184707807908,0.1703806773797567,0.17082821857679573,0.17350765353569167
25,5501327,16.125,-16.125,152968,16.25,-16.25,"MULTIPOLYGON (((-16.16666666666663 16.083333333333428, -16.16666666666663 16.166666666666686, -16.08333333333337 16.166666666666686, -16.08333333333337 16.083333333333428, -16.16666666666663 16.083333333333428)))",2231.1600000000003,24.86,2022-07-04,0.008453002025852021,0.009214937521289372,0.009501783825454023,0.009528675666469458,0.010245791426881083,0.010254755373886228,0.011039100736836442,0.011039100736836442,0.011039100736836442,0.011039100736836442,0.011048064683841587,0.011048064683841587,0.011142186127395613
26,5518613,16.4583333333,-15.625,152969,16.25,-15.75,"MULTIPOLYGON (((-15.666666666666629 16.41666666666663, -15.666666666666629 16.5, -15.583333333333371 16.5, -15.583333333333371 16.41666666666663, -15.666666666666629 16.41666666666663)))",2349.42,25.5,2022-07-04,0.003949911041874165,0.003949911041874165,0.003949911041874165,0.00588655923589652,0.00588655923589652,0.006648449404533885,0.006648449404533885,0.007363519506942139,0.007363519506942139,0.009627908164568277,0.009627908164568277,0.010853742625839569,0.010853742625839569
27,5501326,16.125,-16.2083333333,152968,16.25,-16.25,"MULTIPOLYGON (((-16.25 16.083333333333428, -16.25 16.166666666666686, -16.16666666666663 16.166666666666686, -16.16666666666663 16.083333333333428, -16.25 16.083333333333428)))",6238.320000000001,20.62,2022-07-04,0.001736044319624514,0.002398081534772182,0.0025247181933597505,0.0025247181933597505,0.002870965259877659,0.002870965259877659,0.003274920170815219,0.003274920170815219,0.00327972915785019,0.00327972915785019,0.0032861411405634843,0.0032861411405634843,0.003305377088703368
28,5518612,16.4583333333,-15.7083333333,152969,16.25,-15.75,"MULTIPOLYGON (((-15.75 16.41666666666663, -15.75 16.5, -15.666666666666629 16.5, -15.666666666666629 16.41666666666663, -15.75 16.41666666666663)))",2464.9700000000003,144.19000000000003,2022-08-28,0.003712012722264368,0.003712012722264368,0.003712012722264368,0.00784593727307026,0.00784593727307026,0.01753368195150448,0.01753368195150448,0.05016288230688406,0.05016288230688406,0.0540371688093567,0.0540371688093567,0.05849564092057915,0.05849564092057915
29,5501325,16.125,-16.2916666667,152968,16.25,-16.25,"MULTIPOLYGON (((-16.333333333333314 16.083333333333428, -16.333333333333314 16.166666666666686, -16.25 16.166666666666686, -16.25 16.083333333333428, -16.333333333333314 16.083333333333428)))",8611.84,91.47,2022-07-04,0.003338427095719382,0.00626114744351962,0.006893997101664686,0.0069392835909631405,0.007279512856718194,0.007314348617717005,0.008984142761593343,0.009084005276456602,0.009296503418549349,0.009330177987514867,0.009731950431034487,0.009812072681331753,0.01062142352853746
30,5518611,16.4583333333,-15.7916666667,152969,16.25,-15.75,"MULTIPOLYGON (((-15.833333333333314 16.41666666666663, -15.833333333333314 16.5, -15.75 16.5, -15.75 16.41666666666663, -15.833333333333314 16.41666666666663)))",2687.35,116.53999999999999,2022-08-16,0.010344763428656483,0.010344763428656483,0.010344763428656483,0.019268052170353697,0.019268052170353697,0.032705081213835197,0.032705081213835197,0.03527266638137943,0.03527266638137943,0.03964500344205258,0.03964500344205258,0.04336614136602973,0.04336614136602973
31,5518610,16.4583333333,-15.875,152969,16.25,-15.75,"MULTIPOLYGON (((-15.916666666666686 16.41666666666663, -15.916666666666686 16.5, -15.833333333333314 16.5, -15.833333333333314 16.41666666666663, -15.916666666666686 16.41666666666663)))",7730.150000000001,1578.0900000000001,2022-08-28,0.0023608856231767815,0.0023608856231767815,0.0023608856231767815,0.04332516186619923,0.04332516186619923,0.07936068510960331,0.07936068510960331,0.1427449661390788,0.1427449661390788,0.19698453458212326,0.19698453458212326,0.20414739688104372,0.20414739688104372
32,5518614,16.4583333333,-15.5416666667,152969,16.25,-15.75,"MULTIPOLYGON (((-15.583333333333371 16.41666666666663, -15.583333333333371 16.5, -15.5 16.5, -15.5 16.41666666666663, -15.583333333333371 16.41666666666663)))",784.25,14.88,2022-07-04,0.011832961428116035,0.011832961428116035,0.011832961428116035,0.015211985973860377,0.015211985973860377,0.01693337583678674,0.01693337583678674,0.017124641377111893,0.017124641377111893,0.018527255339496337,0.018527255339496337,0.018973541600255023,0.018973541600255023
33,5497004,16.0416666667,-16.375,152968,16.25,-16.25,"MULTIPOLYGON (((-16.416666666666686 16, -16.416666666666686 16.083333333333428, -16.333333333333314 16.083333333333428, -16.333333333333314 16, -16.416666666666686 16)))",8545.140000000001,173.23000000000002,2022-09-26,0.004093554932979448,0.0066646070163859225,0.007506020966303654,0.007506020966303654,0.008533505594993178,0.008533505594993178,0.010979340303377124,0.010979340303377124,0.013497730873923657,0.013497730873923657,0.01561355343505197,0.01561355343505197,0.02027234193939479
34,5514288,16.375,-16.0416666667,152968,16.25,-16.25,"MULTIPOLYGON (((-16.08333333333337 16.33333333333337, -16.08333333333337 16.41666666666663, -16 16.41666666666663, -16 16.33333333333337, -16.08333333333337 16.33333333333337)))",8602.08,321.6700000000001,2022-07-04,0.006530978554024143,0.010210321224634042,0.013669949593586667,0.013921051652623551,0.01864200286442349,0.01920116994959359,0.02385004557037368,0.02449523836095456,0.02825130666071462,0.029643993080743263,0.03166908468649443,0.03183299853058795,0.0373944441344419
35,5497003,16.0416666667,-16.4583333333,152968,16.25,-16.25,"MULTIPOLYGON (((-16.5 16, -16.5 16.083333333333428, -16.416666666666686 16.083333333333428, -16.416666666666686 16, -16.5 16)))",7575.04,252.96999999999997,2022-07-04,0.014102895826292667,0.02037216965190943,0.02244080559310578,0.02244080559310578,0.024428913906725247,0.024428913906725247,0.025448050439337615,0.025448050439337615,0.02749160400473133,0.02749160400473133,0.03039587909766813,0.03039587909766813,0.0333952031936465
36,5514287,16.375,-16.125,152968,16.25,-16.25,"MULTIPOLYGON (((-16.16666666666663 16.33333333333337, -16.16666666666663 16.41666666666663, -16.08333333333337 16.41666666666663, -16.08333333333337 16.33333333333337, -16.16666666666663 16.33333333333337)))",8602.52,505.7900000000001,2022-09-26,0.008510296982744591,0.022565480812599098,0.02586567656919135,0.02640505340295634,0.03002957272985125,0.030395744502773603,0.034575914964452274,0.03592784439908306,0.04012312671170773,0.04083570860631536,0.043827855093623726,0.04424401221967516,0.058795562230602186
37,5514286,16.375,-16.2083333333,152968,16.25,-16.25,"MULTIPOLYGON (((-16.25 16.33333333333337, -16.25 16.41666666666663, -16.16666666666663 16.41666666666663, -16.16666666666663 16.33333333333337, -16.25 16.33333333333337)))",8593.29,686.94,2022-07-16,0.008087705640098261,0.02545474434122437,0.03480389932144731,0.036180554828243894,0.042727523451437106,0.046948258466780475,0.057056144968923424,0.05933932172660296,0.06948910138026296,0.0705352664695361,0.07386344461783553,0.07464894120878032,0.07993911528646186
38,5514285,16.375,-16.2916666667,152968,16.25,-16.25,"MULTIPOLYGON (((-16.333333333333314 16.33333333333337, -16.333333333333314 16.41666666666663, -16.25 16.41666666666663, -16.25 16.33333333333337, -16.333333333333314 16.33333333333337)))",8171.52,344.94000000000005,2022-09-26,0.0069032444392230575,0.011482563831453633,0.01606677827380952,0.018519198386591475,0.020688929354636586,0.021658149279448615,0.024236616932957387,0.02459885064223057,0.026248482534461146,0.027725563909774428,0.03173950501253132,0.03184597235275688,0.042212464755639084
39,5514292,16.375,-15.7083333333,152969,16.25,-15.75,"MULTIPOLYGON (((-15.75 16.33333333333337, -15.75 16.41666666666663, -15.666666666666629 16.41666666666663, -15.666666666666629 16.33333333333337, -15.75 16.33333333333337)))",1758.0,18.110000000000003,2022-08-04,0.0,0.0,0.0,0.004459613196814562,0.004459613196814562,0.006154721274175199,0.006154721274175199,0.0076962457337883955,0.0076962457337883955,0.008668941979522183,0.008668941979522183,0.010301478953356086,0.010301478953356086
40,5497006,16.0416666667,-16.2083333333,152968,16.25,-16.25,"MULTIPOLYGON (((-16.25 16, -16.25 16.083333333333428, -16.16666666666663 16.083333333333428, -16.16666666666663 16, -16.25 16)))",150.92000000000002,9.29,2022-07-04,0.061423270606944066,0.061423270606944066,0.061423270606944066,0.061423270606944066,0.061555791147627874,0.061555791147627874,0.061555791147627874,0.061555791147627874,0.061555791147627874,0.061555791147627874,0.061555791147627874,0.061555791147627874,0.061555791147627874
41,5514291,16.375,-15.7916666667,152969,16.25,-15.75,"MULTIPOLYGON (((-15.833333333333314 16.33333333333337, -15.833333333333314 16.41666666666663, -15.75 16.41666666666663, -15.75 16.33333333333337, -15.833333333333314 16.33333333333337)))",3360.76,291.58,2022-09-09,0.005477927611611659,0.005477927611611659,0.005477927611611659,0.011286137659338958,0.011286137659338958,0.025547792761161165,0.025547792761161165,0.04539449410252443,0.04539449410252443,0.08153810447636844,0.08153810447636844,0.08676013758792654,0.08676013758792654
42,5497005,16.0416666667,-16.2916666667,152968,16.25,-16.25,"MULTIPOLYGON (((-16.333333333333314 16, -16.333333333333314 16.083333333333428, -16.25 16.083333333333428, -16.25 16, -16.333333333333314 16)))",5624.900000000001,76.94000000000001,2022-07-04,0.006645451474692883,0.007952141371402158,0.009123717754982311,0.009123717754982311,0.010663300680900994,0.010663300680900994,0.011593094988355349,0.011593094988355349,0.012249106650784903,0.012249106650784903,0.012878451172465288,0.012878451172465288,0.013678465394940354
43,5514290,16.375,-15.875,152969,16.25,-15.75,"MULTIPOLYGON (((-15.916666666666686 16.33333333333337, -15.916666666666686 16.41666666666663, -15.833333333333314 16.41666666666663, -15.833333333333314 16.33333333333337, -15.916666666666686 16.33333333333337)))",7818.43,141.16000000000003,2022-09-09,0.0011856600366058146,0.0011856600366058146,0.0011856600366058146,0.005362969291788761,0.005362969291788761,0.008509381039415842,0.008509381039415842,0.010407460321317707,0.010407460321317707,0.016832023820639183,0.016832023820639183,0.018054775703050356,0.018054775703050356
44,5514289,16.375,-15.9583333333,152969,16.25,-15.75,"MULTIPOLYGON (((-16 16.33333333333337, -16 16.41666666666663, -15.916666666666686 16.41666666666663, -15.916666666666686 16.33333333333337, -16 16.33333333333337)))",8593.29,501.46000000000004,2022-09-09,0.0009018664562699501,0.0022028815506051815,0.002798695261069974,0.008385612495330659,0.009399194022312757,0.015090844135366082,0.01663623594688414,0.019618795595167857,0.021097856583450574,0.04167204877293795,0.04390867758448743,0.04729038587083643,0.05835483266595215
45,5509964,16.2916666667,-16.375,152968,16.25,-16.25,"MULTIPOLYGON (((-16.416666666666686 16.25, -16.416666666666686 16.33333333333337, -16.333333333333314 16.33333333333337, -16.333333333333314 16.25, -16.416666666666686 16.25)))",2938.4700000000003,24.560000000000002,2022-07-04,0.0032567969045115314,0.0032670062991965207,0.0033112470094981404,0.0033112470094981404,0.0034167440879096945,0.0034167440879096945,0.0037876854281309663,0.0037876854281309663,0.004498939924518542,0.004498939924518542,0.006336630967816585,0.006336630967816585,0.008358091115444432
46,5492684,15.9583333333,-16.375,152248,15.75,-16.25,"MULTIPOLYGON (((-16.416666666666686 15.916666666666742, -16.416666666666686 16, -16.333333333333314 16, -16.333333333333314 15.916666666666742, -16.416666666666686 15.916666666666742)))",1657.0700000000002,27.509999999999998,2022-09-26,0.0017561116911174542,0.0027759841165430547,0.0029690960550851804,0.0029690960550851804,0.004574339044216599,0.004574339044216599,0.006131304048712486,0.006131304048712486,0.008822801692143362,0.008822801692143362,0.011122040710410544,0.011122040710410544,0.016601591966543358
47,5509968,16.2916666667,-16.0416666667,152968,16.25,-16.25,"MULTIPOLYGON (((-16.08333333333337 16.25, -16.08333333333337 16.33333333333337, -16 16.33333333333337, -16 16.25, -16.08333333333337 16.25)))",8611.84,163.26,2022-07-04,0.008769322235434009,0.011163700208085613,0.011731523112366232,0.012241286414982165,0.014401103596908445,0.014441745318073724,0.01514426649821641,0.015362570600475627,0.016026772443519622,0.016506344753269918,0.017585092152199763,0.017617605529131986,0.018957621135552914
48,5492683,15.9583333333,-16.4583333333,152248,15.75,-16.25,"MULTIPOLYGON (((-16.5 15.916666666666742, -16.5 16, -16.416666666666686 16, -16.416666666666686 15.916666666666742, -16.5 15.916666666666742)))",7810.54,157.62000000000003,2022-07-04,0.0061481024359391285,0.008292640457638011,0.009467975325649698,0.009467975325649698,0.01128091015473962,0.01128091015473962,0.012324371938431913,0.012324371938431913,0.013570124472827742,0.013570124472827742,0.01620630583800864,0.01620630583800864,0.02018042286448824
49,5509967,16.2916666667,-16.125,152968,16.25,-16.25,"MULTIPOLYGON (((-16.16666666666663 16.25, -16.16666666666663 16.33333333333337, -16.08333333333337 16.33333333333337, -16.08333333333337 16.25, -16.16666666666663 16.25)))",8611.84,321.67,2022-08-21,0.007711476293103448,0.0146112793549346,0.018199362737812128,0.01832244909334126,0.01989818668252081,0.020466009586801427,0.028330763228299645,0.02894851739001189,0.031071176426872772,0.0312685790725327,0.03294998513674197,0.033083522220570746,0.03735206413495838
50,5509966,16.2916666667,-16.2083333333,152968,16.25,-16.25,"MULTIPOLYGON (((-16.25 16.25, -16.25 16.33333333333337, -16.16666666666663 16.33333333333337, -16.16666666666663 16.25, -16.25 16.25)))",8602.560000000001,716.3700000000001,2022-07-16,0.017995805899639176,0.03953125581222333,0.041778261354759504,0.0419293791615519,0.04725453818398243,0.047614896030948914,0.06257090912472565,0.06375660268571215,0.0689550552393706,0.07191231447383103,0.0763482033255217,0.07715958970353011,0.08327404865528401
51,5509965,16.2916666667,-16.2916666667,152968,16.25,-16.25,"MULTIPOLYGON (((-16.333333333333314 16.25, -16.333333333333314 16.33333333333337, -16.25 16.33333333333337, -16.25 16.25, -16.333333333333314 16.25)))",8611.84,359.50000000000006,2022-07-04,0.008728680514268727,0.016776902497027346,0.017186803284780023,0.01724486288644471,0.01855817107609988,0.018670806703329372,0.026116370020808563,0.026282420481569563,0.028047432372175985,0.02925158851070155,0.033767464328180744,0.034301612663495844,0.04174485359690845
