,ID,geometry,latitude,longitude,aoi_area,date,p,year,2022-07-01,2022-07-03,2022-07-06,2022-07-08,2022-07-11,2022-07-13,2022-07-16,2022-07-21,2022-07-23,2022-07-26,2022-07-31,2022-08-02,2022-08-05,2022-08-07,2022-08-10,2022-08-12,2022-08-15,2022-08-17,2022-08-20,2022-08-22,2022-08-25,2022-08-27,2022-08-30,2022-09-01,2022-09-04,2022-09-06,2022-09-11,2022-09-16,2022-09-19,2022-09-24,2022-09-26,2022-09-29
0,5509970,"MULTIPOLYGON (((-15.916666666666686 16.25, -15.916666666666686 16.33333333333337, -15.833333333333314 16.33333333333337, -15.833333333333314 16.25, -15.916666666666686 16.25)))",16.2916666667,-15.875,1114.78,2022-07-01,0.0,2022.0,0.001174666181743204,0.0017552656911426175,0.002579696290037035,0.0037472582862824125,0.005416116775505691,0.007841807015884954,0.011416006486443425,0.01668643471533151,0.02435841318898968,0.03534961585901145,0.05099035409315718,0.07321497179626026,0.1043195469605017,0.14616656059260003,0.1993405654280615,0.26286203261766933,0.33468491953864304,0.41330578040323246,0.5022112736008973,0.6222391611593332,0.8316442549076605,1.2199999999999112,1.8510778461963544,2.7108956155759922,3.7164813461113697,4.763327427652507,5.76526504415707,6.669456976771406,7.453490719372544,8.115897743900453,8.666922040861152,9.121870728354262
1,5509969,"MULTIPOLYGON (((-16 16.25, -16 16.33333333333337, -15.916666666666686 16.33333333333337, -15.916666666666686 16.25, -16 16.25)))",16.2916666667,-15.9583333333,6401.76,2022-07-01,0.0003014795931118,2022.0,0.004188016578792686,0.013140671497354635,0.03516033744536829,0.08202582899232846,0.17006579459119334,0.3186759152297857,0.5485238556479962,0.8834300012022152,1.3594963396371027,2.0362183200054425,3.0092212648659884,4.441628418959693,6.576825671555485,9.657081244607445,13.819481185041406,19.139813065854277,25.536281861098466,32.504741782949885,39.28489020404409,45.27722856994127,50.222403536937655,54.12999999999986,57.14330175276927,59.441206960126365,61.18943392508416,62.5238245272249,63.549190055755886,64.34392678806056,64.96580959001513,65.4571964580159,65.84916982889195,66.16464778441579
2,5505644,"MULTIPOLYGON (((-16.416666666666686 16.166666666666686, -16.416666666666686 16.25, -16.333333333333314 16.25, -16.333333333333314 16.166666666666686, -16.416666666666686 16.166666666666686)))",16.2083333333,-16.375,6766.410000000001,2022-07-01,0.0028257229461413,2022.0,5.817877467189505,7.434234460879257,9.430097649534586,11.830171827955487,14.638874345102675,17.83949477479582,21.39639240702602,25.259528620393276,29.37022144893529,33.66715815915684,38.09364266641549,42.61333863842895,47.24407600717217,52.09368406184798,57.34831046512925,63.19130608177942,69.70326063152667,76.81447077809749,84.33119330578856,92.00400454043266,99.59508457843742,106.91999999999987,113.8613455280903,120.36302210083804,126.41558770436743,132.04016861915952,137.27480134744627,142.1644491091692,146.75451102360663,151.08708253549364,155.19914615495028,159.12199849245286
3,5505643,"MULTIPOLYGON (((-16.5 16.166666666666686, -16.5 16.25, -16.416666666666686 16.25, -16.416666666666686 16.166666666666686, -16.5 16.166666666666686)))",16.2083333333,-16.4583333333,1883.63,2022-07-01,0.0026225957327075,2022.0,5.711982353343544,6.857140794039074,8.240163373983378,9.827699605323243,11.566854072847352,13.398250232123386,15.265981040419353,17.122929014688395,18.932369995334867,20.667431529851907,22.30966554627059,23.847458872301527,25.27459099034629,26.589019364057332,27.791878580767534,28.88665649611726,29.878514817991057,30.77373121037204,31.57924715686363,32.30230936949322,32.95019362956427,33.52999999999987,34.048508296720755,34.51208299221683,34.9266174419318,35.29750838711488,35.62965294868106,35.92746164295269,36.19488221329986,36.435430212568,36.652223255048725,36.84801667431388
4,5527255,"MULTIPOLYGON (((-15.5 16.583333333333314, -15.5 16.6666666666668, -15.416666666666686 16.6666666666668, -15.416666666666686 16.583333333333314, -15.5 16.583333333333314)))",16.625,-15.4583333333,223.7,2022-07-01,0.0004470272686633,2022.0,3.542795542052812e-10,6.440342312788008e-08,3.7040759225381238e-06,8.696921203657215e-05,0.0010181397151332369,0.006996779414141881,0.032837787376400085,0.12011929366619382,0.3650502970955394,0.9407469660877881,2.1014571950656395,4.076434824647412,6.8316233338285555,10.032653088511701,13.265308117719972,16.226904275838518,18.770408910169763,20.864964842890583,22.543589727370293,23.865447564382407,24.894594618120717,25.689999999999994,26.301902421662554,26.7713022029601,27.130809217951654,27.405944833598888,27.61647730581775,27.77761707217824,27.901018334701806,27.99558771493251,28.06812250850523,28.12380721442089
5,5505648,"MULTIPOLYGON (((-16.08333333333337 16.166666666666686, -16.08333333333337 16.25, -16 16.25, -16 16.166666666666686, -16.08333333333337 16.166666666666686)))",16.2083333333,-16.0416666667,6196.900000000001,2022-07-01,0.0,2022.0,1.2901076161772632e-239,1.503712074948907e-152,4.934473911377358e-97,1.2355316949447854e-61,4.602630270153579e-39,1.135032104383697e-24,1.7051155510932944e-15,1.2109435903917267e-09,6.599876684617738e-06,0.001869366606061041,0.087794579184009,1.2000924299095936,7.78108388070202,25.270594263198998,49.33904283718246,71.61523161952316,88.24922228591339,99.33699431073828,106.2996659193361,110.53959629390684,113.08329099570814,114.59999999999947,115.50321097450399,116.04184637663934,116.36398753423964,116.55734329053085,116.6738524117438,116.74433500453394,116.78713955574953,116.81323217515981,116.82919394511782,116.83899083019904
6,5505647,"MULTIPOLYGON (((-16.16666666666663 16.166666666666686, -16.16666666666663 16.25, -16.08333333333337 16.25, -16.08333333333337 16.166666666666686, -16.16666666666663 16.166666666666686)))",16.2083333333,-16.125,8602.560000000001,2022-07-01,0.0,2022.0,1.1770231586350055e-16,7.861580466097392e-13,7.48528907114365e-10,1.5632249111166988e-07,1.0015994811918487e-05,0.00025574968163012327,0.0032053312223301205,0.023813783956873762,0.12460453915405907,0.4986536930893778,1.5587057133732445,4.042930864538391,9.704011096656906,20.85572900796565,36.216369698319205,51.77678665204751,64.83593759027262,74.7539721299535,81.94172467097833,87.0609726261707,90.69968009722069,93.29999999999963,95.17392797554774,96.53674779481294,97.53654950419377,98.27582568976577,98.82623648748562,99.23846423037968,99.54876472421324,99.78334886583856,99.96134538949478,100.09683041066572
7,5505646,"MULTIPOLYGON (((-16.25 16.166666666666686, -16.25 16.25, -16.16666666666663 16.25, -16.16666666666663 16.166666666666686, -16.25 16.166666666666686)))",16.2083333333,-16.2083333333,8592.73,2022-07-01,1.978416638251173e-05,2022.0,0.8241127646063054,1.0751257689788276,1.402178780251194,1.8336874071616378,2.4063922773881314,3.163049335453527,4.148497306048752,5.40596062270796,6.975568249071993,8.89575732414718,11.206193829770887,13.949685194750689,17.17269146790642,20.932616122749383,25.326342799835803,30.5281134212604,36.78040331989882,44.303796940785624,53.1784619721071,63.28462766722312,74.33445258046463,85.96,97.80305299918786,109.57367607644645,121.07212074279653,132.1842948821057,142.86408666393191,153.1125411470218,162.95936099778297,172.4487572003559,181.62971510444734,190.54990210662004
8,5505645,"MULTIPOLYGON (((-16.333333333333314 16.166666666666686, -16.333333333333314 16.25, -16.25 16.25, -16.25 16.166666666666686, -16.333333333333314 16.166666666666686)))",16.2083333333,-16.2916666667,8602.2,2022-07-01,0.0006091464974076,2022.0,0.8193701179046857,1.0704522677488713,1.399280634521829,1.8370195278438703,2.4267508879913327,3.223860724535297,4.294395572188305,5.711207855635234,7.5481616665364175,9.873330142645315,12.74270957135477,16.19608932295898,20.256189025318704,24.9312385926781,30.220264337406753,36.11979520248813,42.63061770797977,49.76348127076514,57.54309595865111,66.01020163130936,75.2218200947373,85.2499999999993,96.17944378884742,108.10440280983104,121.12517750128814,135.3444926192875,150.8639506952235,167.78070909596673,186.18447996875483,206.15491729392522,227.75942910087946,251.05143324660418
9,5522926,"MULTIPOLYGON (((-16.25 16.5, -16.25 16.583333333333314, -16.16666666666663 16.583333333333314, -16.16666666666663 16.5, -16.25 16.5)))",16.5416666667,-16.2083333333,1952.78,2022-07-01,0.0003431006052909,2022.0,1.1483483098198275,1.4812206927969278,1.892721250294707,2.399061494487778,3.02231222544164,3.794440682882666,4.762165031601528,5.991353137581824,7.569719725148539,9.607237287260297,12.234596179456506,15.600702298114474,19.869848836227806,25.217554734954156,31.822315425850416,39.85072738177566,49.436372101519204,60.65678498571461,73.51507791339773,87.93188797396914,103.74998406687962,120.74999999999989,138.67308213628033,157.24542111311374,176.2003925277379,195.295610107542,214.3238684490112,233.11826312966573,251.55256226470095,269.5382094845004,287.0193025846235,303.9666658837126
