,Unnamed: 0,ID,year,date,planted_area,latitude,longitude,aoi_area,total_flooding_area,flooding_date,geometry
33228,8,ID1510,2022,2022-03-13,26.200000000000003,16.43114953391546,-16.151806250863565,104.2,48.34,2022-03-18,"POLYGON ((-16.1564529541266 16.42662747278279, -16.156506160995562 16.435620225517535, -16.147159337023968 16.435671540886915, -16.147106559939434 16.426678758533324, -16.1564529541266 16.42662747278279))"
33229,9,ID1510,2022,2022-03-18,40.07000000000001,16.43114953391546,-16.151806250863565,104.2,48.34,2022-03-18,"POLYGON ((-16.1564529541266 16.42662747278279, -16.156506160995562 16.435620225517535, -16.147159337023968 16.435671540886915, -16.147106559939434 16.426678758533324, -16.1564529541266 16.42662747278279))"
33230,10,ID1510,2022,2022-03-23,47.92000000000001,16.43114953391546,-16.151806250863565,104.2,48.34,2022-03-18,"POLYGON ((-16.1564529541266 16.42662747278279, -16.156506160995562 16.435620225517535, -16.147159337023968 16.435671540886915, -16.147106559939434 16.426678758533324, -16.1564529541266 16.42662747278279))"
33231,11,ID1510,2022,2022-03-28,47.92000000000001,16.43114953391546,-16.151806250863565,104.2,48.34,2022-03-18,"POLYGON ((-16.1564529541266 16.42662747278279, -16.156506160995562 16.435620225517535, -16.147159337023968 16.435671540886915, -16.147106559939434 16.426678758533324, -16.1564529541266 16.42662747278279))"
33232,12,ID1510,2022,2022-04-02,48.01000000000001,16.43114953391546,-16.151806250863565,104.2,48.34,2022-03-18,"POLYGON ((-16.1564529541266 16.42662747278279, -16.156506160995562 16.435620225517535, -16.147159337023968 16.435671540886915, -16.147106559939434 16.426678758533324, -16.1564529541266 16.42662747278279))"
33233,13,ID1510,2022,2022-04-07,48.02000000000001,16.43114953391546,-16.151806250863565,104.2,48.34,2022-03-18,"POLYGON ((-16.1564529541266 16.42662747278279, -16.156506160995562 16.435620225517535, -16.147159337023968 16.435671540886915, -16.147106559939434 16.426678758533324, -16.1564529541266 16.42662747278279))"
33234,14,ID1510,2022,2022-04-12,48.08000000000001,16.43114953391546,-16.151806250863565,104.2,48.34,2022-03-18,"POLYGON ((-16.1564529541266 16.42662747278279, -16.156506160995562 16.435620225517535, -16.147159337023968 16.435671540886915, -16.147106559939434 16.426678758533324, -16.1564529541266 16.42662747278279))"
33235,15,ID1510,2022,2022-04-17,48.16000000000001,16.43114953391546,-16.151806250863565,104.2,48.34,2022-03-18,"POLYGON ((-16.1564529541266 16.42662747278279, -16.156506160995562 16.435620225517535, -16.147159337023968 16.435671540886915, -16.147106559939434 16.426678758533324, -16.1564529541266 16.42662747278279))"
33236,16,ID1510,2022,2022-04-22,48.180000000000014,16.43114953391546,-16.151806250863565,104.2,48.34,2022-03-18,"POLYGON ((-16.1564529541266 16.42662747278279, -16.156506160995562 16.435620225517535, -16.147159337023968 16.435671540886915, -16.147106559939434 16.426678758533324, -16.1564529541266 16.42662747278279))"
33237,17,ID1510,2022,2022-04-27,48.22000000000001,16.43114953391546,-16.151806250863565,104.2,48.34,2022-03-18,"POLYGON ((-16.1564529541266 16.42662747278279, -16.156506160995562 16.435620225517535, -16.147159337023968 16.435671540886915, -16.147106559939434 16.426678758533324, -16.1564529541266 16.42662747278279))"
33238,18,ID1510,2022,2022-05-02,48.22000000000001,16.43114953391546,-16.151806250863565,104.2,48.34,2022-03-18,"POLYGON ((-16.1564529541266 16.42662747278279, -16.156506160995562 16.435620225517535, -16.147159337023968 16.435671540886915, -16.147106559939434 16.426678758533324, -16.1564529541266 16.42662747278279))"
33239,19,ID1510,2022,2022-05-12,48.33000000000001,16.43114953391546,-16.151806250863565,104.2,48.34,2022-03-18,"POLYGON ((-16.1564529541266 16.42662747278279, -16.156506160995562 16.435620225517535, -16.147159337023968 16.435671540886915, -16.147106559939434 16.426678758533324, -16.1564529541266 16.42662747278279))"
33240,20,ID1510,2022,2022-05-17,48.33000000000001,16.43114953391546,-16.151806250863565,104.2,48.34,2022-03-18,"POLYGON ((-16.1564529541266 16.42662747278279, -16.156506160995562 16.435620225517535, -16.147159337023968 16.435671540886915, -16.147106559939434 16.426678758533324, -16.1564529541266 16.42662747278279))"
33241,21,ID1510,2022,2022-05-22,48.34000000000001,16.43114953391546,-16.151806250863565,104.2,48.34,2022-03-18,"POLYGON ((-16.1564529541266 16.42662747278279, -16.156506160995562 16.435620225517535, -16.147159337023968 16.435671540886915, -16.147106559939434 16.426678758533324, -16.1564529541266 16.42662747278279))"
33242,0,ID1511,2022,2022-01-28,0.0,16.440142297548054,-16.15185925938146,104.11,6.99,2022-03-23,"POLYGON ((-16.156506160995562 16.435620225517535, -16.15655940108069 16.444612970388004, -16.147212147056383 16.444664315378862, -16.147159337023968 16.435671540886915, -16.156506160995562 16.435620225517535))"
33243,1,ID1511,2022,2022-02-01,0.02,16.440142297548054,-16.15185925938146,104.11,6.99,2022-03-23,"POLYGON ((-16.156506160995562 16.435620225517535, -16.15655940108069 16.444612970388004, -16.147212147056383 16.444664315378862, -16.147159337023968 16.435671540886915, -16.156506160995562 16.435620225517535))"
33244,2,ID1511,2022,2022-02-06,0.02,16.440142297548054,-16.15185925938146,104.11,6.99,2022-03-23,"POLYGON ((-16.156506160995562 16.435620225517535, -16.15655940108069 16.444612970388004, -16.147212147056383 16.444664315378862, -16.147159337023968 16.435671540886915, -16.156506160995562 16.435620225517535))"
33245,3,ID1511,2022,2022-02-16,0.02,16.440142297548054,-16.15185925938146,104.11,6.99,2022-03-23,"POLYGON ((-16.156506160995562 16.435620225517535, -16.15655940108069 16.444612970388004, -16.147212147056383 16.444664315378862, -16.147159337023968 16.435671540886915, -16.156506160995562 16.435620225517535))"
33246,4,ID1511,2022,2022-02-21,0.02,16.440142297548054,-16.15185925938146,104.11,6.99,2022-03-23,"POLYGON ((-16.156506160995562 16.435620225517535, -16.15655940108069 16.444612970388004, -16.147212147056383 16.444664315378862, -16.147159337023968 16.435671540886915, -16.156506160995562 16.435620225517535))"
33247,5,ID1511,2022,2022-02-26,0.02,16.440142297548054,-16.15185925938146,104.11,6.99,2022-03-23,"POLYGON ((-16.156506160995562 16.435620225517535, -16.15655940108069 16.444612970388004, -16.147212147056383 16.444664315378862, -16.147159337023968 16.435671540886915, -16.156506160995562 16.435620225517535))"
33248,6,ID1511,2022,2022-03-03,0.42,16.440142297548054,-16.15185925938146,104.11,6.99,2022-03-23,"POLYGON ((-16.156506160995562 16.435620225517535, -16.15655940108069 16.444612970388004, -16.147212147056383 16.444664315378862, -16.147159337023968 16.435671540886915, -16.156506160995562 16.435620225517535))"
33249,7,ID1511,2022,2022-03-08,0.42,16.440142297548054,-16.15185925938146,104.11,6.99,2022-03-23,"POLYGON ((-16.156506160995562 16.435620225517535, -16.15655940108069 16.444612970388004, -16.147212147056383 16.444664315378862, -16.147159337023968 16.435671540886915, -16.156506160995562 16.435620225517535))"
33250,8,ID1511,2022,2022-03-13,0.42,16.440142297548054,-16.15185925938146,104.11,6.99,2022-03-23,"POLYGON ((-16.156506160995562 16.435620225517535, -16.15655940108069 16.444612970388004, -16.147212147056383 16.444664315378862, -16.147159337023968 16.435671540886915, -16.156506160995562 16.435620225517535))"
33251,9,ID1511,2022,2022-03-18,2.96,16.440142297548054,-16.15185925938146,104.11,6.99,2022-03-23,"POLYGON ((-16.156506160995562 16.435620225517535, -16.15655940108069 16.444612970388004, -16.147212147056383 16.444664315378862, -16.147159337023968 16.435671540886915, -16.156506160995562 16.435620225517535))"
33252,10,ID1511,2022,2022-03-23,6.48,16.440142297548054,-16.15185925938146,104.11,6.99,2022-03-23,"POLYGON ((-16.156506160995562 16.435620225517535, -16.15655940108069 16.444612970388004, -16.147212147056383 16.444664315378862, -16.147159337023968 16.435671540886915, -16.156506160995562 16.435620225517535))"
33253,11,ID1511,2022,2022-03-28,6.890000000000001,16.440142297548054,-16.15185925938146,104.11,6.99,2022-03-23,"POLYGON ((-16.156506160995562 16.435620225517535, -16.15655940108069 16.444612970388004, -16.147212147056383 16.444664315378862, -16.147159337023968 16.435671540886915, -16.156506160995562 16.435620225517535))"
33254,12,ID1511,2022,2022-04-02,6.960000000000001,16.440142297548054,-16.15185925938146,104.11,6.99,2022-03-23,"POLYGON ((-16.156506160995562 16.435620225517535, -16.15655940108069 16.444612970388004, -16.147212147056383 16.444664315378862, -16.147159337023968 16.435671540886915, -16.156506160995562 16.435620225517535))"
33255,13,ID1511,2022,2022-04-07,6.960000000000001,16.440142297548054,-16.15185925938146,104.11,6.99,2022-03-23,"POLYGON ((-16.156506160995562 16.435620225517535, -16.15655940108069 16.444612970388004, -16.147212147056383 16.444664315378862, -16.147159337023968 16.435671540886915, -16.156506160995562 16.435620225517535))"
33256,14,ID1511,2022,2022-04-12,6.960000000000001,16.440142297548054,-16.15185925938146,104.11,6.99,2022-03-23,"POLYGON ((-16.156506160995562 16.435620225517535, -16.15655940108069 16.444612970388004, -16.147212147056383 16.444664315378862, -16.147159337023968 16.435671540886915, -16.156506160995562 16.435620225517535))"
33257,15,ID1511,2022,2022-04-17,6.970000000000001,16.440142297548054,-16.15185925938146,104.11,6.99,2022-03-23,"POLYGON ((-16.156506160995562 16.435620225517535, -16.15655940108069 16.444612970388004, -16.147212147056383 16.444664315378862, -16.147159337023968 16.435671540886915, -16.156506160995562 16.435620225517535))"
33258,16,ID1511,2022,2022-04-22,6.970000000000001,16.440142297548054,-16.15185925938146,104.11,6.99,2022-03-23,"POLYGON ((-16.156506160995562 16.435620225517535, -16.15655940108069 16.444612970388004, -16.147212147056383 16.444664315378862, -16.147159337023968 16.435671540886915, -16.156506160995562 16.435620225517535))"
33259,17,ID1511,2022,2022-04-27,6.99,16.440142297548054,-16.15185925938146,104.11,6.99,2022-03-23,"POLYGON ((-16.156506160995562 16.435620225517535, -16.15655940108069 16.444612970388004, -16.147212147056383 16.444664315378862, -16.147159337023968 16.435671540886915, -16.156506160995562 16.435620225517535))"
33260,18,ID1511,2022,2022-05-02,6.99,16.440142297548054,-16.15185925938146,104.11,6.99,2022-03-23,"POLYGON ((-16.156506160995562 16.435620225517535, -16.15655940108069 16.444612970388004, -16.147212147056383 16.444664315378862, -16.147159337023968 16.435671540886915, -16.156506160995562 16.435620225517535))"
33261,19,ID1511,2022,2022-05-12,6.99,16.440142297548054,-16.15185925938146,104.11,6.99,2022-03-23,"POLYGON ((-16.156506160995562 16.435620225517535, -16.15655940108069 16.444612970388004, -16.147212147056383 16.444664315378862, -16.147159337023968 16.435671540886915, -16.156506160995562 16.435620225517535))"
33262,20,ID1511,2022,2022-05-17,6.99,16.440142297548054,-16.15185925938146,104.11,6.99,2022-03-23,"POLYGON ((-16.156506160995562 16.435620225517535, -16.15655940108069 16.444612970388004, -16.147212147056383 16.444664315378862, -16.147159337023968 16.435671540886915, -16.156506160995562 16.435620225517535))"
33263,21,ID1511,2022,2022-05-22,6.99,16.440142297548054,-16.15185925938146,104.11,6.99,2022-03-23,"POLYGON ((-16.156506160995562 16.435620225517535, -16.15655940108069 16.444612970388004, -16.147212147056383 16.444664315378862, -16.147159337023968 16.435671540886915, -16.156506160995562 16.435620225517535))"
33264,0,ID1512,2022,2022-01-28,0.0,16.449135053315782,-16.15191230098495,104.1,17.55,2022-04-27,"POLYGON ((-16.15655940108069 16.444612970388004, -16.156612674389127 16.453605707390373, -16.14726499004378 16.453657082005336, -16.147212147056383 16.444664315378862, -16.15655940108069 16.444612970388004))"
33265,1,ID1512,2022,2022-02-01,0.46,16.449135053315782,-16.15191230098495,104.1,17.55,2022-04-27,"POLYGON ((-16.15655940108069 16.444612970388004, -16.156612674389127 16.453605707390373, -16.14726499004378 16.453657082005336, -16.147212147056383 16.444664315378862, -16.15655940108069 16.444612970388004))"
33266,2,ID1512,2022,2022-02-06,0.46,16.449135053315782,-16.15191230098495,104.1,17.55,2022-04-27,"POLYGON ((-16.15655940108069 16.444612970388004, -16.156612674389127 16.453605707390373, -16.14726499004378 16.453657082005336, -16.147212147056383 16.444664315378862, -16.15655940108069 16.444612970388004))"
33267,3,ID1512,2022,2022-02-16,0.46,16.449135053315782,-16.15191230098495,104.1,17.55,2022-04-27,"POLYGON ((-16.15655940108069 16.444612970388004, -16.156612674389127 16.453605707390373, -16.14726499004378 16.453657082005336, -16.147212147056383 16.444664315378862, -16.15655940108069 16.444612970388004))"
33268,4,ID1512,2022,2022-02-21,0.46,16.449135053315782,-16.15191230098495,104.1,17.55,2022-04-27,"POLYGON ((-16.15655940108069 16.444612970388004, -16.156612674389127 16.453605707390373, -16.14726499004378 16.453657082005336, -16.147212147056383 16.444664315378862, -16.15655940108069 16.444612970388004))"
33269,5,ID1512,2022,2022-02-26,0.46,16.449135053315782,-16.15191230098495,104.1,17.55,2022-04-27,"POLYGON ((-16.15655940108069 16.444612970388004, -16.156612674389127 16.453605707390373, -16.14726499004378 16.453657082005336, -16.147212147056383 16.444664315378862, -16.15655940108069 16.444612970388004))"
33270,6,ID1512,2022,2022-03-03,0.51,16.449135053315782,-16.15191230098495,104.1,17.55,2022-04-27,"POLYGON ((-16.15655940108069 16.444612970388004, -16.156612674389127 16.453605707390373, -16.14726499004378 16.453657082005336, -16.147212147056383 16.444664315378862, -16.15655940108069 16.444612970388004))"
33271,7,ID1512,2022,2022-03-08,0.51,16.449135053315782,-16.15191230098495,104.1,17.55,2022-04-27,"POLYGON ((-16.15655940108069 16.444612970388004, -16.156612674389127 16.453605707390373, -16.14726499004378 16.453657082005336, -16.147212147056383 16.444664315378862, -16.15655940108069 16.444612970388004))"
33272,8,ID1512,2022,2022-03-13,0.51,16.449135053315782,-16.15191230098495,104.1,17.55,2022-04-27,"POLYGON ((-16.15655940108069 16.444612970388004, -16.156612674389127 16.453605707390373, -16.14726499004378 16.453657082005336, -16.147212147056383 16.444664315378862, -16.15655940108069 16.444612970388004))"
33273,9,ID1512,2022,2022-03-18,0.64,16.449135053315782,-16.15191230098495,104.1,17.55,2022-04-27,"POLYGON ((-16.15655940108069 16.444612970388004, -16.156612674389127 16.453605707390373, -16.14726499004378 16.453657082005336, -16.147212147056383 16.444664315378862, -16.15655940108069 16.444612970388004))"
33274,10,ID1512,2022,2022-03-23,0.8500000000000001,16.449135053315782,-16.15191230098495,104.1,17.55,2022-04-27,"POLYGON ((-16.15655940108069 16.444612970388004, -16.156612674389127 16.453605707390373, -16.14726499004378 16.453657082005336, -16.147212147056383 16.444664315378862, -16.15655940108069 16.444612970388004))"
33275,11,ID1512,2022,2022-03-28,1.46,16.449135053315782,-16.15191230098495,104.1,17.55,2022-04-27,"POLYGON ((-16.15655940108069 16.444612970388004, -16.156612674389127 16.453605707390373, -16.14726499004378 16.453657082005336, -16.147212147056383 16.444664315378862, -16.15655940108069 16.444612970388004))"
33276,12,ID1512,2022,2022-04-02,1.99,16.449135053315782,-16.15191230098495,104.1,17.55,2022-04-27,"POLYGON ((-16.15655940108069 16.444612970388004, -16.156612674389127 16.453605707390373, -16.14726499004378 16.453657082005336, -16.147212147056383 16.444664315378862, -16.15655940108069 16.444612970388004))"
33277,13,ID1512,2022,2022-04-07,1.99,16.449135053315782,-16.15191230098495,104.1,17.55,2022-04-27,"POLYGON ((-16.15655940108069 16.444612970388004, -16.156612674389127 16.453605707390373, -16.14726499004378 16.453657082005336, -16.147212147056383 16.444664315378862, -16.15655940108069 16.444612970388004))"
33278,14,ID1512,2022,2022-04-12,2.17,16.449135053315782,-16.15191230098495,104.1,17.55,2022-04-27,"POLYGON ((-16.15655940108069 16.444612970388004, -16.156612674389127 16.453605707390373, -16.14726499004378 16.453657082005336, -16.147212147056383 16.444664315378862, -16.15655940108069 16.444612970388004))"
33279,15,ID1512,2022,2022-04-17,6.91,16.449135053315782,-16.15191230098495,104.1,17.55,2022-04-27,"POLYGON ((-16.15655940108069 16.444612970388004, -16.156612674389127 16.453605707390373, -16.14726499004378 16.453657082005336, -16.147212147056383 16.444664315378862, -16.15655940108069 16.444612970388004))"
33280,16,ID1512,2022,2022-04-22,7.19,16.449135053315782,-16.15191230098495,104.1,17.55,2022-04-27,"POLYGON ((-16.15655940108069 16.444612970388004, -16.156612674389127 16.453605707390373, -16.14726499004378 16.453657082005336, -16.147212147056383 16.444664315378862, -16.15655940108069 16.444612970388004))"
33281,17,ID1512,2022,2022-04-27,14.54,16.449135053315782,-16.15191230098495,104.1,17.55,2022-04-27,"POLYGON ((-16.15655940108069 16.444612970388004, -16.156612674389127 16.453605707390373, -16.14726499004378 16.453657082005336, -16.147212147056383 16.444664315378862, -16.15655940108069 16.444612970388004))"
33282,18,ID1512,2022,2022-05-02,15.77,16.449135053315782,-16.15191230098495,104.1,17.55,2022-04-27,"POLYGON ((-16.15655940108069 16.444612970388004, -16.156612674389127 16.453605707390373, -16.14726499004378 16.453657082005336, -16.147212147056383 16.444664315378862, -16.15655940108069 16.444612970388004))"
33283,19,ID1512,2022,2022-05-12,16.110000000000003,16.449135053315782,-16.15191230098495,104.1,17.55,2022-04-27,"POLYGON ((-16.15655940108069 16.444612970388004, -16.156612674389127 16.453605707390373, -16.14726499004378 16.453657082005336, -16.147212147056383 16.444664315378862, -16.15655940108069 16.444612970388004))"
33284,20,ID1512,2022,2022-05-17,16.19,16.449135053315782,-16.15191230098495,104.1,17.55,2022-04-27,"POLYGON ((-16.15655940108069 16.444612970388004, -16.156612674389127 16.453605707390373, -16.14726499004378 16.453657082005336, -16.147212147056383 16.444664315378862, -16.15655940108069 16.444612970388004))"
33285,21,ID1512,2022,2022-05-22,17.55,16.449135053315782,-16.15191230098495,104.1,17.55,2022-04-27,"POLYGON ((-16.15655940108069 16.444612970388004, -16.156612674389127 16.453605707390373, -16.14726499004378 16.453657082005336, -16.147212147056383 16.444664315378862, -16.15655940108069 16.444612970388004))"
33286,0,ID1513,2022,2022-01-28,0.0,16.458127801214797,-16.151965375681154,104.0,20.059999999999995,2022-04-22,"POLYGON ((-16.156612674389127 16.453605707390373, -16.156665980928054 16.462598436520793, -16.147317865993276 16.46264984076249, -16.14726499004378 16.453657082005336, -16.156612674389127 16.453605707390373))"
33287,1,ID1513,2022,2022-02-01,0.31,16.458127801214797,-16.151965375681154,104.0,20.059999999999995,2022-04-22,"POLYGON ((-16.156612674389127 16.453605707390373, -16.156665980928054 16.462598436520793, -16.147317865993276 16.46264984076249, -16.14726499004378 16.453657082005336, -16.156612674389127 16.453605707390373))"
33288,2,ID1513,2022,2022-02-06,0.31,16.458127801214797,-16.151965375681154,104.0,20.059999999999995,2022-04-22,"POLYGON ((-16.156612674389127 16.453605707390373, -16.156665980928054 16.462598436520793, -16.147317865993276 16.46264984076249, -16.14726499004378 16.453657082005336, -16.156612674389127 16.453605707390373))"
33289,3,ID1513,2022,2022-02-16,0.31,16.458127801214797,-16.151965375681154,104.0,20.059999999999995,2022-04-22,"POLYGON ((-16.156612674389127 16.453605707390373, -16.156665980928054 16.462598436520793, -16.147317865993276 16.46264984076249, -16.14726499004378 16.453657082005336, -16.156612674389127 16.453605707390373))"
33290,4,ID1513,2022,2022-02-21,0.31,16.458127801214797,-16.151965375681154,104.0,20.059999999999995,2022-04-22,"POLYGON ((-16.156612674389127 16.453605707390373, -16.156665980928054 16.462598436520793, -16.147317865993276 16.46264984076249, -16.14726499004378 16.453657082005336, -16.156612674389127 16.453605707390373))"
33291,5,ID1513,2022,2022-02-26,0.31,16.458127801214797,-16.151965375681154,104.0,20.059999999999995,2022-04-22,"POLYGON ((-16.156612674389127 16.453605707390373, -16.156665980928054 16.462598436520793, -16.147317865993276 16.46264984076249, -16.14726499004378 16.453657082005336, -16.156612674389127 16.453605707390373))"
33292,6,ID1513,2022,2022-03-03,0.31,16.458127801214797,-16.151965375681154,104.0,20.059999999999995,2022-04-22,"POLYGON ((-16.156612674389127 16.453605707390373, -16.156665980928054 16.462598436520793, -16.147317865993276 16.46264984076249, -16.14726499004378 16.453657082005336, -16.156612674389127 16.453605707390373))"
33293,7,ID1513,2022,2022-03-08,0.38,16.458127801214797,-16.151965375681154,104.0,20.059999999999995,2022-04-22,"POLYGON ((-16.156612674389127 16.453605707390373, -16.156665980928054 16.462598436520793, -16.147317865993276 16.46264984076249, -16.14726499004378 16.453657082005336, -16.156612674389127 16.453605707390373))"
33294,8,ID1513,2022,2022-03-13,0.38,16.458127801214797,-16.151965375681154,104.0,20.059999999999995,2022-04-22,"POLYGON ((-16.156612674389127 16.453605707390373, -16.156665980928054 16.462598436520793, -16.147317865993276 16.46264984076249, -16.14726499004378 16.453657082005336, -16.156612674389127 16.453605707390373))"
33295,9,ID1513,2022,2022-03-18,0.61,16.458127801214797,-16.151965375681154,104.0,20.059999999999995,2022-04-22,"POLYGON ((-16.156612674389127 16.453605707390373, -16.156665980928054 16.462598436520793, -16.147317865993276 16.46264984076249, -16.14726499004378 16.453657082005336, -16.156612674389127 16.453605707390373))"
33296,10,ID1513,2022,2022-03-23,0.61,16.458127801214797,-16.151965375681154,104.0,20.059999999999995,2022-04-22,"POLYGON ((-16.156612674389127 16.453605707390373, -16.156665980928054 16.462598436520793, -16.147317865993276 16.46264984076249, -16.14726499004378 16.453657082005336, -16.156612674389127 16.453605707390373))"
33297,11,ID1513,2022,2022-03-28,1.34,16.458127801214797,-16.151965375681154,104.0,20.059999999999995,2022-04-22,"POLYGON ((-16.156612674389127 16.453605707390373, -16.156665980928054 16.462598436520793, -16.147317865993276 16.46264984076249, -16.14726499004378 16.453657082005336, -16.156612674389127 16.453605707390373))"
33298,12,ID1513,2022,2022-04-02,1.39,16.458127801214797,-16.151965375681154,104.0,20.059999999999995,2022-04-22,"POLYGON ((-16.156612674389127 16.453605707390373, -16.156665980928054 16.462598436520793, -16.147317865993276 16.46264984076249, -16.14726499004378 16.453657082005336, -16.156612674389127 16.453605707390373))"
33299,13,ID1513,2022,2022-04-07,2.02,16.458127801214797,-16.151965375681154,104.0,20.059999999999995,2022-04-22,"POLYGON ((-16.156612674389127 16.453605707390373, -16.156665980928054 16.462598436520793, -16.147317865993276 16.46264984076249, -16.14726499004378 16.453657082005336, -16.156612674389127 16.453605707390373))"
33300,14,ID1513,2022,2022-04-12,3.77,16.458127801214797,-16.151965375681154,104.0,20.059999999999995,2022-04-22,"POLYGON ((-16.156612674389127 16.453605707390373, -16.156665980928054 16.462598436520793, -16.147317865993276 16.46264984076249, -16.14726499004378 16.453657082005336, -16.156612674389127 16.453605707390373))"
33301,15,ID1513,2022,2022-04-17,5.54,16.458127801214797,-16.151965375681154,104.0,20.059999999999995,2022-04-22,"POLYGON ((-16.156612674389127 16.453605707390373, -16.156665980928054 16.462598436520793, -16.147317865993276 16.46264984076249, -16.14726499004378 16.453657082005336, -16.156612674389127 16.453605707390373))"
33302,16,ID1513,2022,2022-04-22,12.62,16.458127801214797,-16.151965375681154,104.0,20.059999999999995,2022-04-22,"POLYGON ((-16.156612674389127 16.453605707390373, -16.156665980928054 16.462598436520793, -16.147317865993276 16.46264984076249, -16.14726499004378 16.453657082005336, -16.156612674389127 16.453605707390373))"
33303,17,ID1513,2022,2022-04-27,16.12,16.458127801214797,-16.151965375681154,104.0,20.059999999999995,2022-04-22,"POLYGON ((-16.156612674389127 16.453605707390373, -16.156665980928054 16.462598436520793, -16.147317865993276 16.46264984076249, -16.14726499004378 16.453657082005336, -16.156612674389127 16.453605707390373))"
33304,18,ID1513,2022,2022-05-02,17.14,16.458127801214797,-16.151965375681154,104.0,20.059999999999995,2022-04-22,"POLYGON ((-16.156612674389127 16.453605707390373, -16.156665980928054 16.462598436520793, -16.147317865993276 16.46264984076249, -16.14726499004378 16.453657082005336, -16.156612674389127 16.453605707390373))"
33305,19,ID1513,2022,2022-05-12,17.69,16.458127801214797,-16.151965375681154,104.0,20.059999999999995,2022-04-22,"POLYGON ((-16.156612674389127 16.453605707390373, -16.156665980928054 16.462598436520793, -16.147317865993276 16.46264984076249, -16.14726499004378 16.453657082005336, -16.156612674389127 16.453605707390373))"
33306,20,ID1513,2022,2022-05-17,18.02,16.458127801214797,-16.151965375681154,104.0,20.059999999999995,2022-04-22,"POLYGON ((-16.156612674389127 16.453605707390373, -16.156665980928054 16.462598436520793, -16.147317865993276 16.46264984076249, -16.14726499004378 16.453657082005336, -16.156612674389127 16.453605707390373))"
33307,21,ID1513,2022,2022-05-22,20.06,16.458127801214797,-16.151965375681154,104.0,20.059999999999995,2022-04-22,"POLYGON ((-16.156612674389127 16.453605707390373, -16.156665980928054 16.462598436520793, -16.147317865993276 16.46264984076249, -16.14726499004378 16.453657082005336, -16.156612674389127 16.453605707390373))"
33308,0,ID1514,2022,2022-01-28,0.0,16.467120541241265,-16.152018483477228,104.12,1.7200000000000002,2022-03-03,"POLYGON ((-16.156665980928054 16.462598436520793, -16.156719320704635 16.47159115777542, -16.147370774911977 16.471642591646486, -16.147317865993276 16.46264984076249, -16.156665980928054 16.462598436520793))"
33309,1,ID1514,2022,2022-02-01,0.0,16.467120541241265,-16.152018483477228,104.12,1.7200000000000002,2022-03-03,"POLYGON ((-16.156665980928054 16.462598436520793, -16.156719320704635 16.47159115777542, -16.147370774911977 16.471642591646486, -16.147317865993276 16.46264984076249, -16.156665980928054 16.462598436520793))"
33310,2,ID1514,2022,2022-02-06,0.0,16.467120541241265,-16.152018483477228,104.12,1.7200000000000002,2022-03-03,"POLYGON ((-16.156665980928054 16.462598436520793, -16.156719320704635 16.47159115777542, -16.147370774911977 16.471642591646486, -16.147317865993276 16.46264984076249, -16.156665980928054 16.462598436520793))"
33311,3,ID1514,2022,2022-02-16,0.0,16.467120541241265,-16.152018483477228,104.12,1.7200000000000002,2022-03-03,"POLYGON ((-16.156665980928054 16.462598436520793, -16.156719320704635 16.47159115777542, -16.147370774911977 16.471642591646486, -16.147317865993276 16.46264984076249, -16.156665980928054 16.462598436520793))"
33312,4,ID1514,2022,2022-02-21,0.0,16.467120541241265,-16.152018483477228,104.12,1.7200000000000002,2022-03-03,"POLYGON ((-16.156665980928054 16.462598436520793, -16.156719320704635 16.47159115777542, -16.147370774911977 16.471642591646486, -16.147317865993276 16.46264984076249, -16.156665980928054 16.462598436520793))"
33313,5,ID1514,2022,2022-02-26,0.0,16.467120541241265,-16.152018483477228,104.12,1.7200000000000002,2022-03-03,"POLYGON ((-16.156665980928054 16.462598436520793, -16.156719320704635 16.47159115777542, -16.147370774911977 16.471642591646486, -16.147317865993276 16.46264984076249, -16.156665980928054 16.462598436520793))"
33314,6,ID1514,2022,2022-03-03,1.6900000000000002,16.467120541241265,-16.152018483477228,104.12,1.7200000000000002,2022-03-03,"POLYGON ((-16.156665980928054 16.462598436520793, -16.156719320704635 16.47159115777542, -16.147370774911977 16.471642591646486, -16.147317865993276 16.46264984076249, -16.156665980928054 16.462598436520793))"
33315,7,ID1514,2022,2022-03-08,1.6900000000000002,16.467120541241265,-16.152018483477228,104.12,1.7200000000000002,2022-03-03,"POLYGON ((-16.156665980928054 16.462598436520793, -16.156719320704635 16.47159115777542, -16.147370774911977 16.471642591646486, -16.147317865993276 16.46264984076249, -16.156665980928054 16.462598436520793))"
33316,8,ID1514,2022,2022-03-13,1.6900000000000002,16.467120541241265,-16.152018483477228,104.12,1.7200000000000002,2022-03-03,"POLYGON ((-16.156665980928054 16.462598436520793, -16.156719320704635 16.47159115777542, -16.147370774911977 16.471642591646486, -16.147317865993276 16.46264984076249, -16.156665980928054 16.462598436520793))"
33317,9,ID1514,2022,2022-03-18,1.6900000000000002,16.467120541241265,-16.152018483477228,104.12,1.7200000000000002,2022-03-03,"POLYGON ((-16.156665980928054 16.462598436520793, -16.156719320704635 16.47159115777542, -16.147370774911977 16.471642591646486, -16.147317865993276 16.46264984076249, -16.156665980928054 16.462598436520793))"
