,ID,latitude,longitude,geometry,aoi_area,total_flooding_area,flooding_date,2019-02-02,2019-02-12,2019-02-17,2019-02-22,2019-02-27,2019-03-04,2019-03-09,2019-03-14,2019-03-19,2019-03-24,2019-03-29,2019-04-03,2019-04-08,2019-04-13,2019-04-18,2019-04-23,2019-04-28,2019-05-03,2019-05-08,2019-05-13,2019-05-18,2019-05-23,2019-05-28
575,ID575,16.268239544111097,-16.32829086544647,"POLYGON ((-16.332929645329546 16.263714071864495, -16.332990328451725 16.27270635806972, -16.323651878139657 16.272764965173018, -16.32359161983798 16.26377264483989, -16.332929645329546 16.263714071864495))",104.09,30.019999999999996,2019-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009126717263906235,0.05668171774425978,0.05668171774425978,0.06859448554135844,0.11682198097799981,0.11682198097799981,0.15025458737630898,0.256700931885868,0.2807186088961476,0.28360073013738113,0.2850417907579979,0.2878278412911903,0.28840426553943704,0.28840426553943704
576,ID576,16.277231843476752,-16.328351355174124,"POLYGON ((-16.332990328451725 16.27270635806972, -16.333051049738618 16.28169863642666, -16.32371217433891 16.28175727766086, -16.323651878139657 16.272764965173018, -16.332990328451725 16.27270635806972))",104.09,11.020000000000003,2019-03-24,0.0,0.0,0.0,0.0,0.0,0.0,9.607070804111826e-05,9.607070804111826e-05,0.0027860505331924294,0.04793928331251801,0.09213180901143242,0.09213180901143242,0.10298779902007879,0.10423671822461333,0.10423671822461333,0.1045249303487367,0.10586992026131235,0.10586992026131235,0.10586992026131235,0.10586992026131235,0.10586992026131235,0.10586992026131235,0.10586992026131235
577,ID577,16.286224134993684,-16.328411882937,"POLYGON ((-16.333051049738618 16.28169863642666, -16.333111809198382 16.290690906931445, -16.32377250844384 16.290749582299533, -16.32371217433891 16.28175727766086, -16.333051049738618 16.28169863642666))",104.17,1.1700000000000002,2019-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003839877123932034,0.007391763463569165,0.010463665162714792,0.010463665162714792,0.011231640587501198,0.011231640587501198,0.011231640587501198,0.011231640587501198,0.011231640587501198,0.011231640587501198,0.011231640587501198,0.011231640587501198,0.011231640587501198,0.011231640587501198,0.011231640587501198
578,ID578,16.295216418658015,-16.32847244874321,"POLYGON ((-16.333111809198382 16.290690906931445, -16.33317260683917 16.299683169580174, -16.323832880462543 16.29974187908515, -16.32377250844384 16.290749582299533, -16.333111809198382 16.290690906931445))",104.11,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,ID579,16.304208694465846,-16.328533052600882,"POLYGON ((-16.33317260683917 16.299683169580174, -16.33323344266914 16.308675424368957, -16.323893290403127 16.30873416801382, -16.323832880462543 16.29974187908515, -16.33317260683917 16.299683169580174))",104.13000000000001,0.8500000000000001,2019-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.005089791606645539,0.005089791606645539,0.005089791606645539,0.005089791606645539,0.005089791606645539,0.008162873331412657,0.008162873331412657,0.008162873331412657,0.008162873331412657,0.008162873331412657,0.008162873331412657,0.008162873331412657,0.008162873331412657,0.008162873331412657,0.008162873331412657,0.008162873331412657,0.008162873331412657
580,ID580,16.31320096241329,-16.32859369451816,"POLYGON ((-16.33323344266914 16.308675424368957, -16.333294316696467 16.317667671293908, -16.323953738273698 16.31772644908166, -16.323893290403127 16.30873416801382, -16.33323344266914 16.308675424368957))",104.17,0.24000000000000002,2019-04-03,0.0001919938561966017,0.0009599692809830085,0.0012479600652779111,0.0012479600652779111,0.0012479600652779111,0.0012479600652779111,0.0012479600652779111,0.0012479600652779111,0.0012479600652779111,0.0012479600652779111,0.0012479600652779111,0.0023039262743592206,0.0023039262743592206,0.0023039262743592206,0.0023039262743592206,0.0023039262743592206,0.0023039262743592206,0.0023039262743592206,0.0023039262743592206,0.0023039262743592206,0.0023039262743592206,0.0023039262743592206,0.0023039262743592206
581,ID581,16.322193222496452,-16.328654374503177,"POLYGON ((-16.333294316696467 16.317667671293908, -16.33335522892932 16.32665991035113, -16.32401422408238 16.326718722284774, -16.323953738273698 16.31772644908166, -16.333294316696467 16.317667671293908))",104.06,0.03,2019-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.00019219680953296174,0.00019219680953296174,0.00019219680953296174,0.00019219680953296174,0.00019219680953296174,0.00019219680953296174,0.00019219680953296174,0.0002882952142994426,0.0002882952142994426,0.0002882952142994426,0.0002882952142994426,0.0002882952142994426,0.0002882952142994426,0.0002882952142994426,0.0002882952142994426,0.0002882952142994426,0.0002882952142994426
582,ID582,16.331185474711457,-16.328715092564092,"POLYGON ((-16.33335522892932 16.32665991035113, -16.33341617937588 16.33565214153674, -16.324074747837287 16.33571098761929, -16.32401422408238 16.326718722284774, -16.33335522892932 16.32665991035113))",103.98,0.02,2019-02-12,0.0,0.00019234468166955183,0.00019234468166955183,0.00019234468166955183,0.00019234468166955183,0.00019234468166955183,0.00019234468166955183,0.00019234468166955183,0.00019234468166955183,0.00019234468166955183,0.00019234468166955183,0.00019234468166955183,0.00019234468166955183,0.00019234468166955183,0.00019234468166955183,0.00019234468166955183,0.00019234468166955183,0.00019234468166955183,0.00019234468166955183,0.00019234468166955183,0.00019234468166955183,0.00019234468166955183,0.00019234468166955183
583,ID583,16.34017771905441,-16.328775848709054,"POLYGON ((-16.33341617937588 16.33565214153674, -16.333477168044336 16.34464436484686, -16.324135309546552 16.344703245081313, -16.324074747837287 16.33571098761929, -16.33341617937588 16.33565214153674))",104.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,ID584,16.349169955521432,-16.328836642946218,"POLYGON ((-16.333477168044336 16.34464436484686, -16.33353819494288 16.353636580277595, -16.324195909218314 16.35369549466697, -16.324135309546552 16.344703245081313, -16.333477168044336 16.34464436484686))",88.78,0.9600000000000001,2019-04-03,0.0012390177968010813,0.0016895697229105653,0.0016895697229105653,0.0016895697229105653,0.0016895697229105653,0.0016895697229105653,0.003491777427348502,0.003491777427348502,0.003491777427348502,0.003491777427348502,0.003491777427348502,0.010813246226627618,0.010813246226627618,0.010813246226627618,0.010813246226627618,0.010813246226627618,0.010813246226627618,0.010813246226627618,0.010813246226627618,0.010813246226627618,0.010813246226627618,0.010813246226627618,0.010813246226627618
