,ID,geometry,latitude,longitude,aoi_area,date,p,year,2022-07-04,2022-07-16,2022-07-28,2022-08-04,2022-08-09,2022-08-16,2022-08-21,2022-08-28,2022-09-02,2022-09-09,2022-09-14,2022-09-21,2022-09-26
0,5509970,"MULTIPOLYGON (((-15.916666666666686 16.25, -15.916666666666686 16.33333333333337, -15.833333333333314 16.33333333333337, -15.833333333333314 16.25, -15.916666666666686 16.25)))",16.2916666667,-15.875,1114.78,2022-07-04,0.0164337358043739,2022.0,18.32,18.32,18.32,18.32,18.32,18.32,19.39507753097875,20.462653946994713,21.528074689798043,22.59265588206087,23.656259156260674,24.71824433124709,25.777798876219933
1,5509969,"MULTIPOLYGON (((-16 16.25, -16 16.33333333333337, -15.916666666666686 16.33333333333337, -15.916666666666686 16.25, -16 16.25)))",16.2916666667,-15.9583333333,6401.76,2022-07-04,0.0017026567693884,2022.0,10.9,11.25,11.41,11.73,14.54,16.51,17.723374031617062,18.858461486461113,19.92949689731716,20.949277405028912,21.92857681414776,22.87608332056277,23.798579629767982
2,5505644,"MULTIPOLYGON (((-16.416666666666686 16.166666666666686, -16.416666666666686 16.25, -16.333333333333314 16.25, -16.333333333333314 16.166666666666686, -16.416666666666686 16.166666666666686)))",16.2083333333,-16.375,6766.410000000001,2022-07-04,0.0016892266356901,2022.0,11.43,24.81,34.760000000000005,34.760000000000005,45.81,45.81,46.935801511278335,47.52910344498945,47.843318185937854,48.010956352526115,48.10111448535663,48.14998468286281,48.17666822072513
3,5505643,"MULTIPOLYGON (((-16.5 16.166666666666686, -16.5 16.25, -16.416666666666686 16.25, -16.416666666666686 16.166666666666686, -16.5 16.166666666666686)))",16.2083333333,-16.4583333333,1883.63,2022-07-04,0.0074271486438419,2022.0,13.99,16.9,17.549999999999997,17.549999999999997,18.79,18.79,19.491422928338856,20.142639696015884,20.76018450557049,21.35096709386983,21.918098821729984,22.46325186547138,22.987580435077902
4,5527255,"MULTIPOLYGON (((-15.5 16.583333333333314, -15.5 16.6666666666668, -15.416666666666686 16.6666666666668, -15.416666666666686 16.583333333333314, -15.5 16.583333333333314)))",16.625,-15.4583333333,223.7,2022-07-04,0.0,2022.0,0.0,0.0,0.0,28.630000000000003,28.630000000000003,31.81,34.30172031677446,35.49209344862776,36.051498279011234,36.314138547663944,36.43813425697361,36.497148485986514,36.52548310354089
5,5505648,"MULTIPOLYGON (((-16.08333333333337 16.166666666666686, -16.08333333333337 16.25, -16 16.25, -16 16.166666666666686, -16.08333333333337 16.166666666666686)))",16.2083333333,-16.0416666667,6196.900000000001,2022-07-04,0.0031451209475705,2022.0,19.49,51.6,59.05,59.17,60.29,60.31,61.179979294719814,61.633548607818206,61.87212876520334,61.99884371588345,62.06678264619375,62.10352776410006,62.12355806897256
6,5505647,"MULTIPOLYGON (((-16.16666666666663 16.166666666666686, -16.16666666666663 16.25, -16.08333333333337 16.25, -16.08333333333337 16.166666666666686, -16.16666666666663 16.166666666666686)))",16.2083333333,-16.125,8602.560000000001,2022-07-04,0.0022260815385187,2022.0,19.15,44.190000000000005,45.93000000000001,45.940000000000005,54.48,54.48,55.265880815392286,55.67560484420343,55.8911221211781,56.00558788992377,56.06695935275424,56.10015242228724,56.11824645328466
7,5505646,"MULTIPOLYGON (((-16.25 16.166666666666686, -16.25 16.25, -16.16666666666663 16.25, -16.16666666666663 16.166666666666686, -16.25 16.166666666666686)))",16.2083333333,-16.2083333333,8592.73,2022-07-04,0.0009682603782499,2022.0,8.32,22.590000000000003,31.120000000000005,42.7,73.55000000000001,75.25000000000001,86.70573070932734,96.50864160089665,104.86062403369277,111.97991302435334,118.0627622627987,123.27429801436915,127.75026311070272
8,5505645,"MULTIPOLYGON (((-16.333333333333314 16.166666666666686, -16.333333333333314 16.25, -16.25 16.25, -16.25 16.166666666666686, -16.333333333333314 16.166666666666686)))",16.2083333333,-16.2916666667,8602.2,2022-07-04,0.0038734277277905,2022.0,33.32,50.58,55.21,56.4,72.33,76.01,80.56145647788007,84.4538399338378,87.89092111420084,91.02053325704289,93.94734835784323,96.7442984062755,99.46147138470066
9,5522926,"MULTIPOLYGON (((-16.25 16.5, -16.25 16.583333333333314, -16.16666666666663 16.583333333333314, -16.16666666666663 16.5, -16.25 16.5)))",16.5416666667,-16.2083333333,1952.78,2022-07-04,0.012254324603898,2022.0,23.93,33.96,37.57,38.15,46.68,47.38,50.601788694481414,53.46464123287342,56.0526653360221,58.43332703303234,60.65882237002073,62.768673557154706,64.79237383476264
10,5522925,"MULTIPOLYGON (((-16.333333333333314 16.5, -16.333333333333314 16.583333333333314, -16.25 16.583333333333314, -16.25 16.5, -16.333333333333314 16.5)))",16.5416666667,-16.2916666667,865.6700000000001,2022-07-04,0.0232998717756188,2022.0,20.17,20.97,21.200000000000003,21.200000000000003,21.840000000000003,21.840000000000003,22.90523687892708,23.882215010059205,24.784995654955523,25.62325048587789,26.404721221487073,27.13603530703372,27.822965636398482
11,5522930,"MULTIPOLYGON (((-15.916666666666686 16.5, -15.916666666666686 16.583333333333314, -15.833333333333314 16.583333333333314, -15.833333333333314 16.5, -15.916666666666686 16.5)))",16.5416666667,-15.875,948.7,2022-07-04,0.0096342363233899,2022.0,9.14,9.14,9.14,11.71,11.71,16.98,19.06417193828492,21.15346468972003,23.25499290923723,25.379428678505676,27.5387524641641,29.7447227413927,32.007920004581024
12,5522927,"MULTIPOLYGON (((-16.16666666666663 16.5, -16.16666666666663 16.583333333333314, -16.08333333333337 16.583333333333314, -16.08333333333337 16.5, -16.16666666666663 16.5)))",16.5416666667,-16.125,4323.02,2022-07-04,0.0218735976238833,2022.0,94.56,138.44,155.55,167.95000000000002,209.51,213.09000000000003,225.8497666211232,236.76185701225646,246.39753164353607,255.1712331501564,263.3764039149183,271.21750489926814,278.83495510282853
13,5522934,"MULTIPOLYGON (((-15.583333333333371 16.5, -15.583333333333371 16.583333333333314, -15.5 16.583333333333314, -15.5 16.5, -15.583333333333371 16.5)))",16.5416666667,-15.5416666667,2145.3,2022-07-04,0.012869994872512,2022.0,27.610000000000003,27.610000000000003,27.610000000000003,40.81,40.81,63.39,72.66431802123263,81.80867945717512,90.82236870359675,99.72465183145455,108.54461155657394,117.31543318268658,126.07115493748697
14,5522933,"MULTIPOLYGON (((-15.666666666666629 16.5, -15.666666666666629 16.583333333333314, -15.583333333333371 16.583333333333314, -15.583333333333371 16.5, -15.666666666666629 16.5)))",16.5416666667,-15.625,1342.94,2022-07-04,0.006902765574039,2022.0,9.27,9.27,9.27,14.35,14.35,20.36,23.338783955076497,26.27582763445478,29.17090119585476,32.030192637457304,34.863042929355565,37.68011073670143,40.492328672144495
