,ID,geometry,latitude,longitude,aoi_area,date,p,year,2022-07-01,2022-07-06,2022-07-11,2022-07-16,2022-07-21,2022-07-26,2022-07-31,2022-08-05,2022-08-10,2022-08-15,2022-08-20,2022-08-25,2022-08-30,2022-09-04,2022-09-19,2022-09-24,2022-09-29
0,5509970,"MULTIPOLYGON (((-15.916666666666686 16.25, -15.916666666666686 16.33333333333337, -15.833333333333314 16.33333333333337, -15.833333333333314 16.25, -15.916666666666686 16.25)))",16.2916666667,-15.875,1114.78,2022-07-01,0.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5509969,"MULTIPOLYGON (((-16 16.25, -16 16.33333333333337, -15.916666666666686 16.33333333333337, -15.916666666666686 16.25, -16 16.25)))",16.2916666667,-15.9583333333,6401.76,2022-07-01,0.0003014795931118,2022.0,9.142458326453653e-06,0.00019767924809250452,0.002165612547907602,0.013971318067031816,0.059690554442597486,0.21301898659626173,2.229999999999735,12.926706729198461,30.08775895798641,45.04970892969839,55.0053704235558,60.98721099132205,64.53212633734175,66.70753064400083,68.12148578498264,69.09719706995587,69.80468851192752
2,5505644,"MULTIPOLYGON (((-16.416666666666686 16.166666666666686, -16.416666666666686 16.25, -16.333333333333314 16.25, -16.333333333333314 16.166666666666686, -16.416666666666686 16.166666666666686)))",16.2083333333,-16.375,6766.41,2022-07-01,0.0028257229461413,2022.0,3.322489962584886,4.20908115481817,5.271186764938225,6.55641317934712,9.008419377063523,21.515659318982756,58.389999999999645,103.81527324193497,139.2100293948809,162.43409808623505,177.23680442739567,187.15480928252097,194.47589276628335,200.52031552836124,206.01689094173906,211.3597045474312,216.75842070995964
3,5505643,"MULTIPOLYGON (((-16.5 16.166666666666686, -16.5 16.25, -16.416666666666686 16.25, -16.416666666666686 16.166666666666686, -16.5 16.166666666666686)))",16.2083333333,-16.4583333333,1883.63,2022-07-01,0.0026225957327075,2022.0,5.152142326745486,6.33820841667699,7.9931738388135365,10.60641786143351,14.39490693926741,18.794001576195,23.01000000000009,26.59497137324927,29.46669548152448,31.722030694897878,33.500343052715834,34.92573442798842,36.093069119117025,37.070524118292035,37.90603949105984,38.63328771618131,39.2761636985628
4,5527255,"MULTIPOLYGON (((-15.5 16.583333333333314, -15.5 16.6666666666668, -15.416666666666686 16.6666666666668, -15.416666666666686 16.583333333333314, -15.5 16.583333333333314)))",16.625,-15.4583333333,223.7,2022-07-01,0.0004470272686633,2022.0,0.01191857554845362,0.01901062719621217,0.03095692947745166,0.052227657358889144,0.09394163626657957,0.19829158672543612,0.4699999999999942,0.979624620913445,1.6627870325366685,2.3995318230751987,3.1083608670216374,3.7592300251361834,4.351543744099116,4.895376666034364,5.4024845029140955,5.883344157561844,6.346680765935316
5,5505648,"MULTIPOLYGON (((-16.08333333333337 16.166666666666686, -16.08333333333337 16.25, -16 16.25, -16 16.166666666666686, -16.08333333333337 16.166666666666686)))",16.2083333333,-16.0416666667,6196.9,2022-07-01,0.0,2022.0,0.0066569255428887844,0.013109782405530946,0.024978308465592163,0.0461186339616496,0.08270329406958835,0.16879420863109557,1.2199999999998836,6.770559181022927,16.81940636740968,27.05168919640178,35.000658182126855,40.59059333786583,44.60218961540227,47.844600580875294,50.947745801346045,54.38066299464768,58.512753086263764
6,5505647,"MULTIPOLYGON (((-16.16666666666663 16.166666666666686, -16.16666666666663 16.25, -16.08333333333337 16.25, -16.08333333333337 16.166666666666686, -16.16666666666663 16.166666666666686)))",16.2083333333,-16.125,8602.56,2022-07-01,0.0,2022.0,0.09606561172656906,0.18877891386246512,0.337668745583326,0.5639766378117501,1.1922900572810906,3.849320652680046,8.539999999999287,13.044091271440704,16.42626621345907,18.803555505483416,20.49746771560496,21.765497150093445,22.772293601659598,23.613716643267114,24.342905624600604,24.988661525562023,25.566696913810233
7,5505646,"MULTIPOLYGON (((-16.25 16.166666666666686, -16.25 16.25, -16.16666666666663 16.25, -16.16666666666663 16.166666666666686, -16.25 16.166666666666686)))",16.2083333333,-16.2083333333,8592.73,2022-07-01,1.97841663825117e-05,2022.0,0.012012453560141538,0.07578553443823703,0.3441323288034882,1.286619556425406,4.109299806166864,11.5300013945049,35.23999999999938,78.50585746443674,120.42507965654082,150.90261898261008,171.36609953207537,185.1857354725156,194.7987237861138,201.6793387727516,206.70898043410517,210.43736429701232,213.22611765543522
8,5505645,"MULTIPOLYGON (((-16.333333333333314 16.166666666666686, -16.333333333333314 16.25, -16.25 16.25, -16.25 16.166666666666686, -16.333333333333314 16.166666666666686)))",16.2083333333,-16.2916666667,8602.2,2022-07-01,0.0006091464974076,2022.0,0.5749332355492758,0.8600087998554398,1.2789424901760382,1.9548266916653203,3.1914671098284244,5.703474679801561,24.129999999999413,115.11457042842483,251.3014931973718,360.8350568103541,429.8555011009972,471.8060391926691,499.4554118737884,520.1689092656792,537.6283157929902,553.6312237563873,569.1061269013342
9,5522926,"MULTIPOLYGON (((-16.25 16.5, -16.25 16.583333333333314, -16.16666666666663 16.583333333333314, -16.16666666666663 16.5, -16.25 16.5)))",16.5416666667,-16.2083333333,1952.78,2022-07-01,0.0003431006052909,2022.0,4.9363690640238434e-05,0.0010700079010784278,0.01205536888480217,0.08685934494383064,0.4520882080651768,1.803066966539662,12.039999999999859,59.83576577443689,131.36046141104754,190.08701317135476,228.3214938755962,252.1821132062124,267.71953319998715,278.50323695117646,286.3909873063343,292.35452570892244,296.942307252479
