,ID,geometry,latitude,longitude,aoi_area,date,p,year,2022-07-31,2022-08-02,2022-08-05,2022-08-07,2022-08-10,2022-08-12,2022-08-15,2022-08-17,2022-08-20,2022-08-22,2022-08-25,2022-08-27,2022-08-30,2022-09-01,2022-09-04,2022-09-06,2022-09-11,2022-09-16,2022-09-19,2022-09-24,2022-09-26,2022-09-29
0,5509970,"MULTIPOLYGON (((-15.916666666666686 16.25, -15.916666666666686 16.33333333333337, -15.833333333333314 16.33333333333337, -15.833333333333314 16.25, -15.916666666666686 16.25)))",16.2916666667,-15.875,1114.78,2022-07-31,0.0,2022.0,0.07215251736871571,0.12672090151530888,0.19306396610742005,0.252111407181529,0.2921400241457001,0.3161249252970329,0.32999999999991936,0.3380304150132979,0.3427391330112625,0.3455471314793921,0.3472510980127377,0.34830253592363675,0.34896147004210964,0.34938030594346386,0.34964994845594766,0.3498255356288102,0.34994104192603975,0.35001770973805446,0.3500690008556895,0.3501035520336279,0.35012696670768995,0.350142917160846
1,5509969,"MULTIPOLYGON (((-16 16.25, -16 16.33333333333337, -15.916666666666686 16.33333333333337, -15.916666666666686 16.25, -16 16.25)))",16.2916666667,-15.9583333333,6401.76,2022-07-31,0.0003483417060308,2022.0,0.6257116032579711,1.385074561762784,2.89512589222238,6.053172469299777,12.071814988754939,19.638085507676152,26.279999999999472,31.26117453131294,34.819410692512385,37.337340698862896,39.12240036836482,40.39312657076374,41.30144219641081,41.953172743157836,42.42248102258205,42.76161715577749,43.00754598673695,43.18650934306941,43.31719652701071,43.41296053796335,43.48337296607047,43.535317913087795
2,5505644,"MULTIPOLYGON (((-16.416666666666686 16.166666666666686, -16.416666666666686 16.25, -16.333333333333314 16.25, -16.333333333333314 16.166666666666686, -16.416666666666686 16.166666666666686)))",16.2083333333,-16.375,6766.410000000001,2022-07-31,0.0086293913611501,2022.0,27.345790497998273,40.797769190325404,54.213015694048714,64.91755033743817,72.47718986084475,77.60039681621039,81.0899999999995,83.5311006711765,85.29694964302925,86.61656324373998,87.6307798344599,88.42819708348796,89.06640255661249,89.58422072064533,90.00879364011452,90.35974146743489,90.65166752403744,90.89571172198436,91.10054532620447,91.27302928496565,91.41866410276346,91.54190661029858
3,5505643,"MULTIPOLYGON (((-16.5 16.166666666666686, -16.5 16.25, -16.416666666666686 16.25, -16.416666666666686 16.166666666666686, -16.5 16.166666666666686)))",16.2083333333,-16.4583333333,1883.63,2022-07-31,0.0122157748602432,2022.0,11.08130072467905,16.5324293450992,21.968673026346565,26.306458306674312,29.369841642956715,31.445912435327113,32.85999999999983,33.84920419354868,34.56477697952822,35.09952236020839,35.510512089781166,35.83364849134809,36.09226770267961,36.30210251424847,36.47415167115755,36.61636582340502,36.734662656799514,36.833556384072125,36.91656085114172,36.98645631155473,37.045471727917246,37.09541313619946
4,5527255,"MULTIPOLYGON (((-15.5 16.583333333333314, -15.5 16.6666666666668, -15.416666666666686 16.6666666666668, -15.416666666666686 16.583333333333314, -15.5 16.583333333333314)))",16.625,-15.4583333333,223.7,2022-07-31,0.0021010281627179,2022.0,2.131837976022347,3.9586196140704737,6.776735367108303,9.996352337696145,12.667828739278105,14.528286533629661,15.73999999999999,16.51738484065554,17.018530930304774,17.345016309229173,17.56004261061867,17.703027592743474,17.798875693217433,17.86355480031123,17.90744177051298,17.93735785068276,17.95782988322552,17.97188576659844,17.981564049484962,17.9882447190641,17.992866287663137,17.996069561647364
5,5505648,"MULTIPOLYGON (((-16.08333333333337 16.166666666666686, -16.08333333333337 16.25, -16 16.25, -16 16.166666666666686, -16.08333333333337 16.166666666666686)))",16.2083333333,-16.0416666667,6196.900000000001,2022-07-31,0.0001968726298633,2022.0,2.0102294772858187,4.449841904476165,9.301197834107281,19.447083393568796,38.78323209667409,63.09145964281292,84.42999999999958,100.43306566509864,111.86464401708012,119.95402112652368,125.688898900346,129.77137276901198,132.68952681290025,134.78334759150957,136.2910986581681,137.38064446203765,138.1707423006186,138.7456995371159,139.16555946634594,139.4732213934666,139.69943605499947,139.86632006857153
6,5505647,"MULTIPOLYGON (((-16.16666666666663 16.166666666666686, -16.16666666666663 16.25, -16.08333333333337 16.25, -16.08333333333337 16.166666666666686, -16.16666666666663 16.166666666666686)))",16.2083333333,-16.125,8602.560000000001,2022-07-31,0.0009927277461592,2022.0,1.84722833052984,4.452686342582034,9.639557570001502,19.490362351642332,33.35596397399146,46.738024428077686,57.029999999999326,64.21128768246068,69.07303275670684,72.36065005530882,74.60638389081073,76.16166009746405,77.25417089180895,78.03191534959853,78.59225698970411,79.00023724989576,79.3000086452823,79.52201222786047,79.68753971546987,79.8116785125039,79.90524448676058,79.97607139311421
7,5505646,"MULTIPOLYGON (((-16.25 16.166666666666686, -16.25 16.25, -16.16666666666663 16.25, -16.16666666666663 16.166666666666686, -16.25 16.166666666666686)))",16.2083333333,-16.2083333333,8592.73,2022-07-31,0.0041011413136453,2022.0,14.1601892096551,21.125888867945992,28.07256787511499,33.6155868623627,37.53011718161092,40.183014703571715,41.98999999999916,43.254050033082414,44.16844142940867,44.85176335682071,45.37694469415367,45.78986306000258,46.120338430781935,46.38847488050124,46.608327105048176,46.79005480598765,46.941219870936976,47.067590765890635,47.17365764270901,47.26297323561049,47.33838581421858,47.40220321329862
8,5505645,"MULTIPOLYGON (((-16.333333333333314 16.166666666666686, -16.333333333333314 16.25, -16.25 16.25, -16.25 16.166666666666686, -16.333333333333314 16.166666666666686)))",16.2083333333,-16.2916666667,8602.2,2022-07-31,0.0028050963706958,2022.0,15.306070687368218,20.393402022391022,26.150930475841374,31.746068435420188,36.60735260172316,40.54967841554172,43.629999999999434,45.99850734367153,47.81571715316552,49.219614319270654,50.318189268969725,51.19209409800466,51.90014654555253,52.484775569240675,52.97649655076354,53.397305257530306,53.7631488916671,54.085686639297535,54.373530326844175,54.63311486397278,54.869308882940736,55.08584435199831
9,5522926,"MULTIPOLYGON (((-16.25 16.5, -16.25 16.583333333333314, -16.16666666666663 16.583333333333314, -16.16666666666663 16.5, -16.25 16.5)))",16.5416666667,-16.2083333333,1952.78,2022-07-31,0.0061655690861233,2022.0,10.148694038768367,15.33794752694073,21.4659246780514,27.31333491447163,32.18119200938099,35.944252916875556,38.74999999999983,40.811531389027365,42.322480017625374,43.43493968936065,44.26113027594768,44.88149973690797,45.35302127400324,45.7159254417894,45.99869705017346,46.22163263926464,46.39932177079605,46.54236163920826,46.6585386424769,46.75364378673688,46.83203779059359,46.89704517200078
